language,noun,color,size,case,count_index,surface
en,7,5,0,nom,,the small white duck
en,7,5,0,acc,,the small white duck
en,7,5,0,dat,,the small white duck
en,7,5,0,plural,0,two small white ducks
en,7,5,0,plural,1,three small white ducks
en,7,5,0,plural,2,four small white ducks
en,7,5,0,plural,3,five small white ducks
en,7,5,0,plural,4,six small white ducks
en,7,5,0,plural,5,seven small white ducks
en,7,5,0,plural,6,eight small white ducks
en,7,5,1,nom,,the large white duck
en,7,5,1,acc,,the large white duck
en,7,5,1,dat,,the large white duck
en,7,5,1,plural,0,two large white ducks
en,7,5,1,plural,1,three large white ducks
en,7,5,1,plural,2,four large white ducks
en,7,5,1,plural,3,five large white ducks
en,7,5,1,plural,4,six large white ducks
en,7,5,1,plural,5,seven large white ducks
en,7,5,1,plural,6,eight large white ducks
en,7,5,2,nom,,the young white duck
en,7,5,2,acc,,the young white duck
en,7,5,2,dat,,the young white duck
en,7,5,2,plural,0,two young white ducks
en,7,5,2,plural,1,three young white ducks
en,7,5,2,plural,2,four young white ducks
en,7,5,2,plural,3,five young white ducks
en,7,5,2,plural,4,six young white ducks
en,7,5,2,plural,5,seven young white ducks
en,7,5,2,plural,6,eight young white ducks
en,7,5,3,nom,,the old white duck
en,7,5,3,acc,,the old white duck
en,7,5,3,dat,,the old white duck
en,7,5,3,plural,0,two old white ducks
en,7,5,3,plural,1,three old white ducks
en,7,5,3,plural,2,four old white ducks
en,7,5,3,plural,3,five old white ducks
en,7,5,3,plural,4,six old white ducks
en,7,5,3,plural,5,seven old white ducks
en,7,5,3,plural,6,eight old white ducks
en,8,0,0,nom,,the small red horse
en,8,0,0,acc,,the small red horse
en,8,0,0,dat,,the small red horse
en,8,0,0,plural,0,two small red horses
en,8,0,0,plural,1,three small red horses
en,8,0,0,plural,2,four small red horses
en,8,0,0,plural,3,five small red horses
en,8,0,0,plural,4,six small red horses
en,8,0,0,plural,5,seven small red horses
en,8,0,0,plural,6,eight small red horses
en,8,0,1,nom,,the large red horse
en,8,0,1,acc,,the large red horse
en,8,0,1,dat,,the large red horse
en,8,0,1,plural,0,two large red horses
en,8,0,1,plural,1,three large red horses
en,8,0,1,plural,2,four large red horses
en,8,0,1,plural,3,five large red horses
en,8,0,1,plural,4,six large red horses
en,8,0,1,plural,5,seven large red horses
en,8,0,1,plural,6,eight large red horses
en,8,0,2,nom,,the young red horse
en,8,0,2,acc,,the young red horse
en,8,0,2,dat,,the young red horse
en,8,0,2,plural,0,two young red horses
en,8,0,2,plural,1,three young red horses
en,8,0,2,plural,2,four young red horses
en,8,0,2,plural,3,five young red horses
en,8,0,2,plural,4,six young red horses
en,8,0,2,plural,5,seven young red horses
en,8,0,2,plural,6,eight young red horses
en,8,0,3,nom,,the old red horse
en,8,0,3,acc,,the old red horse
en,8,0,3,dat,,the old red horse
en,8,0,3,plural,0,two old red horses
en,8,0,3,plural,1,three old red horses
en,8,0,3,plural,2,four old red horses
en,8,0,3,plural,3,five old red horses
en,8,0,3,plural,4,six old red horses
en,8,0,3,plural,5,seven old red horses
en,8,0,3,plural,6,eight old red horses
en,8,1,0,nom,,the small blue horse
en,8,1,0,acc,,the small blue horse
en,8,1,0,dat,,the small blue horse
en,8,1,0,plural,0,two small blue horses
en,8,1,0,plural,1,three small blue horses
en,8,1,0,plural,2,four small blue horses
en,8,1,0,plural,3,five small blue horses
en,8,1,0,plural,4,six small blue horses
en,8,1,0,plural,5,seven small blue horses
en,8,1,0,plural,6,eight small blue horses
en,8,1,1,nom,,the large blue horse
en,8,1,1,acc,,the large blue horse
en,8,1,1,dat,,the large blue horse
en,8,1,1,plural,0,two large blue horses
en,8,1,1,plural,1,three large blue horses
en,8,1,1,plural,2,four large blue horses
en,8,1,1,plural,3,five large blue horses
en,8,1,1,plural,4,six large blue horses
en,8,1,1,plural,5,seven large blue horses
en,8,1,1,plural,6,eight large blue horses
en,8,1,2,nom,,the young blue horse
en,8,1,2,acc,,the young blue horse
en,8,1,2,dat,,the young blue horse
en,8,1,2,plural,0,two young blue horses
en,8,1,2,plural,1,three young blue horses
en,8,1,2,plural,2,four young blue horses
en,8,1,2,plural,3,five young blue horses
en,8,1,2,plural,4,six young blue horses
en,8,1,2,plural,5,seven young blue horses
en,8,1,2,plural,6,eight young blue horses
en,8,1,3,nom,,the old blue horse
en,8,1,3,acc,,the old blue horse
en,8,1,3,dat,,the old blue horse
en,8,1,3,plural,0,two old blue horses
en,8,1,3,plural,1,three old blue horses
en,8,1,3,plural,2,four old blue horses
en,8,1,3,plural,3,five old blue horses
en,8,1,3,plural,4,six old blue horses
en,8,1,3,plural,5,seven old blue horses
en,8,1,3,plural,6,eight old blue horses
en,8,2,0,nom,,the small green horse
en,8,2,0,acc,,the small green horse
en,8,2,0,dat,,the small green horse
en,8,2,0,plural,0,two small green horses
en,8,2,0,plural,1,three small green horses
en,8,2,0,plural,2,four small green horses
en,8,2,0,plural,3,five small green horses
en,8,2,0,plural,4,six small green horses
en,8,2,0,plural,5,seven small green horses
en,8,2,0,plural,6,eight small green horses
en,8,2,1,nom,,the large green horse
en,8,2,1,acc,,the large green horse
en,8,2,1,dat,,the large green horse
en,8,2,1,plural,0,two large green horses
en,8,2,1,plural,1,three large green horses
en,8,2,1,plural,2,four large green horses
en,8,2,1,plural,3,five large green horses
en,8,2,1,plural,4,six large green horses
en,8,2,1,plural,5,seven large green horses
en,8,2,1,plural,6,eight large green horses
en,8,2,2,nom,,the young green horse
en,8,2,2,acc,,the young green horse
en,8,2,2,dat,,the young green horse
en,8,2,2,plural,0,two young green horses
en,8,2,2,plural,1,three young green horses
en,8,2,2,plural,2,four young green horses
en,8,2,2,plural,3,five young green horses
en,8,2,2,plural,4,six young green horses
en,8,2,2,plural,5,seven young green horses
en,8,2,2,plural,6,eight young green horses
en,8,2,3,nom,,the old green horse
en,8,2,3,acc,,the old green horse
en,8,2,3,dat,,the old green horse
en,8,2,3,plural,0,two old green horses
en,8,2,3,plural,1,three old green horses
en,8,2,3,plural,2,four old green horses
en,8,2,3,plural,3,five old green horses
en,8,2,3,plural,4,six old green horses
en,8,2,3,plural,5,seven old green horses
en,8,2,3,plural,6,eight old green horses
en,8,3,0,nom,,the small yellow horse
en,8,3,0,acc,,the small yellow horse
en,8,3,0,dat,,the small yellow horse
en,8,3,0,plural,0,two small yellow horses
en,8,3,0,plural,1,three small yellow horses
en,8,3,0,plural,2,four small yellow horses
en,8,3,0,plural,3,five small yellow horses
en,8,3,0,plural,4,six small yellow horses
en,8,3,0,plural,5,seven small yellow horses
en,8,3,0,plural,6,eight small yellow horses
en,8,3,1,nom,,the large yellow horse
en,8,3,1,acc,,the large yellow horse
en,8,3,1,dat,,the large yellow horse
en,8,3,1,plural,0,two large yellow horses
en,8,3,1,plural,1,three large yellow horses
en,8,3,1,plural,2,four large yellow horses
en,8,3,1,plural,3,five large yellow horses
en,8,3,1,plural,4,six large yellow horses
en,8,3,1,plural,5,seven large yellow horses
en,8,3,1,plural,6,eight large yellow horses
en,8,3,2,nom,,the young yellow horse
en,8,3,2,acc,,the young yellow horse
en,8,3,2,dat,,the young yellow horse
en,8,3,2,plural,0,two young yellow horses
en,8,3,2,plural,1,three young yellow horses
en,8,3,2,plural,2,four young yellow horses
en,8,3,2,plural,3,five young yellow horses
en,8,3,2,plural,4,six young yellow horses
en,8,3,2,plural,5,seven young yellow horses
en,8,3,2,plural,6,eight young yellow horses
en,8,3,3,nom,,the old yellow horse
en,8,3,3,acc,,the old yellow horse
en,8,3,3,dat,,the old yellow horse
en,8,3,3,plural,0,two old yellow horses
en,8,3,3,plural,1,three old yellow horses
en,8,3,3,plural,2,four old yellow horses
en,8,3,3,plural,3,five old yellow horses
en,8,3,3,plural,4,six old yellow horses
en,8,3,3,plural,5,seven old yellow horses
en,8,3,3,plural,6,eight old yellow horses
en,8,4,0,nom,,the small black horse
en,8,4,0,acc,,the small black horse
en,8,4,0,dat,,the small black horse
en,8,4,0,plural,0,two small black horses
en,8,4,0,plural,1,three small black horses
en,8,4,0,plural,2,four small black horses
en,8,4,0,plural,3,five small black horses
en,8,4,0,plural,4,six small black horses
en,8,4,0,plural,5,seven small black horses
en,8,4,0,plural,6,eight small black horses
en,8,4,1,nom,,the large black horse
en,8,4,1,acc,,the large black horse
en,8,4,1,dat,,the large black horse
en,8,4,1,plural,0,two large black horses
en,8,4,1,plural,1,three large black horses
en,8,4,1,plural,2,four large black horses
en,8,4,1,plural,3,five large black horses
en,8,4,1,plural,4,six large black horses
en,8,4,1,plural,5,seven large black horses
en,8,4,1,plural,6,eight large black horses
en,8,4,2,nom,,the young black horse
en,8,4,2,acc,,the young black horse
en,8,4,2,dat,,the young black horse
en,8,4,2,plural,0,two young black horses
en,8,4,2,plural,1,three young black horses
en,8,4,2,plural,2,four young black horses
en,8,4,2,plural,3,five young black horses
en,8,4,2,plural,4,six young black horses
en,8,4,2,plural,5,seven young black horses
en,8,4,2,plural,6,eight young black horses
en,8,4,3,nom,,the old black horse
en,8,4,3,acc,,the old black horse
en,8,4,3,dat,,the old black horse
en,8,4,3,plural,0,two old black horses
en,8,4,3,plural,1,three old black horses
en,8,4,3,plural,2,four old black horses
en,8,4,3,plural,3,five old black horses
en,8,4,3,plural,4,six old black horses
en,8,4,3,plural,5,seven old black horses
en,8,4,3,plural,6,eight old black horses
en,8,5,0,nom,,the small white horse
en,8,5,0,acc,,the small white horse
en,8,5,0,dat,,the small white horse
en,8,5,0,plural,0,two small white horses
en,8,5,0,plural,1,three small white horses
en,8,5,0,plural,2,four small white horses
en,8,5,0,plural,3,five small white horses
en,8,5,0,plural,4,six small white horses
en,8,5,0,plural,5,seven small white horses
en,8,5,0,plural,6,eight small white horses
en,8,5,1,nom,,the large white horse
en,8,5,1,acc,,the large white horse
en,8,5,1,dat,,the large white horse
en,8,5,1,plural,0,two large white horses
en,8,5,1,plural,1,three large white horses
en,8,5,1,plural,2,four large white horses
en,8,5,1,plural,3,five large white horses
en,8,5,1,plural,4,six large white horses
en,8,5,1,plural,5,seven large white horses
en,8,5,1,plural,6,eight large white horses
en,8,5,2,nom,,the young white horse
en,8,5,2,acc,,the young white horse
en,8,5,2,dat,,the young white horse
en,8,5,2,plural,0,two young white horses
en,8,5,2,plural,1,three young white horses
en,8,5,2,plural,2,four young white horses
en,8,5,2,plural,3,five young white horses
en,8,5,2,plural,4,six young white horses
en,8,5,2,plural,5,seven young white horses
en,8,5,2,plural,6,eight young white horses
en,8,5,3,nom,,the old white horse
en,8,5,3,acc,,the old white horse
en,8,5,3,dat,,the old white horse
en,8,5,3,plural,0,two old white horses
en,8,5,3,plural,1,three old white horses
en,8,5,3,plural,2,four old white horses
en,8,5,3,plural,3,five old white horses
en,8,5,3,plural,4,six old white horses
en,8,5,3,plural,5,seven old white horses
en,8,5,3,plural,6,eight old white horses
en,9,0,0,nom,,the small red sheep
en,9,0,0,acc,,the small red sheep
en,9,0,0,dat,,the small red sheep
en,9,0,0,plural,0,two small red sheep
en,9,0,0,plural,1,three small red sheep
en,9,0,0,plural,2,four small red sheep
en,9,0,0,plural,3,five small red sheep
en,9,0,0,plural,4,six small red sheep
en,9,0,0,plural,5,seven small red sheep
en,9,0,0,plural,6,eight small red sheep
en,9,0,1,nom,,the large red sheep
en,9,0,1,acc,,the large red sheep
en,9,0,1,dat,,the large red sheep
en,9,0,1,plural,0,two large red sheep
en,9,0,1,plural,1,three large red sheep
en,9,0,1,plural,2,four large red sheep
en,9,0,1,plural,3,five large red sheep
en,9,0,1,plural,4,six large red sheep
en,9,0,1,plural,5,seven large red sheep
en,9,0,1,plural,6,eight large red sheep
en,9,0,2,nom,,the young red sheep
en,9,0,2,acc,,the young red sheep
en,9,0,2,dat,,the young red sheep
en,9,0,2,plural,0,two young red sheep
en,9,0,2,plural,1,three young red sheep
en,9,0,2,plural,2,four young red sheep
en,9,0,2,plural,3,five young red sheep
en,9,0,2,plural,4,six young red sheep
en,9,0,2,plural,5,seven young red sheep
en,9,0,2,plural,6,eight young red sheep
en,9,0,3,nom,,the old red sheep
en,9,0,3,acc,,the old red sheep
en,9,0,3,dat,,the old red sheep
en,9,0,3,plural,0,two old red sheep
en,9,0,3,plural,1,three old red sheep
en,9,0,3,plural,2,four old red sheep
en,9,0,3,plural,3,five old red sheep
en,9,0,3,plural,4,six old red sheep
en,9,0,3,plural,5,seven old red sheep
en,9,0,3,plural,6,eight old red sheep
en,9,1,0,nom,,the small blue sheep
en,9,1,0,acc,,the small blue sheep
en,9,1,0,dat,,the small blue sheep
en,9,1,0,plural,0,two small blue sheep
en,9,1,0,plural,1,three small blue sheep
en,9,1,0,plural,2,four small blue sheep
en,9,1,0,plural,3,five small blue sheep
en,9,1,0,plural,4,six small blue sheep
en,9,1,0,plural,5,seven small blue sheep
en,9,1,0,plural,6,eight small blue sheep
en,9,1,1,nom,,the large blue sheep
en,9,1,1,acc,,the large blue sheep
en,9,1,1,dat,,the large blue sheep
en,9,1,1,plural,0,two large blue sheep
en,9,1,1,plural,1,three large blue sheep
en,9,1,1,plural,2,four large blue sheep
en,9,1,1,plural,3,five large blue sheep
en,9,1,1,plural,4,six large blue sheep
en,9,1,1,plural,5,seven large blue sheep
en,9,1,1,plural,6,eight large blue sheep
en,9,1,2,nom,,the young blue sheep
en,9,1,2,acc,,the young blue sheep
en,9,1,2,dat,,the young blue sheep
en,9,1,2,plural,0,two young blue sheep
en,9,1,2,plural,1,three young blue sheep
en,9,1,2,plural,2,four young blue sheep
en,9,1,2,plural,3,five young blue sheep
en,9,1,2,plural,4,six young blue sheep
en,9,1,2,plural,5,seven young blue sheep
en,9,1,2,plural,6,eight young blue sheep
en,9,1,3,nom,,the old blue sheep
en,9,1,3,acc,,the old blue sheep
en,9,1,3,dat,,the old blue sheep
en,9,1,3,plural,0,two old blue sheep
en,9,1,3,plural,1,three old blue sheep
en,9,1,3,plural,2,four old blue sheep
en,9,1,3,plural,3,five old blue sheep
en,9,1,3,plural,4,six old blue sheep
en,9,1,3,plural,5,seven old blue sheep
en,9,1,3,plural,6,eight old blue sheep
en,9,2,0,nom,,the small green sheep
en,9,2,0,acc,,the small green sheep
en,9,2,0,dat,,the small green sheep
en,9,2,0,plural,0,two small green sheep
en,9,2,0,plural,1,three small green sheep
en,9,2,0,plural,2,four small green sheep
en,9,2,0,plural,3,five small green sheep
en,9,2,0,plural,4,six small green sheep
en,9,2,0,plural,5,seven small green sheep
en,9,2,0,plural,6,eight small green sheep
en,9,2,1,nom,,the large green sheep
en,9,2,1,acc,,the large green sheep
en,9,2,1,dat,,the large green sheep
en,9,2,1,plural,0,two large green sheep
en,9,2,1,plural,1,three large green sheep
en,9,2,1,plural,2,four large green sheep
en,9,2,1,plural,3,five large green sheep
en,9,2,1,plural,4,six large green sheep
en,9,2,1,plural,5,seven large green sheep
en,9,2,1,plural,6,eight large green sheep
en,9,2,2,nom,,the young green sheep
en,9,2,2,acc,,the young green sheep
en,9,2,2,dat,,the young green sheep
en,9,2,2,plural,0,two young green sheep
en,9,2,2,plural,1,three young green sheep
en,9,2,2,plural,2,four young green sheep
en,9,2,2,plural,3,five young green sheep
en,9,2,2,plural,4,six young green sheep
en,9,2,2,plural,5,seven young green sheep
en,9,2,2,plural,6,eight young green sheep
en,9,2,3,nom,,the old green sheep
en,9,2,3,acc,,the old green sheep
en,9,2,3,dat,,the old green sheep
en,9,2,3,plural,0,two old green sheep
en,9,2,3,plural,1,three old green sheep
en,9,2,3,plural,2,four old green sheep
en,9,2,3,plural,3,five old green sheep
en,9,2,3,plural,4,six old green sheep
en,9,2,3,plural,5,seven old green sheep
en,9,2,3,plural,6,eight old green sheep
en,9,3,0,nom,,the small yellow sheep
en,9,3,0,acc,,the small yellow sheep
en,9,3,0,dat,,the small yellow sheep
en,9,3,0,plural,0,two small yellow sheep
en,9,3,0,plural,1,three small yellow sheep
en,9,3,0,plural,2,four small yellow sheep
en,9,3,0,plural,3,five small yellow sheep
en,9,3,0,plural,4,six small yellow sheep
en,9,3,0,plural,5,seven small yellow sheep
en,9,3,0,plural,6,eight small yellow sheep
en,9,3,1,nom,,the large yellow sheep
en,9,3,1,acc,,the large yellow sheep
en,9,3,1,dat,,the large yellow sheep
en,9,3,1,plural,0,two large yellow sheep
en,9,3,1,plural,1,three large yellow sheep
en,9,3,1,plural,2,four large yellow sheep
en,9,3,1,plural,3,five large yellow sheep
en,9,3,1,plural,4,six large yellow sheep
en,9,3,1,plural,5,seven large yellow sheep
en,9,3,1,plural,6,eight large yellow sheep
en,9,3,2,nom,,the young yellow sheep
en,9,3,2,acc,,the young yellow sheep
en,9,3,2,dat,,the young yellow sheep
en,9,3,2,plural,0,two young yellow sheep
en,9,3,2,plural,1,three young yellow sheep
en,9,3,2,plural,2,four young yellow sheep
en,9,3,2,plural,3,five young yellow sheep
en,9,3,2,plural,4,six young yellow sheep
en,9,3,2,plural,5,seven young yellow sheep
en,9,3,2,plural,6,eight young yellow sheep
en,9,3,3,nom,,the old yellow sheep
en,9,3,3,acc,,the old yellow sheep
en,9,3,3,dat,,the old yellow sheep
en,9,3,3,plural,0,two old yellow sheep
en,9,3,3,plural,1,three old yellow sheep
en,9,3,3,plural,2,four old yellow sheep
en,9,3,3,plural,3,five old yellow sheep
en,9,3,3,plural,4,six old yellow sheep
en,9,3,3,plural,5,seven old yellow sheep
en,9,3,3,plural,6,eight old yellow sheep
en,9,4,0,nom,,the small black sheep
en,9,4,0,acc,,the small black sheep
en,9,4,0,dat,,the small black sheep
en,9,4,0,plural,0,two small black sheep
en,9,4,0,plural,1,three small black sheep
en,9,4,0,plural,2,four small black sheep
en,9,4,0,plural,3,five small black sheep
en,9,4,0,plural,4,six small black sheep
en,9,4,0,plural,5,seven small black sheep
en,9,4,0,plural,6,eight small black sheep
en,9,4,1,nom,,the large black sheep
en,9,4,1,acc,,the large black sheep
en,9,4,1,dat,,the large black sheep
en,9,4,1,plural,0,two large black sheep
en,9,4,1,plural,1,three large black sheep
en,9,4,1,plural,2,four large black sheep
en,9,4,1,plural,3,five large black sheep
en,9,4,1,plural,4,six large black sheep
en,9,4,1,plural,5,seven large black sheep
en,9,4,1,plural,6,eight large black sheep
en,9,4,2,nom,,the young black sheep
en,9,4,2,acc,,the young black sheep
en,9,4,2,dat,,the young black sheep
en,9,4,2,plural,0,two young black sheep
en,9,4,2,plural,1,three young black sheep
en,9,4,2,plural,2,four young black sheep
en,9,4,2,plural,3,five young black sheep
en,9,4,2,plural,4,six young black sheep
en,9,4,2,plural,5,seven young black sheep
en,9,4,2,plural,6,eight young black sheep
en,9,4,3,nom,,the old black sheep
en,9,4,3,acc,,the old black sheep
en,9,4,3,dat,,the old black sheep
en,9,4,3,plural,0,two old black sheep
en,9,4,3,plural,1,three old black sheep
en,9,4,3,plural,2,four old black sheep
en,9,4,3,plural,3,five old black sheep
en,9,4,3,plural,4,six old black sheep
en,9,4,3,plural,5,seven old black sheep
en,9,4,3,plural,6,eight old black sheep
en,9,5,0,nom,,the small white sheep
en,9,5,0,acc,,the small white sheep
en,9,5,0,dat,,the small white sheep
en,9,5,0,plural,0,two small white sheep
en,9,5,0,plural,1,three small white sheep
en,9,5,0,plural,2,four small white sheep
en,9,5,0,plural,3,five small white sheep
en,9,5,0,plural,4,six small white sheep
en,9,5,0,plural,5,seven small white sheep
en,9,5,0,plural,6,eight small white sheep
en,9,5,1,nom,,the large white sheep
en,9,5,1,acc,,the large white sheep
en,9,5,1,dat,,the large white sheep
en,9,5,1,plural,0,two large white sheep
en,9,5,1,plural,1,three large white sheep
en,9,5,1,plural,2,four large white sheep
en,9,5,1,plural,3,five large white sheep
en,9,5,1,plural,4,six large white sheep
en,9,5,1,plural,5,seven large white sheep
en,9,5,1,plural,6,eight large white sheep
en,9,5,2,nom,,the young white sheep
en,9,5,2,acc,,the young white sheep
en,9,5,2,dat,,the young white sheep
en,9,5,2,plural,0,two young white sheep
en,9,5,2,plural,1,three young white sheep
en,9,5,2,plural,2,four young white sheep
en,9,5,2,plural,3,five young white sheep
en,9,5,2,plural,4,six young white sheep
en,9,5,2,plural,5,seven young white sheep
en,9,5,2,plural,6,eight young white sheep
en,9,5,3,nom,,the old white sheep
en,9,5,3,acc,,the old white sheep
en,9,5,3,dat,,the old white sheep
en,9,5,3,plural,0,two old white sheep
en,9,5,3,plural,1,three old white sheep
en,9,5,3,plural,2,four old white sheep
en,9,5,3,plural,3,five old white sheep
en,9,5,3,plural,4,six old white sheep
en,9,5,3,plural,5,seven old white sheep
en,9,5,3,plural,6,eight old white sheep
en,10,0,0,nom,,the small red hen
en,10,0,0,acc,,the small red hen
en,10,0,0,dat,,the small red hen
en,10,0,0,plural,0,two small red hens
en,10,0,0,plural,1,three small red hens
en,10,0,0,plural,2,four small red hens
en,10,0,0,plural,3,five small red hens
en,10,0,0,plural,4,six small red hens
en,10,0,0,plural,5,seven small red hens
en,10,0,0,plural,6,eight small red hens
en,10,0,1,nom,,the large red hen
en,10,0,1,acc,,the large red hen
en,10,0,1,dat,,the large red hen
en,10,0,1,plural,0,two large red hens
en,10,0,1,plural,1,three large red hens
en,10,0,1,plural,2,four large red hens
en,10,0,1,plural,3,five large red hens
en,10,0,1,plural,4,six large red hens
en,10,0,1,plural,5,seven large red hens
en,10,0,1,plural,6,eight large red hens
en,10,0,2,nom,,the young red hen
en,10,0,2,acc,,the young red hen
en,10,0,2,dat,,the young red hen
en,10,0,2,plural,0,two young red hens
en,10,0,2,plural,1,three young red hens
en,10,0,2,plural,2,four young red hens
en,10,0,2,plural,3,five young red hens
en,10,0,2,plural,4,six young red hens
en,10,0,2,plural,5,seven young red hens
en,10,0,2,plural,6,eight young red hens
en,10,0,3,nom,,the old red hen
en,10,0,3,acc,,the old red hen
en,10,0,3,dat,,the old red hen
en,10,0,3,plural,0,two old red hens
en,10,0,3,plural,1,three old red hens
en,10,0,3,plural,2,four old red hens
en,10,0,3,plural,3,five old red hens
en,10,0,3,plural,4,six old red hens
en,10,0,3,plural,5,seven old red hens
en,10,0,3,plural,6,eight old red hens
en,10,1,0,nom,,the small blue hen
en,10,1,0,acc,,the small blue hen
en,10,1,0,dat,,the small blue hen
en,10,1,0,plural,0,two small blue hens
en,10,1,0,plural,1,three small blue hens
en,10,1,0,plural,2,four small blue hens
en,10,1,0,plural,3,five small blue hens
en,10,1,0,plural,4,six small blue hens
en,10,1,0,plural,5,seven small blue hens
en,10,1,0,plural,6,eight small blue hens
en,10,1,1,nom,,the large blue hen
en,10,1,1,acc,,the large blue hen
en,10,1,1,dat,,the large blue hen
en,10,1,1,plural,0,two large blue hens
en,10,1,1,plural,1,three large blue hens
en,10,1,1,plural,2,four large blue hens
en,10,1,1,plural,3,five large blue hens
en,10,1,1,plural,4,six large blue hens
en,10,1,1,plural,5,seven large blue hens
en,10,1,1,plural,6,eight large blue hens
en,10,1,2,nom,,the young blue hen
en,10,1,2,acc,,the young blue hen
en,10,1,2,dat,,the young blue hen
en,10,1,2,plural,0,two young blue hens
en,10,1,2,plural,1,three young blue hens
en,10,1,2,plural,2,four young blue hens
en,10,1,2,plural,3,five young blue hens
en,10,1,2,plural,4,six young blue hens
en,10,1,2,plural,5,seven young blue hens
en,10,1,2,plural,6,eight young blue hens
en,10,1,3,nom,,the old blue hen
en,10,1,3,acc,,the old blue hen
en,10,1,3,dat,,the old blue hen
en,10,1,3,plural,0,two old blue hens
en,10,1,3,plural,1,three old blue hens
en,10,1,3,plural,2,four old blue hens
en,10,1,3,plural,3,five old blue hens
en,10,1,3,plural,4,six old blue hens
en,10,1,3,plural,5,seven old blue hens
en,10,1,3,plural,6,eight old blue hens
en,10,2,0,nom,,the small green hen
en,10,2,0,acc,,the small green hen
en,10,2,0,dat,,the small green hen
en,10,2,0,plural,0,two small green hens
en,10,2,0,plural,1,three small green hens
en,10,2,0,plural,2,four small green hens
en,10,2,0,plural,3,five small green hens
en,10,2,0,plural,4,six small green hens
en,10,2,0,plural,5,seven small green hens
en,10,2,0,plural,6,eight small green hens
en,10,2,1,nom,,the large green hen
en,10,2,1,acc,,the large green hen
en,10,2,1,dat,,the large green hen
en,10,2,1,plural,0,two large green hens
en,10,2,1,plural,1,three large green hens
en,10,2,1,plural,2,four large green hens
en,10,2,1,plural,3,five large green hens
en,10,2,1,plural,4,six large green hens
en,10,2,1,plural,5,seven large green hens
en,10,2,1,plural,6,eight large green hens
en,10,2,2,nom,,the young green hen
en,10,2,2,acc,,the young green hen
en,10,2,2,dat,,the young green hen
en,10,2,2,plural,0,two young green hens
en,10,2,2,plural,1,three young green hens
en,10,2,2,plural,2,four young green hens
en,10,2,2,plural,3,five young green hens
en,10,2,2,plural,4,six young green hens
en,10,2,2,plural,5,seven young green hens
en,10,2,2,plural,6,eight young green hens
en,10,2,3,nom,,the old green hen
en,10,2,3,acc,,the old green hen
en,10,2,3,dat,,the old green hen
en,10,2,3,plural,0,two old green hens
en,10,2,3,plural,1,three old green hens
en,10,2,3,plural,2,four old green hens
en,10,2,3,plural,3,five old green hens
en,10,2,3,plural,4,six old green hens
en,10,2,3,plural,5,seven old green hens
en,10,2,3,plural,6,eight old green hens
en,10,3,0,nom,,the small yellow hen
en,10,3,0,acc,,the small yellow hen
en,10,3,0,dat,,the small yellow hen
en,10,3,0,plural,0,two small yellow hens
en,10,3,0,plural,1,three small yellow hens
en,10,3,0,plural,2,four small yellow hens
en,10,3,0,plural,3,five small yellow hens
en,10,3,0,plural,4,six small yellow hens
en,10,3,0,plural,5,seven small yellow hens
en,10,3,0,plural,6,eight small yellow hens
en,10,3,1,nom,,the large yellow hen
en,10,3,1,acc,,the large yellow hen
en,10,3,1,dat,,the large yellow hen
en,10,3,1,plural,0,two large yellow hens
en,10,3,1,plural,1,three large yellow hens
en,10,3,1,plural,2,four large yellow hens
en,10,3,1,plural,3,five large yellow hens
en,10,3,1,plural,4,six large yellow hens
en,10,3,1,plural,5,seven large yellow hens
en,10,3,1,plural,6,eight large yellow hens
en,10,3,2,nom,,the young yellow hen
en,10,3,2,acc,,the young yellow hen
en,10,3,2,dat,,the young yellow hen
en,10,3,2,plural,0,two young yellow hens
en,10,3,2,plural,1,three young yellow hens
en,10,3,2,plural,2,four young yellow hens
en,10,3,2,plural,3,five young yellow hens
en,10,3,2,plural,4,six young yellow hens
en,10,3,2,plural,5,seven young yellow hens
en,10,3,2,plural,6,eight young yellow hens
en,10,3,3,nom,,the old yellow hen
en,10,3,3,acc,,the old yellow hen
en,10,3,3,dat,,the old yellow hen
en,10,3,3,plural,0,two old yellow hens
en,10,3,3,plural,1,three old yellow hens
en,10,3,3,plural,2,four old yellow hens
en,10,3,3,plural,3,five old yellow hens
en,10,3,3,plural,4,six old yellow hens
en,10,3,3,plural,5,seven old yellow hens
en,10,3,3,plural,6,eight old yellow hens
en,10,4,0,nom,,the small black hen
en,10,4,0,acc,,the small black hen
en,10,4,0,dat,,the small black hen
en,10,4,0,plural,0,two small black hens
en,10,4,0,plural,1,three small black hens
en,10,4,0,plural,2,four small black hens
en,10,4,0,plural,3,five small black hens
en,10,4,0,plural,4,six small black hens
en,10,4,0,plural,5,seven small black hens
en,10,4,0,plural,6,eight small black hens
en,10,4,1,nom,,the large black hen
en,10,4,1,acc,,the large black hen
en,10,4,1,dat,,the large black hen
en,10,4,1,plural,0,two large black hens
en,10,4,1,plural,1,three large black hens
en,10,4,1,plural,2,four large black hens
en,10,4,1,plural,3,five large black hens
en,10,4,1,plural,4,six large black hens
en,10,4,1,plural,5,seven large black hens
en,10,4,1,plural,6,eight large black hens
en,10,4,2,nom,,the young black hen
en,10,4,2,acc,,the young black hen
en,10,4,2,dat,,the young black hen
en,10,4,2,plural,0,two young black hens
en,10,4,2,plural,1,three young black hens
en,10,4,2,plural,2,four young black hens
