language,noun,color,size,case,count_index,surface
ko,2,0,2,plural,5,어린 빨간 곰 일곱 마리
ko,2,0,2,plural,6,어린 빨간 곰 여덟 마리
ko,2,0,3,nom,,늙은 빨간 곰이
ko,2,0,3,acc,,늙은 빨간 곰을
ko,2,0,3,dat,,늙은 빨간 곰
ko,2,0,3,plural,0,늙은 빨간 곰 두 마리
ko,2,0,3,plural,1,늙은 빨간 곰 세 마리
ko,2,0,3,plural,2,늙은 빨간 곰 네 마리
ko,2,0,3,plural,3,늙은 빨간 곰 다섯 마리
ko,2,0,3,plural,4,늙은 빨간 곰 여섯 마리
ko,2,0,3,plural,5,늙은 빨간 곰 일곱 마리
ko,2,0,3,plural,6,늙은 빨간 곰 여덟 마리
ko,2,1,0,nom,,작은 파란 곰이
ko,2,1,0,acc,,작은 파란 곰을
ko,2,1,0,dat,,작은 파란 곰
ko,2,1,0,plural,0,작은 파란 곰 두 마리
ko,2,1,0,plural,1,작은 파란 곰 세 마리
ko,2,1,0,plural,2,작은 파란 곰 네 마리
ko,2,1,0,plural,3,작은 파란 곰 다섯 마리
ko,2,1,0,plural,4,작은 파란 곰 여섯 마리
ko,2,1,0,plural,5,작은 파란 곰 일곱 마리
ko,2,1,0,plural,6,작은 파란 곰 여덟 마리
ko,2,1,1,nom,,큰 파란 곰이
ko,2,1,1,acc,,큰 파란 곰을
ko,2,1,1,dat,,큰 파란 곰
ko,2,1,1,plural,0,큰 파란 곰 두 마리
ko,2,1,1,plural,1,큰 파란 곰 세 마리
ko,2,1,1,plural,2,큰 파란 곰 네 마리
ko,2,1,1,plural,3,큰 파란 곰 다섯 마리
ko,2,1,1,plural,4,큰 파란 곰 여섯 마리
ko,2,1,1,plural,5,큰 파란 곰 일곱 마리
ko,2,1,1,plural,6,큰 파란 곰 여덟 마리
ko,2,1,2,nom,,어린 파란 곰이
ko,2,1,2,acc,,어린 파란 곰을
ko,2,1,2,dat,,어린 파란 곰
ko,2,1,2,plural,0,어린 파란 곰 두 마리
ko,2,1,2,plural,1,어린 파란 곰 세 마리
ko,2,1,2,plural,2,어린 파란 곰 네 마리
ko,2,1,2,plural,3,어린 파란 곰 다섯 마리
ko,2,1,2,plural,4,어린 파란 곰 여섯 마리
ko,2,1,2,plural,5,어린 파란 곰 일곱 마리
ko,2,1,2,plural,6,어린 파란 곰 여덟 마리
ko,2,1,3,nom,,늙은 파란 곰이
ko,2,1,3,acc,,늙은 파란 곰을
ko,2,1,3,dat,,늙은 파란 곰
ko,2,1,3,plural,0,늙은 파란 곰 두 마리
ko,2,1,3,plural,1,늙은 파란 곰 세 마리
ko,2,1,3,plural,2,늙은 파란 곰 네 마리
ko,2,1,3,plural,3,늙은 파란 곰 다섯 마리
ko,2,1,3,plural,4,늙은 파란 곰 여섯 마리
ko,2,1,3,plural,5,늙은 파란 곰 일곱 마리
ko,2,1,3,plural,6,늙은 파란 곰 여덟 마리
ko,2,2,0,nom,,작은 초록색 곰이
ko,2,2,0,acc,,작은 초록색 곰을
ko,2,2,0,dat,,작은 초록색 곰
ko,2,2,0,plural,0,작은 초록색 곰 두 마리
ko,2,2,0,plural,1,작은 초록색 곰 세 마리
ko,2,2,0,plural,2,작은 초록색 곰 네 마리
ko,2,2,0,plural,3,작은 초록색 곰 다섯 마리
ko,2,2,0,plural,4,작은 초록색 곰 여섯 마리
ko,2,2,0,plural,5,작은 초록색 곰 일곱 마리
ko,2,2,0,plural,6,작은 초록색 곰 여덟 마리
ko,2,2,1,nom,,큰 초록색 곰이
ko,2,2,1,acc,,큰 초록색 곰을
ko,2,2,1,dat,,큰 초록색 곰
ko,2,2,1,plural,0,큰 초록색 곰 두 마리
ko,2,2,1,plural,1,큰 초록색 곰 세 마리
ko,2,2,1,plural,2,큰 초록색 곰 네 마리
ko,2,2,1,plural,3,큰 초록색 곰 다섯 마리
ko,2,2,1,plural,4,큰 초록색 곰 여섯 마리
ko,2,2,1,plural,5,큰 초록색 곰 일곱 마리
ko,2,2,1,plural,6,큰 초록색 곰 여덟 마리
ko,2,2,2,nom,,어린 초록색 곰이
ko,2,2,2,acc,,어린 초록색 곰을
ko,2,2,2,dat,,어린 초록색 곰
ko,2,2,2,plural,0,어린 초록색 곰 두 마리
ko,2,2,2,plural,1,어린 초록색 곰 세 마리
ko,2,2,2,plural,2,어린 초록색 곰 네 마리
ko,2,2,2,plural,3,어린 초록색 곰 다섯 마리
ko,2,2,2,plural,4,어린 초록색 곰 여섯 마리
ko,2,2,2,plural,5,어린 초록색 곰 일곱 마리
ko,2,2,2,plural,6,어린 초록색 곰 여덟 마리
ko,2,2,3,nom,,늙은 초록색 곰이
ko,2,2,3,acc,,늙은 초록색 곰을
ko,2,2,3,dat,,늙은 초록색 곰
ko,2,2,3,plural,0,늙은 초록색 곰 두 마리
ko,2,2,3,plural,1,늙은 초록색 곰 세 마리
ko,2,2,3,plural,2,늙은 초록색 곰 네 마리
ko,2,2,3,plural,3,늙은 초록색 곰 다섯 마리
ko,2,2,3,plural,4,늙은 초록색 곰 여섯 마리
ko,2,2,3,plural,5,늙은 초록색 곰 일곱 마리
ko,2,2,3,plural,6,늙은 초록색 곰 여덟 마리
ko,2,3,0,nom,,작은 노란 곰이
ko,2,3,0,acc,,작은 노란 곰을
ko,2,3,0,dat,,작은 노란 곰
ko,2,3,0,plural,0,작은 노란 곰 두 마리
ko,2,3,0,plural,1,작은 노란 곰 세 마리
ko,2,3,0,plural,2,작은 노란 곰 네 마리
ko,2,3,0,plural,3,작은 노란 곰 다섯 마리
ko,2,3,0,plural,4,작은 노란 곰 여섯 마리
ko,2,3,0,plural,5,작은 노란 곰 일곱 마리
ko,2,3,0,plural,6,작은 노란 곰 여덟 마리
ko,2,3,1,nom,,큰 노란 곰이
ko,2,3,1,acc,,큰 노란 곰을
ko,2,3,1,dat,,큰 노란 곰
ko,2,3,1,plural,0,큰 노란 곰 두 마리
ko,2,3,1,plural,1,큰 노란 곰 세 마리
ko,2,3,1,plural,2,큰 노란 곰 네 마리
ko,2,3,1,plural,3,큰 노란 곰 다섯 마리
ko,2,3,1,plural,4,큰 노란 곰 여섯 마리
ko,2,3,1,plural,5,큰 노란 곰 일곱 마리
ko,2,3,1,plural,6,큰 노란 곰 여덟 마리
ko,2,3,2,nom,,어린 노란 곰이
ko,2,3,2,acc,,어린 노란 곰을
ko,2,3,2,dat,,어린 노란 곰
ko,2,3,2,plural,0,어린 노란 곰 두 마리
ko,2,3,2,plural,1,어린 노란 곰 세 마리
ko,2,3,2,plural,2,어린 노란 곰 네 마리
ko,2,3,2,plural,3,어린 노란 곰 다섯 마리
ko,2,3,2,plural,4,어린 노란 곰 여섯 마리
ko,2,3,2,plural,5,어린 노란 곰 일곱 마리
ko,2,3,2,plural,6,어린 노란 곰 여덟 마리
ko,2,3,3,nom,,늙은 노란 곰이
ko,2,3,3,acc,,늙은 노란 곰을
ko,2,3,3,dat,,늙은 노란 곰
ko,2,3,3,plural,0,늙은 노란 곰 두 마리
ko,2,3,3,plural,1,늙은 노란 곰 세 마리
ko,2,3,3,plural,2,늙은 노란 곰 네 마리
ko,2,3,3,plural,3,늙은 노란 곰 다섯 마리
ko,2,3,3,plural,4,늙은 노란 곰 여섯 마리
ko,2,3,3,plural,5,늙은 노란 곰 일곱 마리
ko,2,3,3,plural,6,늙은 노란 곰 여덟 마리
ko,2,4,0,nom,,작은 검은 곰이
ko,2,4,0,acc,,작은 검은 곰을
ko,2,4,0,dat,,작은 검은 곰
ko,2,4,0,plural,0,작은 검은 곰 두 마리
ko,2,4,0,plural,1,작은 검은 곰 세 마리
ko,2,4,0,plural,2,작은 검은 곰 네 마리
ko,2,4,0,plural,3,작은 검은 곰 다섯 마리
ko,2,4,0,plural,4,작은 검은 곰 여섯 마리
ko,2,4,0,plural,5,작은 검은 곰 일곱 마리
ko,2,4,0,plural,6,작은 검은 곰 여덟 마리
ko,2,4,1,nom,,큰 검은 곰이
ko,2,4,1,acc,,큰 검은 곰을
ko,2,4,1,dat,,큰 검은 곰
ko,2,4,1,plural,0,큰 검은 곰 두 마리
ko,2,4,1,plural,1,큰 검은 곰 세 마리
ko,2,4,1,plural,2,큰 검은 곰 네 마리
ko,2,4,1,plural,3,큰 검은 곰 다섯 마리
ko,2,4,1,plural,4,큰 검은 곰 여섯 마리
ko,2,4,1,plural,5,큰 검은 곰 일곱 마리
ko,2,4,1,plural,6,큰 검은 곰 여덟 마리
ko,2,4,2,nom,,어린 검은 곰이
ko,2,4,2,acc,,어린 검은 곰을
ko,2,4,2,dat,,어린 검은 곰
ko,2,4,2,plural,0,어린 검은 곰 두 마리
ko,2,4,2,plural,1,어린 검은 곰 세 마리
ko,2,4,2,plural,2,어린 검은 곰 네 마리
ko,2,4,2,plural,3,어린 검은 곰 다섯 마리
ko,2,4,2,plural,4,어린 검은 곰 여섯 마리
ko,2,4,2,plural,5,어린 검은 곰 일곱 마리
ko,2,4,2,plural,6,어린 검은 곰 여덟 마리
ko,2,4,3,nom,,늙은 검은 곰이
ko,2,4,3,acc,,늙은 검은 곰을
ko,2,4,3,dat,,늙은 검은 곰
ko,2,4,3,plural,0,늙은 검은 곰 두 마리
ko,2,4,3,plural,1,늙은 검은 곰 세 마리
ko,2,4,3,plural,2,늙은 검은 곰 네 마리
ko,2,4,3,plural,3,늙은 검은 곰 다섯 마리
ko,2,4,3,plural,4,늙은 검은 곰 여섯 마리
ko,2,4,3,plural,5,늙은 검은 곰 일곱 마리
ko,2,4,3,plural,6,늙은 검은 곰 여덟 마리
ko,2,5,0,nom,,작은 하얀 곰이
ko,2,5,0,acc,,작은 하얀 곰을
ko,2,5,0,dat,,작은 하얀 곰
ko,2,5,0,plural,0,작은 하얀 곰 두 마리
ko,2,5,0,plural,1,작은 하얀 곰 세 마리
ko,2,5,0,plural,2,작은 하얀 곰 네 마리
ko,2,5,0,plural,3,작은 하얀 곰 다섯 마리
ko,2,5,0,plural,4,작은 하얀 곰 여섯 마리
ko,2,5,0,plural,5,작은 하얀 곰 일곱 마리
ko,2,5,0,plural,6,작은 하얀 곰 여덟 마리
ko,2,5,1,nom,,큰 하얀 곰이
ko,2,5,1,acc,,큰 하얀 곰을
ko,2,5,1,dat,,큰 하얀 곰
ko,2,5,1,plural,0,큰 하얀 곰 두 마리
ko,2,5,1,plural,1,큰 하얀 곰 세 마리
ko,2,5,1,plural,2,큰 하얀 곰 네 마리
ko,2,5,1,plural,3,큰 하얀 곰 다섯 마리
ko,2,5,1,plural,4,큰 하얀 곰 여섯 마리
ko,2,5,1,plural,5,큰 하얀 곰 일곱 마리
ko,2,5,1,plural,6,큰 하얀 곰 여덟 마리
ko,2,5,2,nom,,어린 하얀 곰이
ko,2,5,2,acc,,어린 하얀 곰을
ko,2,5,2,dat,,어린 하얀 곰
ko,2,5,2,plural,0,어린 하얀 곰 두 마리
ko,2,5,2,plural,1,어린 하얀 곰 세 마리
ko,2,5,2,plural,2,어린 하얀 곰 네 마리
ko,2,5,2,plural,3,어린 하얀 곰 다섯 마리
ko,2,5,2,plural,4,어린 하얀 곰 여섯 마리
ko,2,5,2,plural,5,어린 하얀 곰 일곱 마리
ko,2,5,2,plural,6,어린 하얀 곰 여덟 마리
ko,2,5,3,nom,,늙은 하얀 곰이
ko,2,5,3,acc,,늙은 하얀 곰을
ko,2,5,3,dat,,늙은 하얀 곰
ko,2,5,3,plural,0,늙은 하얀 곰 두 마리
ko,2,5,3,plural,1,늙은 하얀 곰 세 마리
ko,2,5,3,plural,2,늙은 하얀 곰 네 마리
ko,2,5,3,plural,3,늙은 하얀 곰 다섯 마리
ko,2,5,3,plural,4,늙은 하얀 곰 여섯 마리
ko,2,5,3,plural,5,늙은 하얀 곰 일곱 마리
ko,2,5,3,plural,6,늙은 하얀 곰 여덟 마리
ko,3,0,0,nom,,작은 빨간 사자가
ko,3,0,0,acc,,작은 빨간 사자를
ko,3,0,0,dat,,작은 빨간 사자
ko,3,0,0,plural,0,작은 빨간 사자 두 마리
ko,3,0,0,plural,1,작은 빨간 사자 세 마리
ko,3,0,0,plural,2,작은 빨간 사자 네 마리
ko,3,0,0,plural,3,작은 빨간 사자 다섯 마리
ko,3,0,0,plural,4,작은 빨간 사자 여섯 마리
ko,3,0,0,plural,5,작은 빨간 사자 일곱 마리
ko,3,0,0,plural,6,작은 빨간 사자 여덟 마리
ko,3,0,1,nom,,큰 빨간 사자가
ko,3,0,1,acc,,큰 빨간 사자를
ko,3,0,1,dat,,큰 빨간 사자
ko,3,0,1,plural,0,큰 빨간 사자 두 마리
ko,3,0,1,plural,1,큰 빨간 사자 세 마리
ko,3,0,1,plural,2,큰 빨간 사자 네 마리
ko,3,0,1,plural,3,큰 빨간 사자 다섯 마리
ko,3,0,1,plural,4,큰 빨간 사자 여섯 마리
ko,3,0,1,plural,5,큰 빨간 사자 일곱 마리
ko,3,0,1,plural,6,큰 빨간 사자 여덟 마리
ko,3,0,2,nom,,어린 빨간 사자가
ko,3,0,2,acc,,어린 빨간 사자를
ko,3,0,2,dat,,어린 빨간 사자
ko,3,0,2,plural,0,어린 빨간 사자 두 마리
ko,3,0,2,plural,1,어린 빨간 사자 세 마리
ko,3,0,2,plural,2,어린 빨간 사자 네 마리
ko,3,0,2,plural,3,어린 빨간 사자 다섯 마리
ko,3,0,2,plural,4,어린 빨간 사자 여섯 마리
ko,3,0,2,plural,5,어린 빨간 사자 일곱 마리
ko,3,0,2,plural,6,어린 빨간 사자 여덟 마리
ko,3,0,3,nom,,늙은 빨간 사자가
ko,3,0,3,acc,,늙은 빨간 사자를
ko,3,0,3,dat,,늙은 빨간 사자
ko,3,0,3,plural,0,늙은 빨간 사자 두 마리
ko,3,0,3,plural,1,늙은 빨간 사자 세 마리
ko,3,0,3,plural,2,늙은 빨간 사자 네 마리
ko,3,0,3,plural,3,늙은 빨간 사자 다섯 마리
ko,3,0,3,plural,4,늙은 빨간 사자 여섯 마리
ko,3,0,3,plural,5,늙은 빨간 사자 일곱 마리
ko,3,0,3,plural,6,늙은 빨간 사자 여덟 마리
ko,3,1,0,nom,,작은 파란 사자가
ko,3,1,0,acc,,작은 파란 사자를
ko,3,1,0,dat,,작은 파란 사자
ko,3,1,0,plural,0,작은 파란 사자 두 마리
ko,3,1,0,plural,1,작은 파란 사자 세 마리
ko,3,1,0,plural,2,작은 파란 사자 네 마리
ko,3,1,0,plural,3,작은 파란 사자 다섯 마리
ko,3,1,0,plural,4,작은 파란 사자 여섯 마리
ko,3,1,0,plural,5,작은 파란 사자 일곱 마리
ko,3,1,0,plural,6,작은 파란 사자 여덟 마리
ko,3,1,1,nom,,큰 파란 사자가
ko,3,1,1,acc,,큰 파란 사자를
ko,3,1,1,dat,,큰 파란 사자
ko,3,1,1,plural,0,큰 파란 사자 두 마리
ko,3,1,1,plural,1,큰 파란 사자 세 마리
ko,3,1,1,plural,2,큰 파란 사자 네 마리
ko,3,1,1,plural,3,큰 파란 사자 다섯 마리
ko,3,1,1,plural,4,큰 파란 사자 여섯 마리
ko,3,1,1,plural,5,큰 파란 사자 일곱 마리
ko,3,1,1,plural,6,큰 파란 사자 여덟 마리
ko,3,1,2,nom,,어린 파란 사자가
ko,3,1,2,acc,,어린 파란 사자를
ko,3,1,2,dat,,어린 파란 사자
ko,3,1,2,plural,0,어린 파란 사자 두 마리
ko,3,1,2,plural,1,어린 파란 사자 세 마리
ko,3,1,2,plural,2,어린 파란 사자 네 마리
ko,3,1,2,plural,3,어린 파란 사자 다섯 마리
ko,3,1,2,plural,4,어린 파란 사자 여섯 마리
ko,3,1,2,plural,5,어린 파란 사자 일곱 마리
ko,3,1,2,plural,6,어린 파란 사자 여덟 마리
ko,3,1,3,nom,,늙은 파란 사자가
ko,3,1,3,acc,,늙은 파란 사자를
ko,3,1,3,dat,,늙은 파란 사자
ko,3,1,3,plural,0,늙은 파란 사자 두 마리
ko,3,1,3,plural,1,늙은 파란 사자 세 마리
ko,3,1,3,plural,2,늙은 파란 사자 네 마리
ko,3,1,3,plural,3,늙은 파란 사자 다섯 마리
ko,3,1,3,plural,4,늙은 파란 사자 여섯 마리
ko,3,1,3,plural,5,늙은 파란 사자 일곱 마리
ko,3,1,3,plural,6,늙은 파란 사자 여덟 마리
ko,3,2,0,nom,,작은 초록색 사자가
ko,3,2,0,acc,,작은 초록색 사자를
ko,3,2,0,dat,,작은 초록색 사자
ko,3,2,0,plural,0,작은 초록색 사자 두 마리
ko,3,2,0,plural,1,작은 초록색 사자 세 마리
ko,3,2,0,plural,2,작은 초록색 사자 네 마리
ko,3,2,0,plural,3,작은 초록색 사자 다섯 마리
ko,3,2,0,plural,4,작은 초록색 사자 여섯 마리
ko,3,2,0,plural,5,작은 초록색 사자 일곱 마리
ko,3,2,0,plural,6,작은 초록색 사자 여덟 마리
ko,3,2,1,nom,,큰 초록색 사자가
ko,3,2,1,acc,,큰 초록색 사자를
ko,3,2,1,dat,,큰 초록색 사자
ko,3,2,1,plural,0,큰 초록색 사자 두 마리
ko,3,2,1,plural,1,큰 초록색 사자 세 마리
ko,3,2,1,plural,2,큰 초록색 사자 네 마리
ko,3,2,1,plural,3,큰 초록색 사자 다섯 마리
ko,3,2,1,plural,4,큰 초록색 사자 여섯 마리
ko,3,2,1,plural,5,큰 초록색 사자 일곱 마리
ko,3,2,1,plural,6,큰 초록색 사자 여덟 마리
ko,3,2,2,nom,,어린 초록색 사자가
ko,3,2,2,acc,,어린 초록색 사자를
ko,3,2,2,dat,,어린 초록색 사자
ko,3,2,2,plural,0,어린 초록색 사자 두 마리
ko,3,2,2,plural,1,어린 초록색 사자 세 마리
ko,3,2,2,plural,2,어린 초록색 사자 네 마리
ko,3,2,2,plural,3,어린 초록색 사자 다섯 마리
ko,3,2,2,plural,4,어린 초록색 사자 여섯 마리
ko,3,2,2,plural,5,어린 초록색 사자 일곱 마리
ko,3,2,2,plural,6,어린 초록색 사자 여덟 마리
ko,3,2,3,nom,,늙은 초록색 사자가
ko,3,2,3,acc,,늙은 초록색 사자를
ko,3,2,3,dat,,늙은 초록색 사자
ko,3,2,3,plural,0,늙은 초록색 사자 두 마리
ko,3,2,3,plural,1,늙은 초록색 사자 세 마리
ko,3,2,3,plural,2,늙은 초록색 사자 네 마리
ko,3,2,3,plural,3,늙은 초록색 사자 다섯 마리
ko,3,2,3,plural,4,늙은 초록색 사자 여섯 마리
ko,3,2,3,plural,5,늙은 초록색 사자 일곱 마리
ko,3,2,3,plural,6,늙은 초록색 사자 여덟 마리
ko,3,3,0,nom,,작은 노란 사자가
ko,3,3,0,acc,,작은 노란 사자를
ko,3,3,0,dat,,작은 노란 사자
ko,3,3,0,plural,0,작은 노란 사자 두 마리
ko,3,3,0,plural,1,작은 노란 사자 세 마리
ko,3,3,0,plural,2,작은 노란 사자 네 마리
ko,3,3,0,plural,3,작은 노란 사자 다섯 마리
ko,3,3,0,plural,4,작은 노란 사자 여섯 마리
ko,3,3,0,plural,5,작은 노란 사자 일곱 마리
ko,3,3,0,plural,6,작은 노란 사자 여덟 마리
ko,3,3,1,nom,,큰 노란 사자가
ko,3,3,1,acc,,큰 노란 사자를
ko,3,3,1,dat,,큰 노란 사자
ko,3,3,1,plural,0,큰 노란 사자 두 마리
ko,3,3,1,plural,1,큰 노란 사자 세 마리
ko,3,3,1,plural,2,큰 노란 사자 네 마리
ko,3,3,1,plural,3,큰 노란 사자 다섯 마리
ko,3,3,1,plural,4,큰 노란 사자 여섯 마리
ko,3,3,1,plural,5,큰 노란 사자 일곱 마리
ko,3,3,1,plural,6,큰 노란 사자 여덟 마리
ko,3,3,2,nom,,어린 노란 사자가
ko,3,3,2,acc,,어린 노란 사자를
ko,3,3,2,dat,,어린 노란 사자
ko,3,3,2,plural,0,어린 노란 사자 두 마리
ko,3,3,2,plural,1,어린 노란 사자 세 마리
ko,3,3,2,plural,2,어린 노란 사자 네 마리
ko,3,3,2,plural,3,어린 노란 사자 다섯 마리
ko,3,3,2,plural,4,어린 노란 사자 여섯 마리
ko,3,3,2,plural,5,어린 노란 사자 일곱 마리
ko,3,3,2,plural,6,어린 노란 사자 여덟 마리
ko,3,3,3,nom,,늙은 노란 사자가
ko,3,3,3,acc,,늙은 노란 사자를
ko,3,3,3,dat,,늙은 노란 사자
ko,3,3,3,plural,0,늙은 노란 사자 두 마리
ko,3,3,3,plural,1,늙은 노란 사자 세 마리
ko,3,3,3,plural,2,늙은 노란 사자 네 마리
ko,3,3,3,plural,3,늙은 노란 사자 다섯 마리
ko,3,3,3,plural,4,늙은 노란 사자 여섯 마리
ko,3,3,3,plural,5,늙은 노란 사자 일곱 마리
ko,3,3,3,plural,6,늙은 노란 사자 여덟 마리
ko,3,4,0,nom,,작은 검은 사자가
ko,3,4,0,acc,,작은 검은 사자를
ko,3,4,0,dat,,작은 검은 사자
ko,3,4,0,plural,0,작은 검은 사자 두 마리
ko,3,4,0,plural,1,작은 검은 사자 세 마리
ko,3,4,0,plural,2,작은 검은 사자 네 마리
ko,3,4,0,plural,3,작은 검은 사자 다섯 마리
ko,3,4,0,plural,4,작은 검은 사자 여섯 마리
ko,3,4,0,plural,5,작은 검은 사자 일곱 마리
ko,3,4,0,plural,6,작은 검은 사자 여덟 마리
ko,3,4,1,nom,,큰 검은 사자가
ko,3,4,1,acc,,큰 검은 사자를
ko,3,4,1,dat,,큰 검은 사자
ko,3,4,1,plural,0,큰 검은 사자 두 마리
ko,3,4,1,plural,1,큰 검은 사자 세 마리
ko,3,4,1,plural,2,큰 검은 사자 네 마리
ko,3,4,1,plural,3,큰 검은 사자 다섯 마리
ko,3,4,1,plural,4,큰 검은 사자 여섯 마리
ko,3,4,1,plural,5,큰 검은 사자 일곱 마리
ko,3,4,1,plural,6,큰 검은 사자 여덟 마리
ko,3,4,2,nom,,어린 검은 사자가
ko,3,4,2,acc,,어린 검은 사자를
ko,3,4,2,dat,,어린 검은 사자
ko,3,4,2,plural,0,어린 검은 사자 두 마리
ko,3,4,2,plural,1,어린 검은 사자 세 마리
ko,3,4,2,plural,2,어린 검은 사자 네 마리
ko,3,4,2,plural,3,어린 검은 사자 다섯 마리
ko,3,4,2,plural,4,어린 검은 사자 여섯 마리
ko,3,4,2,plural,5,어린 검은 사자 일곱 마리
ko,3,4,2,plural,6,어린 검은 사자 여덟 마리
ko,3,4,3,nom,,늙은 검은 사자가
ko,3,4,3,acc,,늙은 검은 사자를
ko,3,4,3,dat,,늙은 검은 사자
ko,3,4,3,plural,0,늙은 검은 사자 두 마리
ko,3,4,3,plural,1,늙은 검은 사자 세 마리
ko,3,4,3,plural,2,늙은 검은 사자 네 마리
ko,3,4,3,plural,3,늙은 검은 사자 다섯 마리
ko,3,4,3,plural,4,늙은 검은 사자 여섯 마리
ko,3,4,3,plural,5,늙은 검은 사자 일곱 마리
ko,3,4,3,plural,6,늙은 검은 사자 여덟 마리
ko,3,5,0,nom,,작은 하얀 사자가
ko,3,5,0,acc,,작은 하얀 사자를
ko,3,5,0,dat,,작은 하얀 사자
ko,3,5,0,plural,0,작은 하얀 사자 두 마리
ko,3,5,0,plural,1,작은 하얀 사자 세 마리
ko,3,5,0,plural,2,작은 하얀 사자 네 마리
ko,3,5,0,plural,3,작은 하얀 사자 다섯 마리
ko,3,5,0,plural,4,작은 하얀 사자 여섯 마리
ko,3,5,0,plural,5,작은 하얀 사자 일곱 마리
ko,3,5,0,plural,6,작은 하얀 사자 여덟 마리
ko,3,5,1,nom,,큰 하얀 사자가
ko,3,5,1,acc,,큰 하얀 사자를
ko,3,5,1,dat,,큰 하얀 사자
ko,3,5,1,plural,0,큰 하얀 사자 두 마리
ko,3,5,1,plural,1,큰 하얀 사자 세 마리
ko,3,5,1,plural,2,큰 하얀 사자 네 마리
ko,3,5,1,plural,3,큰 하얀 사자 다섯 마리
ko,3,5,1,plural,4,큰 하얀 사자 여섯 마리
ko,3,5,1,plural,5,큰 하얀 사자 일곱 마리
ko,3,5,1,plural,6,큰 하얀 사자 여덟 마리
ko,3,5,2,nom,,어린 하얀 사자가
ko,3,5,2,acc,,어린 하얀 사자를
ko,3,5,2,dat,,어린 하얀 사자
ko,3,5,2,plural,0,어린 하얀 사자 두 마리
ko,3,5,2,plural,1,어린 하얀 사자 세 마리
ko,3,5,2,plural,2,어린 하얀 사자 네 마리
ko,3,5,2,plural,3,어린 하얀 사자 다섯 마리
ko,3,5,2,plural,4,어린 하얀 사자 여섯 마리
ko,3,5,2,plural,5,어린 하얀 사자 일곱 마리
ko,3,5,2,plural,6,어린 하얀 사자 여덟 마리
ko,3,5,3,nom,,늙은 하얀 사자가
ko,3,5,3,acc,,늙은 하얀 사자를
ko,3,5,3,dat,,늙은 하얀 사자
ko,3,5,3,plural,0,늙은 하얀 사자 두 마리
ko,3,5,3,plural,1,늙은 하얀 사자 세 마리
ko,3,5,3,plural,2,늙은 하얀 사자 네 마리
ko,3,5,3,plural,3,늙은 하얀 사자 다섯 마리
ko,3,5,3,plural,4,늙은 하얀 사자 여섯 마리
ko,3,5,3,plural,5,늙은 하얀 사자 일곱 마리
ko,3,5,3,plural,6,늙은 하얀 사자 여덟 마리
ko,4,0,0,nom,,작은 빨간 고양이가
ko,4,0,0,acc,,작은 빨간 고양이를
ko,4,0,0,dat,,작은 빨간 고양이
ko,4,0,0,plural,0,작은 빨간 고양이 두 마리
ko,4,0,0,plural,1,작은 빨간 고양이 세 마리
ko,4,0,0,plural,2,작은 빨간 고양이 네 마리
ko,4,0,0,plural,3,작은 빨간 고양이 다섯 마리
ko,4,0,0,plural,4,작은 빨간 고양이 여섯 마리
ko,4,0,0,plural,5,작은 빨간 고양이 일곱 마리
ko,4,0,0,plural,6,작은 빨간 고양이 여덟 마리
ko,4,0,1,nom,,큰 빨간 고양이가
ko,4,0,1,acc,,큰 빨간 고양이를
ko,4,0,1,dat,,큰 빨간 고양이
ko,4,0,1,plural,0,큰 빨간 고양이 두 마리
ko,4,0,1,plural,1,큰 빨간 고양이 세 마리
ko,4,0,1,plural,2,큰 빨간 고양이 네 마리
ko,4,0,1,plural,3,큰 빨간 고양이 다섯 마리
ko,4,0,1,plural,4,큰 빨간 고양이 여섯 마리
ko,4,0,1,plural,5,큰 빨간 고양이 일곱 마리
ko,4,0,1,plural,6,큰 빨간 고양이 여덟 마리
ko,4,0,2,nom,,어린 빨간 고양이가
ko,4,0,2,acc,,어린 빨간 고양이를
ko,4,0,2,dat,,어린 빨간 고양이
ko,4,0,2,plural,0,어린 빨간 고양이 두 마리
ko,4,0,2,plural,1,어린 빨간 고양이 세 마리
ko,4,0,2,plural,2,어린 빨간 고양이 네 마리
ko,4,0,2,plural,3,어린 빨간 고양이 다섯 마리
ko,4,0,2,plural,4,어린 빨간 고양이 여섯 마리
ko,4,0,2,plural,5,어린 빨간 고양이 일곱 마리
ko,4,0,2,plural,6,어린 빨간 고양이 여덟 마리
ko,4,0,3,nom,,늙은 빨간 고양이가
ko,4,0,3,acc,,늙은 빨간 고양이를
ko,4,0,3,dat,,늙은 빨간 고양이
ko,4,0,3,plural,0,늙은 빨간 고양이 두 마리
ko,4,0,3,plural,1,늙은 빨간 고양이 세 마리
ko,4,0,3,plural,2,늙은 빨간 고양이 네 마리
ko,4,0,3,plural,3,늙은 빨간 고양이 다섯 마리
ko,4,0,3,plural,4,늙은 빨간 고양이 여섯 마리
ko,4,0,3,plural,5,늙은 빨간 고양이 일곱 마리
ko,4,0,3,plural,6,늙은 빨간 고양이 여덟 마리
ko,4,1,0,nom,,작은 파란 고양이가
ko,4,1,0,acc,,작은 파란 고양이를
ko,4,1,0,dat,,작은 파란 고양이
ko,4,1,0,plural,0,작은 파란 고양이 두 마리
ko,4,1,0,plural,1,작은 파란 고양이 세 마리
ko,4,1,0,plural,2,작은 파란 고양이 네 마리
