language,split,task,verb,neg,sentence_a,sentence_b
ko,dev_b,negation,2,True,큰 노란 여우가 작은 파란 곰을 뒤따르지 않는다는 것과 작은 파란 곰이 큰 노란 여우를 뒤따른다는 것이 모두 사실이라고 누군가 말한다.,작은 파란 곰을 큰 노란 여우가 뒤따르지 않는다는 것과 큰 노란 여우를 작은 파란 곰이 뒤따른다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,negation,1,False,큰 노란 곰이 어린 검은 소를 맞이한다는 것과 어린 검은 소가 큰 노란 곰을 맞이하지 않는다는 것이 모두 사실이라고 누군가 말한다.,어린 검은 소를 큰 노란 곰이 맞이하지 않는다는 것과 큰 노란 곰을 어린 검은 소가 맞이한다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,negation,1,False,큰 노란 곰이 어린 검은 소를 맞이한다는 것과 어린 검은 소가 큰 노란 곰을 맞이하지 않는다는 것이 모두 사실이라고 누군가 말한다.,어린 검은 소를 큰 노란 곰이 맞이한다는 것과 큰 노란 곰을 어린 검은 소가 맞이하지 않는다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,negation,2,False,늙은 빨간 개가 어린 하얀 양을 뒤따른다는 것과 어린 하얀 양이 늙은 빨간 개를 뒤따르지 않는다는 것이 모두 사실이라고 누군가 말한다.,어린 하얀 양을 늙은 빨간 개가 뒤따르지 않는다는 것과 늙은 빨간 개를 어린 하얀 양이 뒤따른다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,negation,2,False,늙은 빨간 개가 어린 하얀 양을 뒤따른다는 것과 어린 하얀 양이 늙은 빨간 개를 뒤따르지 않는다는 것이 모두 사실이라고 누군가 말한다.,어린 하얀 양을 늙은 빨간 개가 뒤따른다는 것과 늙은 빨간 개를 어린 하얀 양이 뒤따르지 않는다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,negation,1,True,어린 검은 쥐가 늙은 빨간 사자를 맞이하지 않는다는 것과 늙은 빨간 사자가 어린 검은 쥐를 맞이한다는 것이 모두 사실이라고 누군가 말한다.,늙은 빨간 사자를 어린 검은 쥐가 맞이한다는 것과 어린 검은 쥐를 늙은 빨간 사자가 맞이하지 않는다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,negation,1,True,어린 검은 쥐가 늙은 빨간 사자를 맞이하지 않는다는 것과 늙은 빨간 사자가 어린 검은 쥐를 맞이한다는 것이 모두 사실이라고 누군가 말한다.,늙은 빨간 사자를 어린 검은 쥐가 맞이하지 않는다는 것과 어린 검은 쥐를 늙은 빨간 사자가 맞이한다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,negation,0,True,작은 초록색 토끼가 어린 빨간 개를 보지 않는다는 것과 어린 빨간 개가 작은 초록색 토끼를 본다는 것이 모두 사실이라고 누군가 말한다.,어린 빨간 개를 작은 초록색 토끼가 본다는 것과 작은 초록색 토끼를 어린 빨간 개가 보지 않는다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,negation,0,True,작은 초록색 토끼가 어린 빨간 개를 보지 않는다는 것과 어린 빨간 개가 작은 초록색 토끼를 본다는 것이 모두 사실이라고 누군가 말한다.,어린 빨간 개를 작은 초록색 토끼가 보지 않는다는 것과 작은 초록색 토끼를 어린 빨간 개가 본다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,negation,0,False,어린 파란 곰이 큰 하얀 소를 본다는 것과 큰 하얀 소가 어린 파란 곰을 보지 않는다는 것이 모두 사실이라고 누군가 말한다.,큰 하얀 소를 어린 파란 곰이 보지 않는다는 것과 어린 파란 곰을 큰 하얀 소가 본다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,negation,0,False,어린 파란 곰이 큰 하얀 소를 본다는 것과 큰 하얀 소가 어린 파란 곰을 보지 않는다는 것이 모두 사실이라고 누군가 말한다.,큰 하얀 소를 어린 파란 곰이 본다는 것과 어린 파란 곰을 큰 하얀 소가 보지 않는다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,0,True,늙은 검은 개는 작은 파란 개의 위에 있다는 것과 어린 하얀 여우는 큰 검은 곰의 아래에 있다는 것이 모두 사실이라고 누군가 말한다.,작은 파란 개는 늙은 검은 개의 위에 있다는 것과 큰 검은 곰은 어린 하얀 여우의 아래에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,0,True,늙은 검은 개는 작은 파란 개의 위에 있다는 것과 어린 하얀 여우는 큰 검은 곰의 아래에 있다는 것이 모두 사실이라고 누군가 말한다.,작은 파란 개는 늙은 검은 개의 아래에 있다는 것과 큰 검은 곰은 어린 하얀 여우의 위에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,1,True,큰 하얀 여우는 작은 노란 고양이의 왼쪽에 있다는 것과 늙은 초록색 소는 어린 검은 양의 오른쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,작은 노란 고양이는 큰 하얀 여우의 왼쪽에 있다는 것과 어린 검은 양은 늙은 초록색 소의 오른쪽에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,1,True,큰 하얀 여우는 작은 노란 고양이의 왼쪽에 있다는 것과 늙은 초록색 소는 어린 검은 양의 오른쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,작은 노란 고양이는 큰 하얀 여우의 오른쪽에 있다는 것과 어린 검은 양은 늙은 초록색 소의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,2,False,어린 하얀 소는 큰 초록색 소의 왼쪽에 있다는 것과 큰 빨간 토끼는 어린 검은 소의 오른쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,큰 초록색 소는 어린 하얀 소의 왼쪽에 있다는 것과 어린 검은 소는 큰 빨간 토끼의 오른쪽에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,2,False,어린 하얀 소는 큰 초록색 소의 왼쪽에 있다는 것과 큰 빨간 토끼는 어린 검은 소의 오른쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,큰 초록색 소는 어린 하얀 소의 오른쪽에 있다는 것과 어린 검은 소는 큰 빨간 토끼의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,1,False,큰 검은 토끼는 어린 초록색 곰의 오른쪽에 있다는 것과 어린 노란 오리는 어린 하얀 사자의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,어린 초록색 곰은 큰 검은 토끼의 오른쪽에 있다는 것과 어린 하얀 사자는 어린 노란 오리의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,1,False,큰 검은 토끼는 어린 초록색 곰의 오른쪽에 있다는 것과 어린 노란 오리는 어린 하얀 사자의 왼쪽에 있다는 것이 모두 사실이라고 누군가 말한다.,어린 초록색 곰은 큰 검은 토끼의 왼쪽에 있다는 것과 어린 하얀 사자는 어린 노란 오리의 오른쪽에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,2,True,작은 검은 말은 늙은 검은 오리의 뒤에 있다는 것과 작은 하얀 쥐는 어린 초록색 사자의 앞에 있다는 것이 모두 사실이라고 누군가 말한다.,늙은 검은 오리는 작은 검은 말의 뒤에 있다는 것과 어린 초록색 사자는 작은 하얀 쥐의 앞에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,2,True,작은 검은 말은 늙은 검은 오리의 뒤에 있다는 것과 작은 하얀 쥐는 어린 초록색 사자의 앞에 있다는 것이 모두 사실이라고 누군가 말한다.,늙은 검은 오리는 작은 검은 말의 앞에 있다는 것과 어린 초록색 사자는 작은 하얀 쥐의 뒤에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,0,False,늙은 초록색 개는 늙은 빨간 고양이의 위에 있다는 것과 늙은 파란 소는 작은 하얀 토끼의 아래에 있다는 것이 모두 사실이라고 누군가 말한다.,늙은 빨간 고양이는 늙은 초록색 개의 위에 있다는 것과 작은 하얀 토끼는 늙은 파란 소의 아래에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,space,0,False,늙은 초록색 개는 늙은 빨간 고양이의 위에 있다는 것과 늙은 파란 소는 작은 하얀 토끼의 아래에 있다는 것이 모두 사실이라고 누군가 말한다.,늙은 빨간 고양이는 늙은 초록색 개의 아래에 있다는 것과 작은 하얀 토끼는 늙은 파란 소의 위에 있다는 것이 모두 사실이라고 누군가 말한다.
ko,dev_b,quantity,1,False,작은 빨간 여우 다섯 마리와 작은 노란 여우 여섯 마리가 있다고 누군가 말한다.,작은 노란 여우 다섯 마리와 작은 빨간 여우 여섯 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,1,False,작은 빨간 여우 다섯 마리와 작은 노란 여우 여섯 마리가 있다고 누군가 말한다.,작은 노란 여우 여섯 마리와 작은 빨간 여우 다섯 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,0,False,작은 하얀 여우 다섯 마리와 큰 하얀 오리 두 마리가 있다고 누군가 말한다.,큰 하얀 오리 다섯 마리와 작은 하얀 여우 두 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,0,False,작은 하얀 여우 다섯 마리와 큰 하얀 오리 두 마리가 있다고 누군가 말한다.,큰 하얀 오리 두 마리와 작은 하얀 여우 다섯 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,0,True,큰 파란 사자 여덟 마리와 작은 하얀 닭 일곱 마리가 있다고 누군가 말한다.,작은 하얀 닭 여덟 마리와 큰 파란 사자 일곱 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,0,True,큰 파란 사자 여덟 마리와 작은 하얀 닭 일곱 마리가 있다고 누군가 말한다.,작은 하얀 닭 일곱 마리와 큰 파란 사자 여덟 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,2,False,큰 노란 오리 세 마리와 어린 하얀 소 네 마리가 있다고 누군가 말한다.,어린 하얀 소 세 마리와 큰 노란 오리 네 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,2,False,큰 노란 오리 세 마리와 어린 하얀 소 네 마리가 있다고 누군가 말한다.,어린 하얀 소 네 마리와 큰 노란 오리 세 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,2,True,어린 검은 오리 세 마리와 늙은 노란 닭 다섯 마리가 있다고 누군가 말한다.,늙은 노란 닭 세 마리와 어린 검은 오리 다섯 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,2,True,어린 검은 오리 세 마리와 늙은 노란 닭 다섯 마리가 있다고 누군가 말한다.,늙은 노란 닭 다섯 마리와 어린 검은 오리 세 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,1,True,어린 하얀 닭 세 마리와 작은 하얀 개 두 마리가 있다고 누군가 말한다.,작은 하얀 개 세 마리와 어린 하얀 닭 두 마리가 있다고 누군가 말한다.
ko,dev_b,quantity,1,True,어린 하얀 닭 세 마리와 작은 하얀 개 두 마리가 있다고 누군가 말한다.,작은 하얀 개 두 마리와 어린 하얀 닭 세 마리가 있다고 누군가 말한다.
ko,test,roles,0,False,만약 작은 하얀 사자가 작은 빨간 여우를 본다는 것과 작은 빨간 여우가 작은 하얀 사자를 맞이한다는 것이 모두 사실이라면 종이 울린다.,만약 작은 빨간 여우를 작은 하얀 사자가 맞이한다는 것과 작은 하얀 사자를 작은 빨간 여우가 본다는 것이 모두 사실이라면 종이 울린다.
ko,test,roles,0,False,만약 작은 하얀 사자가 작은 빨간 여우를 본다는 것과 작은 빨간 여우가 작은 하얀 사자를 맞이한다는 것이 모두 사실이라면 종이 울린다.,만약 작은 빨간 여우를 작은 하얀 사자가 본다는 것과 작은 하얀 사자를 작은 빨간 여우가 맞이한다는 것이 모두 사실이라면 종이 울린다.
ko,test,roles,1,False,만약 큰 노란 곰이 작은 검은 오리를 맞이한다는 것과 작은 검은 오리가 큰 노란 곰을 본다는 것이 모두 사실이라면 종이 울린다.,만약 작은 검은 오리를 큰 노란 곰이 본다는 것과 큰 노란 곰을 작은 검은 오리가 맞이한다는 것이 모두 사실이라면 종이 울린다.
ko,test,roles,1,False,만약 큰 노란 곰이 작은 검은 오리를 맞이한다는 것과 작은 검은 오리가 큰 노란 곰을 본다는 것이 모두 사실이라면 종이 울린다.,만약 작은 검은 오리를 큰 노란 곰이 맞이한다는 것과 큰 노란 곰을 작은 검은 오리가 본다는 것이 모두 사실이라면 종이 울린다.
ko,test,roles,2,False,만약 작은 파란 고양이가 큰 초록색 고양이를 뒤따른다는 것과 큰 초록색 고양이가 작은 파란 고양이를 맞이한다는 것이 모두 사실이라면 종이 울린다.,만약 큰 초록색 고양이를 작은 파란 고양이가 맞이한다는 것과 작은 파란 고양이를 큰 초록색 고양이가 뒤따른다는 것이 모두 사실이라면 종이 울린다.
ko,test,roles,2,False,만약 작은 파란 고양이가 큰 초록색 고양이를 뒤따른다는 것과 큰 초록색 고양이가 작은 파란 고양이를 맞이한다는 것이 모두 사실이라면 종이 울린다.,만약 큰 초록색 고양이를 작은 파란 고양이가 뒤따른다는 것과 작은 파란 고양이를 큰 초록색 고양이가 맞이한다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,1,True,만약 큰 하얀 여우가 어린 하얀 여우를 맞이하지 않는다는 것과 어린 하얀 여우가 큰 하얀 여우를 맞이한다는 것이 모두 사실이라면 종이 울린다.,만약 어린 하얀 여우를 큰 하얀 여우가 맞이한다는 것과 큰 하얀 여우를 어린 하얀 여우가 맞이하지 않는다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,1,True,만약 큰 하얀 여우가 어린 하얀 여우를 맞이하지 않는다는 것과 어린 하얀 여우가 큰 하얀 여우를 맞이한다는 것이 모두 사실이라면 종이 울린다.,만약 어린 하얀 여우를 큰 하얀 여우가 맞이하지 않는다는 것과 큰 하얀 여우를 어린 하얀 여우가 맞이한다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,2,True,만약 작은 초록색 사자가 늙은 노란 고양이를 뒤따르지 않는다는 것과 늙은 노란 고양이가 작은 초록색 사자를 뒤따른다는 것이 모두 사실이라면 종이 울린다.,만약 늙은 노란 고양이를 작은 초록색 사자가 뒤따른다는 것과 작은 초록색 사자를 늙은 노란 고양이가 뒤따르지 않는다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,2,True,만약 작은 초록색 사자가 늙은 노란 고양이를 뒤따르지 않는다는 것과 늙은 노란 고양이가 작은 초록색 사자를 뒤따른다는 것이 모두 사실이라면 종이 울린다.,만약 늙은 노란 고양이를 작은 초록색 사자가 뒤따르지 않는다는 것과 작은 초록색 사자를 늙은 노란 고양이가 뒤따른다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,0,False,만약 늙은 초록색 사자가 큰 하얀 닭을 본다는 것과 큰 하얀 닭이 늙은 초록색 사자를 보지 않는다는 것이 모두 사실이라면 종이 울린다.,만약 큰 하얀 닭을 늙은 초록색 사자가 보지 않는다는 것과 늙은 초록색 사자를 큰 하얀 닭이 본다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,0,False,만약 늙은 초록색 사자가 큰 하얀 닭을 본다는 것과 큰 하얀 닭이 늙은 초록색 사자를 보지 않는다는 것이 모두 사실이라면 종이 울린다.,만약 큰 하얀 닭을 늙은 초록색 사자가 본다는 것과 늙은 초록색 사자를 큰 하얀 닭이 보지 않는다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,1,False,만약 늙은 하얀 고양이가 늙은 초록색 곰을 맞이한다는 것과 늙은 초록색 곰이 늙은 하얀 고양이를 맞이하지 않는다는 것이 모두 사실이라면 종이 울린다.,만약 늙은 초록색 곰을 늙은 하얀 고양이가 맞이하지 않는다는 것과 늙은 하얀 고양이를 늙은 초록색 곰이 맞이한다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,1,False,만약 늙은 하얀 고양이가 늙은 초록색 곰을 맞이한다는 것과 늙은 초록색 곰이 늙은 하얀 고양이를 맞이하지 않는다는 것이 모두 사실이라면 종이 울린다.,만약 늙은 초록색 곰을 늙은 하얀 고양이가 맞이한다는 것과 늙은 하얀 고양이를 늙은 초록색 곰이 맞이하지 않는다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,0,True,만약 늙은 하얀 양이 큰 검은 여우를 보지 않는다는 것과 큰 검은 여우가 늙은 하얀 양을 본다는 것이 모두 사실이라면 종이 울린다.,만약 큰 검은 여우를 늙은 하얀 양이 본다는 것과 늙은 하얀 양을 큰 검은 여우가 보지 않는다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,0,True,만약 늙은 하얀 양이 큰 검은 여우를 보지 않는다는 것과 큰 검은 여우가 늙은 하얀 양을 본다는 것이 모두 사실이라면 종이 울린다.,만약 큰 검은 여우를 늙은 하얀 양이 보지 않는다는 것과 늙은 하얀 양을 큰 검은 여우가 본다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,2,False,만약 작은 파란 쥐가 늙은 파란 닭을 뒤따른다는 것과 늙은 파란 닭이 작은 파란 쥐를 뒤따르지 않는다는 것이 모두 사실이라면 종이 울린다.,만약 늙은 파란 닭을 작은 파란 쥐가 뒤따르지 않는다는 것과 작은 파란 쥐를 늙은 파란 닭이 뒤따른다는 것이 모두 사실이라면 종이 울린다.
ko,test,negation,2,False,만약 작은 파란 쥐가 늙은 파란 닭을 뒤따른다는 것과 늙은 파란 닭이 작은 파란 쥐를 뒤따르지 않는다는 것이 모두 사실이라면 종이 울린다.,만약 늙은 파란 닭을 작은 파란 쥐가 뒤따른다는 것과 작은 파란 쥐를 늙은 파란 닭이 뒤따르지 않는다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,2,False,만약 어린 검은 여우는 큰 검은 곰의 앞에 있다는 것과 어린 초록색 개는 작은 초록색 양의 뒤에 있다는 것이 모두 사실이라면 종이 울린다.,만약 큰 검은 곰은 어린 검은 여우의 앞에 있다는 것과 작은 초록색 양은 어린 초록색 개의 뒤에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,2,False,만약 어린 검은 여우는 큰 검은 곰의 앞에 있다는 것과 어린 초록색 개는 작은 초록색 양의 뒤에 있다는 것이 모두 사실이라면 종이 울린다.,만약 큰 검은 곰은 어린 검은 여우의 뒤에 있다는 것과 작은 초록색 양은 어린 초록색 개의 앞에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,0,False,만약 작은 노란 여우는 작은 하얀 오리의 위에 있다는 것과 늙은 초록색 여우는 작은 하얀 토끼의 아래에 있다는 것이 모두 사실이라면 종이 울린다.,만약 작은 하얀 오리는 작은 노란 여우의 위에 있다는 것과 작은 하얀 토끼는 늙은 초록색 여우의 아래에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,0,False,만약 작은 노란 여우는 작은 하얀 오리의 위에 있다는 것과 늙은 초록색 여우는 작은 하얀 토끼의 아래에 있다는 것이 모두 사실이라면 종이 울린다.,만약 작은 하얀 오리는 작은 노란 여우의 아래에 있다는 것과 작은 하얀 토끼는 늙은 초록색 여우의 위에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,2,True,만약 어린 파란 소는 어린 하얀 곰의 오른쪽에 있다는 것과 어린 노란 사자는 어린 파란 오리의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.,만약 어린 하얀 곰은 어린 파란 소의 오른쪽에 있다는 것과 어린 파란 오리는 어린 노란 사자의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,2,True,만약 어린 파란 소는 어린 하얀 곰의 오른쪽에 있다는 것과 어린 노란 사자는 어린 파란 오리의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.,만약 어린 하얀 곰은 어린 파란 소의 왼쪽에 있다는 것과 어린 파란 오리는 어린 노란 사자의 오른쪽에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,1,True,만약 큰 하얀 닭은 어린 노란 말의 오른쪽에 있다는 것과 어린 하얀 사자는 어린 빨간 토끼의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.,만약 어린 노란 말은 큰 하얀 닭의 오른쪽에 있다는 것과 어린 빨간 토끼는 어린 하얀 사자의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,1,True,만약 큰 하얀 닭은 어린 노란 말의 오른쪽에 있다는 것과 어린 하얀 사자는 어린 빨간 토끼의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.,만약 어린 노란 말은 큰 하얀 닭의 왼쪽에 있다는 것과 어린 빨간 토끼는 어린 하얀 사자의 오른쪽에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,0,True,만약 작은 초록색 곰은 어린 초록색 곰의 위에 있다는 것과 작은 파란 사자는 늙은 빨간 말의 아래에 있다는 것이 모두 사실이라면 종이 울린다.,만약 어린 초록색 곰은 작은 초록색 곰의 위에 있다는 것과 늙은 빨간 말은 작은 파란 사자의 아래에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,0,True,만약 작은 초록색 곰은 어린 초록색 곰의 위에 있다는 것과 작은 파란 사자는 늙은 빨간 말의 아래에 있다는 것이 모두 사실이라면 종이 울린다.,만약 어린 초록색 곰은 작은 초록색 곰의 아래에 있다는 것과 늙은 빨간 말은 작은 파란 사자의 위에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,1,False,만약 작은 초록색 소는 어린 하얀 쥐의 위에 있다는 것과 큰 하얀 여우는 늙은 검은 양의 아래에 있다는 것이 모두 사실이라면 종이 울린다.,만약 어린 하얀 쥐는 작은 초록색 소의 위에 있다는 것과 늙은 검은 양은 큰 하얀 여우의 아래에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,space,1,False,만약 작은 초록색 소는 어린 하얀 쥐의 위에 있다는 것과 큰 하얀 여우는 늙은 검은 양의 아래에 있다는 것이 모두 사실이라면 종이 울린다.,만약 어린 하얀 쥐는 작은 초록색 소의 아래에 있다는 것과 늙은 검은 양은 큰 하얀 여우의 위에 있다는 것이 모두 사실이라면 종이 울린다.
ko,test,quantity,0,True,만약 큰 노란 곰 두 마리와 작은 하얀 곰 네 마리가 있다면 종이 울린다.,만약 작은 하얀 곰 두 마리와 큰 노란 곰 네 마리가 있다면 종이 울린다.
ko,test,quantity,0,True,만약 큰 노란 곰 두 마리와 작은 하얀 곰 네 마리가 있다면 종이 울린다.,만약 작은 하얀 곰 네 마리와 큰 노란 곰 두 마리가 있다면 종이 울린다.
ko,test,quantity,0,False,만약 작은 초록색 개 여섯 마리와 늙은 하얀 고양이 일곱 마리가 있다면 종이 울린다.,만약 늙은 하얀 고양이 여섯 마리와 작은 초록색 개 일곱 마리가 있다면 종이 울린다.
ko,test,quantity,0,False,만약 작은 초록색 개 여섯 마리와 늙은 하얀 고양이 일곱 마리가 있다면 종이 울린다.,만약 늙은 하얀 고양이 일곱 마리와 작은 초록색 개 여섯 마리가 있다면 종이 울린다.
ko,test,quantity,2,True,만약 작은 빨간 양 두 마리와 큰 검은 곰 세 마리가 있다면 종이 울린다.,만약 큰 검은 곰 두 마리와 작은 빨간 양 세 마리가 있다면 종이 울린다.
ko,test,quantity,2,True,만약 작은 빨간 양 두 마리와 큰 검은 곰 세 마리가 있다면 종이 울린다.,만약 큰 검은 곰 세 마리와 작은 빨간 양 두 마리가 있다면 종이 울린다.
ko,test,quantity,1,True,만약 큰 초록색 닭 일곱 마리와 늙은 하얀 소 네 마리가 있다면 종이 울린다.,만약 늙은 하얀 소 일곱 마리와 큰 초록색 닭 네 마리가 있다면 종이 울린다.
ko,test,quantity,1,True,만약 큰 초록색 닭 일곱 마리와 늙은 하얀 소 네 마리가 있다면 종이 울린다.,만약 늙은 하얀 소 네 마리와 큰 초록색 닭 일곱 마리가 있다면 종이 울린다.
ko,test,quantity,2,False,만약 늙은 파란 쥐 세 마리와 어린 하얀 곰 두 마리가 있다면 종이 울린다.,만약 어린 하얀 곰 세 마리와 늙은 파란 쥐 두 마리가 있다면 종이 울린다.
ko,test,quantity,2,False,만약 늙은 파란 쥐 세 마리와 어린 하얀 곰 두 마리가 있다면 종이 울린다.,만약 어린 하얀 곰 두 마리와 늙은 파란 쥐 세 마리가 있다면 종이 울린다.
ko,test,quantity,1,False,만약 늙은 검은 쥐 다섯 마리와 작은 노란 닭 네 마리가 있다면 종이 울린다.,만약 작은 노란 닭 다섯 마리와 늙은 검은 쥐 네 마리가 있다면 종이 울린다.
ko,test,quantity,1,False,만약 늙은 검은 쥐 다섯 마리와 작은 노란 닭 네 마리가 있다면 종이 울린다.,만약 작은 노란 닭 네 마리와 늙은 검은 쥐 다섯 마리가 있다면 종이 울린다.
