language,split,task,verb,neg,sentence_a,sentence_b
de,dev_b,space,1,False,"Jemand sagt, dass das große schwarze Kaninchen rechts von dem jungen grünen Bären ist und die junge gelbe Ente links von dem jungen weißen Löwen ist.","Jemand sagt, dass der junge grüne Bär rechts von dem großen schwarzen Kaninchen ist und der junge weiße Löwe links von der jungen gelben Ente ist."
de,dev_b,space,1,False,"Jemand sagt, dass das große schwarze Kaninchen rechts von dem jungen grünen Bären ist und die junge gelbe Ente links von dem jungen weißen Löwen ist.","Jemand sagt, dass der junge grüne Bär links von dem großen schwarzen Kaninchen ist und der junge weiße Löwe rechts von der jungen gelben Ente ist."
de,dev_b,space,2,True,"Jemand sagt, dass das kleine schwarze Pferd hinter der alten schwarzen Ente ist und die kleine weiße Maus vor dem jungen grünen Löwen ist.","Jemand sagt, dass die alte schwarze Ente hinter dem kleinen schwarzen Pferd ist und der junge grüne Löwe vor der kleinen weißen Maus ist."
de,dev_b,space,2,True,"Jemand sagt, dass das kleine schwarze Pferd hinter der alten schwarzen Ente ist und die kleine weiße Maus vor dem jungen grünen Löwen ist.","Jemand sagt, dass die alte schwarze Ente vor dem kleinen schwarzen Pferd ist und der junge grüne Löwe hinter der kleinen weißen Maus ist."
de,dev_b,space,0,False,"Jemand sagt, dass der alte grüne Hund oberhalb von der alten roten Katze ist und die alte blaue Kuh unterhalb von dem kleinen weißen Kaninchen ist.","Jemand sagt, dass die alte rote Katze oberhalb von dem alten grünen Hund ist und das kleine weiße Kaninchen unterhalb von der alten blauen Kuh ist."
de,dev_b,space,0,False,"Jemand sagt, dass der alte grüne Hund oberhalb von der alten roten Katze ist und die alte blaue Kuh unterhalb von dem kleinen weißen Kaninchen ist.","Jemand sagt, dass die alte rote Katze unterhalb von dem alten grünen Hund ist und das kleine weiße Kaninchen oberhalb von der alten blauen Kuh ist."
de,dev_b,quantity,1,False,"Jemand sagt, dass es fünf kleine rote Füchse und sechs kleine gelbe Füchse gibt.","Jemand sagt, dass es fünf kleine gelbe Füchse und sechs kleine rote Füchse gibt."
de,dev_b,quantity,1,False,"Jemand sagt, dass es fünf kleine rote Füchse und sechs kleine gelbe Füchse gibt.","Jemand sagt, dass es sechs kleine gelbe Füchse und fünf kleine rote Füchse gibt."
de,dev_b,quantity,0,False,"Jemand sagt, dass es fünf kleine weiße Füchse und zwei große weiße Enten gibt.","Jemand sagt, dass es fünf große weiße Enten und zwei kleine weiße Füchse gibt."
de,dev_b,quantity,0,False,"Jemand sagt, dass es fünf kleine weiße Füchse und zwei große weiße Enten gibt.","Jemand sagt, dass es zwei große weiße Enten und fünf kleine weiße Füchse gibt."
de,dev_b,quantity,0,True,"Jemand sagt, dass es acht große blaue Löwen und sieben kleine weiße Hühner gibt.","Jemand sagt, dass es acht kleine weiße Hühner und sieben große blaue Löwen gibt."
de,dev_b,quantity,0,True,"Jemand sagt, dass es acht große blaue Löwen und sieben kleine weiße Hühner gibt.","Jemand sagt, dass es sieben kleine weiße Hühner und acht große blaue Löwen gibt."
de,dev_b,quantity,2,False,"Jemand sagt, dass es drei große gelbe Enten und vier junge weiße Kühe gibt.","Jemand sagt, dass es drei junge weiße Kühe und vier große gelbe Enten gibt."
de,dev_b,quantity,2,False,"Jemand sagt, dass es drei große gelbe Enten und vier junge weiße Kühe gibt.","Jemand sagt, dass es vier junge weiße Kühe und drei große gelbe Enten gibt."
de,dev_b,quantity,2,True,"Jemand sagt, dass es drei junge schwarze Enten und fünf alte gelbe Hühner gibt.","Jemand sagt, dass es drei alte gelbe Hühner und fünf junge schwarze Enten gibt."
de,dev_b,quantity,2,True,"Jemand sagt, dass es drei junge schwarze Enten und fünf alte gelbe Hühner gibt.","Jemand sagt, dass es fünf alte gelbe Hühner und drei junge schwarze Enten gibt."
de,dev_b,quantity,1,True,"Jemand sagt, dass es drei junge weiße Hühner und zwei kleine weiße Hunde gibt.","Jemand sagt, dass es drei kleine weiße Hunde und zwei junge weiße Hühner gibt."
de,dev_b,quantity,1,True,"Jemand sagt, dass es drei junge weiße Hühner und zwei kleine weiße Hunde gibt.","Jemand sagt, dass es zwei kleine weiße Hunde und drei junge weiße Hühner gibt."
de,test,roles,0,False,"Wenn der kleine weiße Löwe den kleinen roten Fuchs sieht und der kleine rote Fuchs den kleinen weißen Löwen grüßt, klingelt eine Glocke.","Wenn der kleine rote Fuchs von dem kleinen weißen Löwen gegrüßt wird und der kleine weiße Löwe von dem kleinen roten Fuchs gesehen wird, klingelt eine Glocke."
de,test,roles,0,False,"Wenn der kleine weiße Löwe den kleinen roten Fuchs sieht und der kleine rote Fuchs den kleinen weißen Löwen grüßt, klingelt eine Glocke.","Wenn der kleine rote Fuchs von dem kleinen weißen Löwen gesehen wird und der kleine weiße Löwe von dem kleinen roten Fuchs gegrüßt wird, klingelt eine Glocke."
de,test,roles,1,False,"Wenn der große gelbe Bär die kleine schwarze Ente grüßt und die kleine schwarze Ente den großen gelben Bären sieht, klingelt eine Glocke.","Wenn die kleine schwarze Ente von dem großen gelben Bären gesehen wird und der große gelbe Bär von der kleinen schwarzen Ente gegrüßt wird, klingelt eine Glocke."
de,test,roles,1,False,"Wenn der große gelbe Bär die kleine schwarze Ente grüßt und die kleine schwarze Ente den großen gelben Bären sieht, klingelt eine Glocke.","Wenn die kleine schwarze Ente von dem großen gelben Bären gegrüßt wird und der große gelbe Bär von der kleinen schwarzen Ente gesehen wird, klingelt eine Glocke."
de,test,roles,2,False,"Wenn die kleine blaue Katze die große grüne Katze verfolgt und die große grüne Katze die kleine blaue Katze grüßt, klingelt eine Glocke.","Wenn die große grüne Katze von der kleinen blauen Katze gegrüßt wird und die kleine blaue Katze von der großen grünen Katze verfolgt wird, klingelt eine Glocke."
de,test,roles,2,False,"Wenn die kleine blaue Katze die große grüne Katze verfolgt und die große grüne Katze die kleine blaue Katze grüßt, klingelt eine Glocke.","Wenn die große grüne Katze von der kleinen blauen Katze verfolgt wird und die kleine blaue Katze von der großen grünen Katze gegrüßt wird, klingelt eine Glocke."
de,test,negation,1,True,"Wenn der große weiße Fuchs den jungen weißen Fuchs nicht grüßt und der junge weiße Fuchs den großen weißen Fuchs grüßt, klingelt eine Glocke.","Wenn der junge weiße Fuchs von dem großen weißen Fuchs gegrüßt wird und der große weiße Fuchs nicht von dem jungen weißen Fuchs gegrüßt wird, klingelt eine Glocke."
de,test,negation,1,True,"Wenn der große weiße Fuchs den jungen weißen Fuchs nicht grüßt und der junge weiße Fuchs den großen weißen Fuchs grüßt, klingelt eine Glocke.","Wenn der junge weiße Fuchs nicht von dem großen weißen Fuchs gegrüßt wird und der große weiße Fuchs von dem jungen weißen Fuchs gegrüßt wird, klingelt eine Glocke."
de,test,negation,2,True,"Wenn der kleine grüne Löwe die alte gelbe Katze nicht verfolgt und die alte gelbe Katze den kleinen grünen Löwen verfolgt, klingelt eine Glocke.","Wenn die alte gelbe Katze von dem kleinen grünen Löwen verfolgt wird und der kleine grüne Löwe nicht von der alten gelben Katze verfolgt wird, klingelt eine Glocke."
de,test,negation,2,True,"Wenn der kleine grüne Löwe die alte gelbe Katze nicht verfolgt und die alte gelbe Katze den kleinen grünen Löwen verfolgt, klingelt eine Glocke.","Wenn die alte gelbe Katze nicht von dem kleinen grünen Löwen verfolgt wird und der kleine grüne Löwe von der alten gelben Katze verfolgt wird, klingelt eine Glocke."
de,test,negation,0,False,"Wenn der alte grüne Löwe das große weiße Huhn sieht und das große weiße Huhn den alten grünen Löwen nicht sieht, klingelt eine Glocke.","Wenn das große weiße Huhn nicht von dem alten grünen Löwen gesehen wird und der alte grüne Löwe von dem großen weißen Huhn gesehen wird, klingelt eine Glocke."
de,test,negation,0,False,"Wenn der alte grüne Löwe das große weiße Huhn sieht und das große weiße Huhn den alten grünen Löwen nicht sieht, klingelt eine Glocke.","Wenn das große weiße Huhn von dem alten grünen Löwen gesehen wird und der alte grüne Löwe nicht von dem großen weißen Huhn gesehen wird, klingelt eine Glocke."
de,test,negation,1,False,"Wenn die alte weiße Katze den alten grünen Bären grüßt und der alte grüne Bär die alte weiße Katze nicht grüßt, klingelt eine Glocke.","Wenn der alte grüne Bär nicht von der alten weißen Katze gegrüßt wird und die alte weiße Katze von dem alten grünen Bären gegrüßt wird, klingelt eine Glocke."
de,test,negation,1,False,"Wenn die alte weiße Katze den alten grünen Bären grüßt und der alte grüne Bär die alte weiße Katze nicht grüßt, klingelt eine Glocke.","Wenn der alte grüne Bär von der alten weißen Katze gegrüßt wird und die alte weiße Katze nicht von dem alten grünen Bären gegrüßt wird, klingelt eine Glocke."
de,test,negation,0,True,"Wenn das alte weiße Schaf den großen schwarzen Fuchs nicht sieht und der große schwarze Fuchs das alte weiße Schaf sieht, klingelt eine Glocke.","Wenn der große schwarze Fuchs von dem alten weißen Schaf gesehen wird und das alte weiße Schaf nicht von dem großen schwarzen Fuchs gesehen wird, klingelt eine Glocke."
de,test,negation,0,True,"Wenn das alte weiße Schaf den großen schwarzen Fuchs nicht sieht und der große schwarze Fuchs das alte weiße Schaf sieht, klingelt eine Glocke.","Wenn der große schwarze Fuchs nicht von dem alten weißen Schaf gesehen wird und das alte weiße Schaf von dem großen schwarzen Fuchs gesehen wird, klingelt eine Glocke."
de,test,negation,2,False,"Wenn die kleine blaue Maus das alte blaue Huhn verfolgt und das alte blaue Huhn die kleine blaue Maus nicht verfolgt, klingelt eine Glocke.","Wenn das alte blaue Huhn nicht von der kleinen blauen Maus verfolgt wird und die kleine blaue Maus von dem alten blauen Huhn verfolgt wird, klingelt eine Glocke."
de,test,negation,2,False,"Wenn die kleine blaue Maus das alte blaue Huhn verfolgt und das alte blaue Huhn die kleine blaue Maus nicht verfolgt, klingelt eine Glocke.","Wenn das alte blaue Huhn von der kleinen blauen Maus verfolgt wird und die kleine blaue Maus nicht von dem alten blauen Huhn verfolgt wird, klingelt eine Glocke."
de,test,space,2,False,"Wenn der junge schwarze Fuchs vor dem großen schwarzen Bären ist und der junge grüne Hund hinter dem kleinen grünen Schaf ist, klingelt eine Glocke.","Wenn der große schwarze Bär vor dem jungen schwarzen Fuchs ist und das kleine grüne Schaf hinter dem jungen grünen Hund ist, klingelt eine Glocke."
de,test,space,2,False,"Wenn der junge schwarze Fuchs vor dem großen schwarzen Bären ist und der junge grüne Hund hinter dem kleinen grünen Schaf ist, klingelt eine Glocke.","Wenn der große schwarze Bär hinter dem jungen schwarzen Fuchs ist und das kleine grüne Schaf vor dem jungen grünen Hund ist, klingelt eine Glocke."
de,test,space,0,False,"Wenn der kleine gelbe Fuchs oberhalb von der kleinen weißen Ente ist und der alte grüne Fuchs unterhalb von dem kleinen weißen Kaninchen ist, klingelt eine Glocke.","Wenn die kleine weiße Ente oberhalb von dem kleinen gelben Fuchs ist und das kleine weiße Kaninchen unterhalb von dem alten grünen Fuchs ist, klingelt eine Glocke."
de,test,space,0,False,"Wenn der kleine gelbe Fuchs oberhalb von der kleinen weißen Ente ist und der alte grüne Fuchs unterhalb von dem kleinen weißen Kaninchen ist, klingelt eine Glocke.","Wenn die kleine weiße Ente unterhalb von dem kleinen gelben Fuchs ist und das kleine weiße Kaninchen oberhalb von dem alten grünen Fuchs ist, klingelt eine Glocke."
de,test,space,2,True,"Wenn die junge blaue Kuh rechts von dem jungen weißen Bären ist und der junge gelbe Löwe links von der jungen blauen Ente ist, klingelt eine Glocke.","Wenn der junge weiße Bär rechts von der jungen blauen Kuh ist und die junge blaue Ente links von dem jungen gelben Löwen ist, klingelt eine Glocke."
de,test,space,2,True,"Wenn die junge blaue Kuh rechts von dem jungen weißen Bären ist und der junge gelbe Löwe links von der jungen blauen Ente ist, klingelt eine Glocke.","Wenn der junge weiße Bär links von der jungen blauen Kuh ist und die junge blaue Ente rechts von dem jungen gelben Löwen ist, klingelt eine Glocke."
de,test,space,1,True,"Wenn das große weiße Huhn rechts von dem jungen gelben Pferd ist und der junge weiße Löwe links von dem jungen roten Kaninchen ist, klingelt eine Glocke.","Wenn das junge gelbe Pferd rechts von dem großen weißen Huhn ist und das junge rote Kaninchen links von dem jungen weißen Löwen ist, klingelt eine Glocke."
de,test,space,1,True,"Wenn das große weiße Huhn rechts von dem jungen gelben Pferd ist und der junge weiße Löwe links von dem jungen roten Kaninchen ist, klingelt eine Glocke.","Wenn das junge gelbe Pferd links von dem großen weißen Huhn ist und das junge rote Kaninchen rechts von dem jungen weißen Löwen ist, klingelt eine Glocke."
de,test,space,0,True,"Wenn der kleine grüne Bär oberhalb von dem jungen grünen Bären ist und der kleine blaue Löwe unterhalb von dem alten roten Pferd ist, klingelt eine Glocke.","Wenn der junge grüne Bär oberhalb von dem kleinen grünen Bären ist und das alte rote Pferd unterhalb von dem kleinen blauen Löwen ist, klingelt eine Glocke."
de,test,space,0,True,"Wenn der kleine grüne Bär oberhalb von dem jungen grünen Bären ist und der kleine blaue Löwe unterhalb von dem alten roten Pferd ist, klingelt eine Glocke.","Wenn der junge grüne Bär unterhalb von dem kleinen grünen Bären ist und das alte rote Pferd oberhalb von dem kleinen blauen Löwen ist, klingelt eine Glocke."
de,test,space,1,False,"Wenn die kleine grüne Kuh oberhalb von der jungen weißen Maus ist und der große weiße Fuchs unterhalb von dem alten schwarzen Schaf ist, klingelt eine Glocke.","Wenn die junge weiße Maus oberhalb von der kleinen grünen Kuh ist und das alte schwarze Schaf unterhalb von dem großen weißen Fuchs ist, klingelt eine Glocke."
de,test,space,1,False,"Wenn die kleine grüne Kuh oberhalb von der jungen weißen Maus ist und der große weiße Fuchs unterhalb von dem alten schwarzen Schaf ist, klingelt eine Glocke.","Wenn die junge weiße Maus unterhalb von der kleinen grünen Kuh ist und das alte schwarze Schaf oberhalb von dem großen weißen Fuchs ist, klingelt eine Glocke."
de,test,quantity,0,True,"Wenn es zwei große gelbe Bären und vier kleine weiße Bären gibt, klingelt eine Glocke.","Wenn es zwei kleine weiße Bären und vier große gelbe Bären gibt, klingelt eine Glocke."
de,test,quantity,0,True,"Wenn es zwei große gelbe Bären und vier kleine weiße Bären gibt, klingelt eine Glocke.","Wenn es vier kleine weiße Bären und zwei große gelbe Bären gibt, klingelt eine Glocke."
de,test,quantity,0,False,"Wenn es sechs kleine grüne Hunde und sieben alte weiße Katzen gibt, klingelt eine Glocke.","Wenn es sechs alte weiße Katzen und sieben kleine grüne Hunde gibt, klingelt eine Glocke."
de,test,quantity,0,False,"Wenn es sechs kleine grüne Hunde und sieben alte weiße Katzen gibt, klingelt eine Glocke.","Wenn es sieben alte weiße Katzen und sechs kleine grüne Hunde gibt, klingelt eine Glocke."
de,test,quantity,2,True,"Wenn es zwei kleine rote Schafe und drei große schwarze Bären gibt, klingelt eine Glocke.","Wenn es zwei große schwarze Bären und drei kleine rote Schafe gibt, klingelt eine Glocke."
de,test,quantity,2,True,"Wenn es zwei kleine rote Schafe und drei große schwarze Bären gibt, klingelt eine Glocke.","Wenn es drei große schwarze Bären und zwei kleine rote Schafe gibt, klingelt eine Glocke."
de,test,quantity,1,True,"Wenn es sieben große grüne Hühner und vier alte weiße Kühe gibt, klingelt eine Glocke.","Wenn es sieben alte weiße Kühe und vier große grüne Hühner gibt, klingelt eine Glocke."
de,test,quantity,1,True,"Wenn es sieben große grüne Hühner und vier alte weiße Kühe gibt, klingelt eine Glocke.","Wenn es vier alte weiße Kühe und sieben große grüne Hühner gibt, klingelt eine Glocke."
de,test,quantity,2,False,"Wenn es drei alte blaue Mäuse und zwei junge weiße Bären gibt, klingelt eine Glocke.","Wenn es drei junge weiße Bären und zwei alte blaue Mäuse gibt, klingelt eine Glocke."
de,test,quantity,2,False,"Wenn es drei alte blaue Mäuse und zwei junge weiße Bären gibt, klingelt eine Glocke.","Wenn es zwei junge weiße Bären und drei alte blaue Mäuse gibt, klingelt eine Glocke."
de,test,quantity,1,False,"Wenn es fünf alte schwarze Mäuse und vier kleine gelbe Hühner gibt, klingelt eine Glocke.","Wenn es fünf kleine gelbe Hühner und vier alte schwarze Mäuse gibt, klingelt eine Glocke."
de,test,quantity,1,False,"Wenn es fünf alte schwarze Mäuse und vier kleine gelbe Hühner gibt, klingelt eine Glocke.","Wenn es vier kleine gelbe Hühner und fünf alte schwarze Mäuse gibt, klingelt eine Glocke."
