review_id,language,split,task,sentence_a,sentence_b,reviewer,judged_label,fluent,comment
a391b8a256,de,test,space,"Wenn der große blaue Hund oberhalb von dem großen schwarzen Kaninchen ist und die große gelbe Maus unterhalb von dem großen grünen Kaninchen ist, klingelt eine Glocke.","Wenn das große schwarze Kaninchen unterhalb von dem großen blauen Hund ist und das große grüne Kaninchen oberhalb von der großen gelben Maus ist, klingelt eine Glocke.",DE-R1-EDV65,,,
1a9bb0185f,de,dev_b,space,"Jemand sagt, dass der kleine schwarze Bär rechts von dem jungen schwarzen Fuchs ist und die junge blaue Ente links von dem großen schwarzen Kaninchen ist.","Jemand sagt, dass der junge schwarze Fuchs rechts von dem kleinen schwarzen Bären ist und das große schwarze Kaninchen links von der jungen blauen Ente ist.",DE-R1-EDV65,,,
76b9869a14,de,test,quantity,"Wenn es drei kleine gelbe Kaninchen und fünf kleine blaue Pferde gibt, klingelt eine Glocke.","Wenn es fünf kleine blaue Pferde und drei kleine gelbe Kaninchen gibt, klingelt eine Glocke.",DE-R1-EDV65,,,
76395bdcc1,de,test,quantity,"Wenn es acht alte schwarze Schafe und vier junge blaue Kühe gibt, klingelt eine Glocke.","Wenn es acht junge blaue Kühe und vier alte schwarze Schafe gibt, klingelt eine Glocke.",DE-R1-EDV65,,,
ae2130bea3,de,dev_a,negation,"Stimmt es, dass das kleine schwarze Pferd den kleinen grünen Löwen grüßt und der kleine grüne Löwe das kleine schwarze Pferd nicht grüßt?","Stimmt es, dass der kleine grüne Löwe von dem kleinen schwarzen Pferd gegrüßt wird und das kleine schwarze Pferd nicht von dem kleinen grünen Löwen gegrüßt wird?",DE-R1-EDV65,,,
f7e07b8f22,de,test,roles,"Wenn die junge rote Kuh die große gelbe Ente verfolgt und die große gelbe Ente die junge rote Kuh grüßt, klingelt eine Glocke.","Wenn die große gelbe Ente von der jungen roten Kuh verfolgt wird und die junge rote Kuh von der großen gelben Ente gegrüßt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
b6f29f894e,de,dev_b,negation,"Jemand sagt, dass die alte schwarze Ente den kleinen gelben Bären nicht sieht und der kleine gelbe Bär die alte schwarze Ente sieht.","Jemand sagt, dass der kleine gelbe Bär nicht von der alten schwarzen Ente gesehen wird und die alte schwarze Ente von dem kleinen gelben Bären gesehen wird.",DE-R1-EDV65,,,
eaacf6ceec,de,dev_b,roles,"Jemand sagt, dass die alte weiße Maus den großen roten Fuchs grüßt und der große rote Fuchs die alte weiße Maus sieht.","Jemand sagt, dass der große rote Fuchs von der alten weißen Maus gesehen wird und die alte weiße Maus von dem großen roten Fuchs gegrüßt wird.",DE-R1-EDV65,,,
c75e5cd8c0,de,test,quantity,"Wenn es acht kleine rote Hunde und sechs kleine grüne Katzen gibt, klingelt eine Glocke.","Wenn es sechs kleine grüne Katzen und acht kleine rote Hunde gibt, klingelt eine Glocke.",DE-R1-EDV65,,,
a1154fddb7,de,train,space,Das alte gelbe Huhn ist links von dem alten schwarzen Hund und der alte grüne Löwe ist rechts von dem großen schwarzen Pferd.,Der alte schwarze Hund ist rechts von dem alten gelben Huhn und das große schwarze Pferd ist links von dem alten grünen Löwen.,DE-R1-EDV65,,,
139850dd56,de,train,space,Das alte grüne Schaf ist rechts von dem jungen weißen Hund und die alte weiße Katze ist links von der kleinen roten Maus.,Der junge weiße Hund ist rechts von dem alten grünen Schaf und die kleine rote Maus ist links von der alten weißen Katze.,DE-R1-EDV65,,,
a30ae9439c,de,train,roles,Der kleine blaue Hund sieht die junge blaue Kuh und die junge blaue Kuh grüßt den kleinen blauen Hund.,Die junge blaue Kuh wird von dem kleinen blauen Hund gesehen und der kleine blaue Hund wird von der jungen blauen Kuh gegrüßt.,DE-R1-EDV65,,,
4521b9494c,de,dev_b,space,"Jemand sagt, dass das alte gelbe Kaninchen links von dem alten roten Bären ist und das junge rote Kaninchen rechts von dem jungen roten Fuchs ist.","Jemand sagt, dass der alte rote Bär rechts von dem alten gelben Kaninchen ist und der junge rote Fuchs links von dem jungen roten Kaninchen ist.",DE-R1-EDV65,,,
e28b845295,de,dev_a,quantity,"Stimmt es, dass es sieben alte schwarze Enten und sechs junge rote Mäuse gibt?","Stimmt es, dass es sieben junge rote Mäuse und sechs alte schwarze Enten gibt?",DE-R1-EDV65,,,
1cee4ea289,de,train,quantity,Es gibt sechs alte schwarze Mäuse und sieben junge grüne Pferde.,Es gibt sieben junge grüne Pferde und sechs alte schwarze Mäuse.,DE-R1-EDV65,,,
c2b5aeb535,de,test,negation,"Wenn die große schwarze Maus das große rote Schaf verfolgt und das große rote Schaf die große schwarze Maus nicht verfolgt, klingelt eine Glocke.","Wenn das große rote Schaf von der großen schwarzen Maus verfolgt wird und die große schwarze Maus nicht von dem großen roten Schaf verfolgt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
e0e2f917bf,de,dev_a,roles,"Stimmt es, dass die kleine schwarze Maus die kleine weiße Katze sieht und die kleine weiße Katze die kleine schwarze Maus verfolgt?","Stimmt es, dass die kleine weiße Katze von der kleinen schwarzen Maus gesehen wird und die kleine schwarze Maus von der kleinen weißen Katze verfolgt wird?",DE-R1-EDV65,,,
b4dd825d4a,de,dev_b,space,"Jemand sagt, dass das junge rote Pferd rechts von der jungen weißen Maus ist und der große weiße Fuchs links von dem großen gelben Kaninchen ist.","Jemand sagt, dass die junge weiße Maus links von dem jungen roten Pferd ist und das große gelbe Kaninchen rechts von dem großen weißen Fuchs ist.",DE-R1-EDV65,,,
ae2ec069d6,de,train,space,Der junge rote Fuchs ist oberhalb von dem jungen blauen Bären und die große rote Maus ist unterhalb von dem großen gelben Huhn.,Der junge blaue Bär ist unterhalb von dem jungen roten Fuchs und das große gelbe Huhn ist oberhalb von der großen roten Maus.,DE-R1-EDV65,,,
cd06058cee,de,test,roles,"Wenn das junge gelbe Schaf die kleine rote Kuh sieht und die kleine rote Kuh das junge gelbe Schaf grüßt, klingelt eine Glocke.","Wenn die kleine rote Kuh von dem jungen gelben Schaf gesehen wird und das junge gelbe Schaf von der kleinen roten Kuh gegrüßt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
548a8d559f,de,train,space,Der alte rote Hund ist links von der großen grünen Ente und das junge schwarze Kaninchen ist rechts von dem alten blauen Schaf.,Die große grüne Ente ist links von dem alten roten Hund und das alte blaue Schaf ist rechts von dem jungen schwarzen Kaninchen.,DE-R1-EDV65,,,
bbddfa7b64,de,dev_b,negation,"Jemand sagt, dass das große weiße Kaninchen den kleinen grünen Löwen grüßt und der kleine grüne Löwe das große weiße Kaninchen nicht grüßt.","Jemand sagt, dass der kleine grüne Löwe nicht von dem großen weißen Kaninchen gegrüßt wird und das große weiße Kaninchen von dem kleinen grünen Löwen gegrüßt wird.",DE-R1-EDV65,,,
830a49bad3,de,test,quantity,"Wenn es fünf junge blaue Löwen und zwei junge weiße Schafe gibt, klingelt eine Glocke.","Wenn es zwei junge weiße Schafe und fünf junge blaue Löwen gibt, klingelt eine Glocke.",DE-R1-EDV65,,,
a47b5e848f,de,train,quantity,Es gibt sechs alte schwarze Löwen und acht alte blaue Enten.,Es gibt acht alte blaue Enten und sechs alte schwarze Löwen.,DE-R1-EDV65,,,
eac7306a64,de,train,space,Die große blaue Kuh ist links von der jungen blauen Kuh und das junge blaue Huhn ist rechts von der jungen roten Katze.,Die junge blaue Kuh ist links von der großen blauen Kuh und die junge rote Katze ist rechts von dem jungen blauen Huhn.,DE-R1-EDV65,,,
5582aee236,de,test,roles,"Wenn das alte grüne Schaf das junge weiße Huhn verfolgt und das junge weiße Huhn das alte grüne Schaf sieht, klingelt eine Glocke.","Wenn das junge weiße Huhn von dem alten grünen Schaf gesehen wird und das alte grüne Schaf von dem jungen weißen Huhn verfolgt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
46d06c3aab,de,dev_a,roles,"Stimmt es, dass der alte blaue Bär die alte blaue Kuh verfolgt und die alte blaue Kuh den alten blauen Bären grüßt?","Stimmt es, dass die alte blaue Kuh von dem alten blauen Bären gegrüßt wird und der alte blaue Bär von der alten blauen Kuh verfolgt wird?",DE-R1-EDV65,,,
38e4e0609b,de,train,space,Das junge grüne Pferd ist unterhalb von dem alten blauen Kaninchen und die große weiße Katze ist oberhalb von dem kleinen blauen Hund.,Das alte blaue Kaninchen ist unterhalb von dem jungen grünen Pferd und der kleine blaue Hund ist oberhalb von der großen weißen Katze.,DE-R1-EDV65,,,
91177ac0de,de,dev_b,quantity,"Jemand sagt, dass es drei große gelbe Hunde und vier junge blaue Schafe gibt.","Jemand sagt, dass es drei junge blaue Schafe und vier große gelbe Hunde gibt.",DE-R1-EDV65,,,
f0e9f7ca91,de,test,space,"Wenn die alte rote Ente hinter der großen grünen Kuh ist und die kleine grüne Katze vor der kleinen blauen Maus ist, klingelt eine Glocke.","Wenn die große grüne Kuh vor der alten roten Ente ist und die kleine blaue Maus hinter der kleinen grünen Katze ist, klingelt eine Glocke.",DE-R1-EDV65,,,
4fb680cb50,de,test,roles,"Wenn die große gelbe Ente den kleinen schwarzen Fuchs sieht und der kleine schwarze Fuchs die große gelbe Ente grüßt, klingelt eine Glocke.","Wenn der kleine schwarze Fuchs von der großen gelben Ente gegrüßt wird und die große gelbe Ente von dem kleinen schwarzen Fuchs gesehen wird, klingelt eine Glocke.",DE-R1-EDV65,,,
857f877624,de,dev_b,quantity,"Jemand sagt, dass es sieben große blaue Hunde und drei große schwarze Füchse gibt.","Jemand sagt, dass es drei große schwarze Füchse und sieben große blaue Hunde gibt.",DE-R1-EDV65,,,
bd57fc7640,de,dev_b,quantity,"Jemand sagt, dass es sechs alte blaue Löwen und vier große gelbe Katzen gibt.","Jemand sagt, dass es sechs große gelbe Katzen und vier alte blaue Löwen gibt.",DE-R1-EDV65,,,
00e33660c5,de,dev_a,space,"Stimmt es, dass die alte weiße Maus links von der kleinen blauen Maus ist und die junge blaue Maus rechts von dem großen grünen Kaninchen ist?","Stimmt es, dass die kleine blaue Maus rechts von der alten weißen Maus ist und das große grüne Kaninchen links von der jungen blauen Maus ist?",DE-R1-EDV65,,,
ba9c48f518,de,dev_a,negation,"Stimmt es, dass die alte rote Katze die junge gelbe Ente nicht grüßt und die junge gelbe Ente die alte rote Katze grüßt?","Stimmt es, dass die junge gelbe Ente von der alten roten Katze gegrüßt wird und die alte rote Katze nicht von der jungen gelben Ente gegrüßt wird?",DE-R1-EDV65,,,
76cf4f81c6,de,train,quantity,Es gibt sechs junge weiße Hühner und acht große weiße Füchse.,Es gibt acht große weiße Füchse und sechs junge weiße Hühner.,DE-R1-EDV65,,,
45cf8b12a3,de,test,space,"Wenn die junge gelbe Maus unterhalb von dem alten roten Huhn ist und das große schwarze Kaninchen oberhalb von der jungen schwarzen Maus ist, klingelt eine Glocke.","Wenn das alte rote Huhn unterhalb von der jungen gelben Maus ist und die junge schwarze Maus oberhalb von dem großen schwarzen Kaninchen ist, klingelt eine Glocke.",DE-R1-EDV65,,,
e5add625ab,de,dev_a,space,"Stimmt es, dass das alte schwarze Huhn unterhalb von dem alten schwarzen Pferd ist und der junge grüne Fuchs oberhalb von dem großen blauen Schaf ist?","Stimmt es, dass das alte schwarze Pferd unterhalb von dem alten schwarzen Huhn ist und das große blaue Schaf oberhalb von dem jungen grünen Fuchs ist?",DE-R1-EDV65,,,
037d6e236a,de,train,roles,Das kleine blaue Pferd verfolgt die alte gelbe Katze und die alte gelbe Katze sieht das kleine blaue Pferd.,Die alte gelbe Katze wird von dem kleinen blauen Pferd gesehen und das kleine blaue Pferd wird von der alten gelben Katze verfolgt.,DE-R1-EDV65,,,
bf3c8e5d42,de,test,negation,"Wenn das große grüne Huhn das junge weiße Huhn sieht und das junge weiße Huhn das große grüne Huhn nicht sieht, klingelt eine Glocke.","Wenn das junge weiße Huhn nicht von dem großen grünen Huhn gesehen wird und das große grüne Huhn von dem jungen weißen Huhn gesehen wird, klingelt eine Glocke.",DE-R1-EDV65,,,
95c5ea671c,de,dev_a,quantity,"Stimmt es, dass es fünf junge grüne Kaninchen und sieben große gelbe Füchse gibt?","Stimmt es, dass es fünf große gelbe Füchse und sieben junge grüne Kaninchen gibt?",DE-R1-EDV65,,,
98f7ee7bbf,de,dev_b,negation,"Jemand sagt, dass der junge schwarze Löwe das alte gelbe Huhn grüßt und das alte gelbe Huhn den jungen schwarzen Löwen nicht grüßt.","Jemand sagt, dass das alte gelbe Huhn nicht von dem jungen schwarzen Löwen gegrüßt wird und der junge schwarze Löwe von dem alten gelben Huhn gegrüßt wird.",DE-R1-EDV65,,,
5846f6334d,de,dev_a,negation,"Stimmt es, dass die junge rote Maus den jungen blauen Bären verfolgt und der junge blaue Bär die junge rote Maus nicht verfolgt?","Stimmt es, dass der junge blaue Bär von der jungen roten Maus verfolgt wird und die junge rote Maus nicht von dem jungen blauen Bären verfolgt wird?",DE-R1-EDV65,,,
1015cae8e6,de,train,negation,Die junge blaue Katze grüßt das kleine rote Pferd nicht und das kleine rote Pferd grüßt die junge blaue Katze.,Das kleine rote Pferd wird nicht von der jungen blauen Katze gegrüßt und die junge blaue Katze wird von dem kleinen roten Pferd gegrüßt.,DE-R1-EDV65,,,
8f1b70e52e,de,dev_b,roles,"Jemand sagt, dass der große rote Löwe die alte grüne Katze verfolgt und die alte grüne Katze den großen roten Löwen grüßt.","Jemand sagt, dass die alte grüne Katze von dem großen roten Löwen gegrüßt wird und der große rote Löwe von der alten grünen Katze verfolgt wird.",DE-R1-EDV65,,,
245cafcd35,de,test,negation,"Wenn der große schwarze Hund die alte gelbe Katze verfolgt und die alte gelbe Katze den großen schwarzen Hund nicht verfolgt, klingelt eine Glocke.","Wenn die alte gelbe Katze von dem großen schwarzen Hund verfolgt wird und der große schwarze Hund nicht von der alten gelben Katze verfolgt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
e1ba3ea1ec,de,dev_a,roles,"Stimmt es, dass die kleine blaue Kuh das kleine rote Schaf sieht und das kleine rote Schaf die kleine blaue Kuh verfolgt?","Stimmt es, dass das kleine rote Schaf von der kleinen blauen Kuh verfolgt wird und die kleine blaue Kuh von dem kleinen roten Schaf gesehen wird?",DE-R1-EDV65,,,
38f107ea16,de,dev_b,roles,"Jemand sagt, dass der kleine rote Fuchs den großen grünen Hund sieht und der große grüne Hund den kleinen roten Fuchs verfolgt.","Jemand sagt, dass der große grüne Hund von dem kleinen roten Fuchs gesehen wird und der kleine rote Fuchs von dem großen grünen Hund verfolgt wird.",DE-R1-EDV65,,,
7e507720a5,de,test,quantity,"Wenn es drei große schwarze Schafe und acht kleine schwarze Hühner gibt, klingelt eine Glocke.","Wenn es drei kleine schwarze Hühner und acht große schwarze Schafe gibt, klingelt eine Glocke.",DE-R1-EDV65,,,
629408bfd1,de,test,space,"Wenn das alte blaue Schaf links von dem kleinen grünen Hund ist und die große schwarze Kuh rechts von dem kleinen weißen Fuchs ist, klingelt eine Glocke.","Wenn der kleine grüne Hund rechts von dem alten blauen Schaf ist und der kleine weiße Fuchs links von der großen schwarzen Kuh ist, klingelt eine Glocke.",DE-R1-EDV65,,,
a21557f454,de,test,space,"Wenn die alte gelbe Maus vor dem kleinen weißen Kaninchen ist und der alte blaue Löwe hinter dem großen weißen Fuchs ist, klingelt eine Glocke.","Wenn das kleine weiße Kaninchen vor der alten gelben Maus ist und der große weiße Fuchs hinter dem alten blauen Löwen ist, klingelt eine Glocke.",DE-R1-EDV65,,,
0e56856978,de,test,quantity,"Wenn es sechs junge rote Löwen und vier große weiße Hühner gibt, klingelt eine Glocke.","Wenn es sechs große weiße Hühner und vier junge rote Löwen gibt, klingelt eine Glocke.",DE-R1-EDV65,,,
ea2c7f30c1,de,dev_a,quantity,"Stimmt es, dass es sechs alte rote Bären und fünf alte schwarze Bären gibt?","Stimmt es, dass es fünf alte schwarze Bären und sechs alte rote Bären gibt?",DE-R1-EDV65,,,
684c523f13,de,dev_b,space,"Jemand sagt, dass der kleine gelbe Löwe rechts von dem kleinen grünen Bären ist und der kleine blaue Bär links von der alten roten Kuh ist.","Jemand sagt, dass der kleine grüne Bär links von dem kleinen gelben Löwen ist und die alte rote Kuh rechts von dem kleinen blauen Bären ist.",DE-R1-EDV65,,,
de43de7c2f,de,dev_a,roles,"Stimmt es, dass das kleine rote Schaf das junge gelbe Schaf sieht und das junge gelbe Schaf das kleine rote Schaf grüßt?","Stimmt es, dass das junge gelbe Schaf von dem kleinen roten Schaf gegrüßt wird und das kleine rote Schaf von dem jungen gelben Schaf gesehen wird?",DE-R1-EDV65,,,
e11b0c9b80,de,dev_b,roles,"Jemand sagt, dass der alte grüne Bär die große schwarze Ente verfolgt und die große schwarze Ente den alten grünen Bären sieht.","Jemand sagt, dass die große schwarze Ente von dem alten grünen Bären verfolgt wird und der alte grüne Bär von der großen schwarzen Ente gesehen wird.",DE-R1-EDV65,,,
a58ecdbe41,de,test,negation,"Wenn das große gelbe Schaf die junge blaue Ente grüßt und die junge blaue Ente das große gelbe Schaf nicht grüßt, klingelt eine Glocke.","Wenn die junge blaue Ente von dem großen gelben Schaf gegrüßt wird und das große gelbe Schaf nicht von der jungen blauen Ente gegrüßt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
6f0d6e4042,de,dev_a,quantity,"Stimmt es, dass es vier junge blaue Mäuse und zwei junge blaue Füchse gibt?","Stimmt es, dass es vier junge blaue Füchse und zwei junge blaue Mäuse gibt?",DE-R1-EDV65,,,
60cbe22e4b,de,train,negation,Das junge gelbe Kaninchen sieht das junge grüne Kaninchen nicht und das junge grüne Kaninchen sieht das junge gelbe Kaninchen.,Das junge grüne Kaninchen wird nicht von dem jungen gelben Kaninchen gesehen und das junge gelbe Kaninchen wird von dem jungen grünen Kaninchen gesehen.,DE-R1-EDV65,,,
093d5141ea,de,train,space,Das alte blaue Huhn ist hinter dem großen blauen Huhn und das kleine grüne Huhn ist vor der kleinen gelben Katze.,Das große blaue Huhn ist vor dem alten blauen Huhn und die kleine gelbe Katze ist hinter dem kleinen grünen Huhn.,DE-R1-EDV65,,,
cdd65eaf8c,de,dev_a,space,"Stimmt es, dass die große schwarze Maus vor der jungen grünen Maus ist und die große weiße Katze hinter dem jungen roten Fuchs ist?","Stimmt es, dass die junge grüne Maus vor der großen schwarzen Maus ist und der junge rote Fuchs hinter der großen weißen Katze ist?",DE-R1-EDV65,,,
88f72cf627,de,dev_b,negation,"Jemand sagt, dass die kleine weiße Katze den kleinen weißen Löwen sieht und der kleine weiße Löwe die kleine weiße Katze nicht sieht.","Jemand sagt, dass der kleine weiße Löwe von der kleinen weißen Katze gesehen wird und die kleine weiße Katze nicht von dem kleinen weißen Löwen gesehen wird.",DE-R1-EDV65,,,
9e66328b84,de,dev_b,space,"Jemand sagt, dass der alte gelbe Hund links von der jungen grünen Katze ist und die große grüne Ente rechts von dem großen blauen Kaninchen ist.","Jemand sagt, dass die junge grüne Katze rechts von dem alten gelben Hund ist und das große blaue Kaninchen links von der großen grünen Ente ist.",DE-R1-EDV65,,,
497ae8c647,de,dev_b,space,"Jemand sagt, dass der junge weiße Fuchs links von dem alten grünen Fuchs ist und die große grüne Katze rechts von dem jungen roten Bären ist.","Jemand sagt, dass der alte grüne Fuchs links von dem jungen weißen Fuchs ist und der junge rote Bär rechts von der großen grünen Katze ist.",DE-R1-EDV65,,,
bcc95c9a53,de,train,negation,Der kleine schwarze Löwe grüßt das junge gelbe Huhn nicht und das junge gelbe Huhn grüßt den kleinen schwarzen Löwen.,Das junge gelbe Huhn wird von dem kleinen schwarzen Löwen gegrüßt und der kleine schwarze Löwe wird nicht von dem jungen gelben Huhn gegrüßt.,DE-R1-EDV65,,,
0138a082c3,de,dev_a,space,"Stimmt es, dass der große weiße Löwe hinter der großen blauen Katze ist und die große rote Kuh vor der alten schwarzen Katze ist?","Stimmt es, dass die große blaue Katze hinter dem großen weißen Löwen ist und die alte schwarze Katze vor der großen roten Kuh ist?",DE-R1-EDV65,,,
8e9dfcda64,de,train,negation,Das junge blaue Kaninchen sieht das große blaue Pferd und das große blaue Pferd sieht das junge blaue Kaninchen nicht.,Das große blaue Pferd wird nicht von dem jungen blauen Kaninchen gesehen und das junge blaue Kaninchen wird von dem großen blauen Pferd gesehen.,DE-R1-EDV65,,,
303fa1b6bd,de,dev_b,space,"Jemand sagt, dass das kleine gelbe Kaninchen vor dem großen grünen Pferd ist und das alte grüne Pferd hinter dem kleinen schwarzen Huhn ist.","Jemand sagt, dass das große grüne Pferd vor dem kleinen gelben Kaninchen ist und das kleine schwarze Huhn hinter dem alten grünen Pferd ist.",DE-R1-EDV65,,,
87d94805ce,de,dev_a,roles,"Stimmt es, dass das große schwarze Kaninchen die junge weiße Katze verfolgt und die junge weiße Katze das große schwarze Kaninchen sieht?","Stimmt es, dass die junge weiße Katze von dem großen schwarzen Kaninchen verfolgt wird und das große schwarze Kaninchen von der jungen weißen Katze gesehen wird?",DE-R1-EDV65,,,
21d2a798f0,de,dev_b,quantity,"Jemand sagt, dass es sechs alte blaue Schafe und drei große weiße Hühner gibt.","Jemand sagt, dass es sechs große weiße Hühner und drei alte blaue Schafe gibt.",DE-R1-EDV65,,,
ef2cbdb723,de,test,space,"Wenn der kleine schwarze Bär hinter der jungen grünen Maus ist und der große weiße Löwe vor der kleinen weißen Ente ist, klingelt eine Glocke.","Wenn die junge grüne Maus vor dem kleinen schwarzen Bären ist und die kleine weiße Ente hinter dem großen weißen Löwen ist, klingelt eine Glocke.",DE-R1-EDV65,,,
3a4a613080,de,dev_a,space,"Stimmt es, dass die kleine gelbe Ente oberhalb von dem alten schwarzen Kaninchen ist und die junge gelbe Ente unterhalb von dem großen schwarzen Bären ist?","Stimmt es, dass das alte schwarze Kaninchen unterhalb von der kleinen gelben Ente ist und der große schwarze Bär oberhalb von der jungen gelben Ente ist?",DE-R1-EDV65,,,
a208f538a0,de,dev_b,quantity,"Jemand sagt, dass es drei kleine weiße Pferde und vier kleine weiße Enten gibt.","Jemand sagt, dass es vier kleine weiße Enten und drei kleine weiße Pferde gibt.",DE-R1-EDV65,,,
2f14ffe4c7,de,dev_a,negation,"Stimmt es, dass die junge schwarze Kuh die junge weiße Kuh verfolgt und die junge weiße Kuh die junge schwarze Kuh nicht verfolgt?","Stimmt es, dass die junge weiße Kuh nicht von der jungen schwarzen Kuh verfolgt wird und die junge schwarze Kuh von der jungen weißen Kuh verfolgt wird?",DE-R1-EDV65,,,
5b72ff5801,de,dev_b,roles,"Jemand sagt, dass das große rote Kaninchen den großen roten Hund sieht und der große rote Hund das große rote Kaninchen grüßt.","Jemand sagt, dass der große rote Hund von dem großen roten Kaninchen gegrüßt wird und das große rote Kaninchen von dem großen roten Hund gesehen wird.",DE-R1-EDV65,,,
53c9140c0f,de,dev_a,roles,"Stimmt es, dass das alte blaue Pferd den kleinen gelben Fuchs verfolgt und der kleine gelbe Fuchs das alte blaue Pferd sieht?","Stimmt es, dass der kleine gelbe Fuchs von dem alten blauen Pferd verfolgt wird und das alte blaue Pferd von dem kleinen gelben Fuchs gesehen wird?",DE-R1-EDV65,,,
1f093d1572,de,dev_a,negation,"Stimmt es, dass die junge blaue Ente die junge rote Maus nicht verfolgt und die junge rote Maus die junge blaue Ente verfolgt?","Stimmt es, dass die junge rote Maus von der jungen blauen Ente verfolgt wird und die junge blaue Ente nicht von der jungen roten Maus verfolgt wird?",DE-R1-EDV65,,,
20f8d886ad,de,dev_b,space,"Jemand sagt, dass die alte blaue Ente links von dem jungen grünen Fuchs ist und die kleine weiße Maus rechts von dem kleinen grünen Fuchs ist.","Jemand sagt, dass der junge grüne Fuchs links von der alten blauen Ente ist und der kleine grüne Fuchs rechts von der kleinen weißen Maus ist.",DE-R1-EDV65,,,
1deea6dd29,de,test,roles,"Wenn die junge gelbe Maus das große rote Huhn sieht und das große rote Huhn die junge gelbe Maus verfolgt, klingelt eine Glocke.","Wenn das große rote Huhn von der jungen gelben Maus gesehen wird und die junge gelbe Maus von dem großen roten Huhn verfolgt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
e6dd679ac9,de,dev_a,quantity,"Stimmt es, dass es sechs große rote Pferde und drei alte grüne Bären gibt?","Stimmt es, dass es sechs alte grüne Bären und drei große rote Pferde gibt?",DE-R1-EDV65,,,
30dbdd6207,de,train,space,Der kleine blaue Bär ist rechts von dem alten schwarzen Hund und die kleine weiße Kuh ist links von dem alten grünen Pferd.,Der alte schwarze Hund ist rechts von dem kleinen blauen Bären und das alte grüne Pferd ist links von der kleinen weißen Kuh.,DE-R1-EDV65,,,
029a06040d,de,train,negation,Der alte weiße Bär grüßt die große schwarze Kuh nicht und die große schwarze Kuh grüßt den alten weißen Bären.,Die große schwarze Kuh wird von dem alten weißen Bären gegrüßt und der alte weiße Bär wird nicht von der großen schwarzen Kuh gegrüßt.,DE-R1-EDV65,,,
f956d4eecf,de,test,negation,"Wenn das junge grüne Schaf den großen roten Bären nicht verfolgt und der große rote Bär das junge grüne Schaf verfolgt, klingelt eine Glocke.","Wenn der große rote Bär von dem jungen grünen Schaf verfolgt wird und das junge grüne Schaf nicht von dem großen roten Bären verfolgt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
0f9be3050d,de,test,negation,"Wenn die große gelbe Kuh die große blaue Ente nicht verfolgt und die große blaue Ente die große gelbe Kuh verfolgt, klingelt eine Glocke.","Wenn die große blaue Ente von der großen gelben Kuh verfolgt wird und die große gelbe Kuh nicht von der großen blauen Ente verfolgt wird, klingelt eine Glocke.",DE-R1-EDV65,,,
5ad1b90697,de,dev_b,quantity,"Jemand sagt, dass es acht große blaue Schafe und sechs große gelbe Hühner gibt.","Jemand sagt, dass es acht große gelbe Hühner und sechs große blaue Schafe gibt.",DE-R1-EDV65,,,
f2e439b0ab,de,dev_b,negation,"Jemand sagt, dass das große grüne Schaf das kleine schwarze Huhn nicht sieht und das kleine schwarze Huhn das große grüne Schaf sieht.","Jemand sagt, dass das kleine schwarze Huhn von dem großen grünen Schaf gesehen wird und das große grüne Schaf nicht von dem kleinen schwarzen Huhn gesehen wird.",DE-R1-EDV65,,,
cca01ad7c1,de,dev_b,space,"Jemand sagt, dass der junge rote Bär links von der großen schwarzen Maus ist und der große weiße Bär rechts von dem großen gelben Pferd ist.","Jemand sagt, dass die große schwarze Maus rechts von dem jungen roten Bären ist und das große gelbe Pferd links von dem großen weißen Bären ist.",DE-R1-EDV65,,,
619d3cf58d,de,dev_a,space,"Stimmt es, dass der kleine blaue Fuchs rechts von dem alten blauen Löwen ist und die kleine rote Katze links von dem alten blauen Bären ist?","Stimmt es, dass der alte blaue Löwe rechts von dem kleinen blauen Fuchs ist und der alte blaue Bär links von der kleinen roten Katze ist?",DE-R1-EDV65,,,
5fb936168e,de,test,space,"Wenn die alte grüne Katze hinter der großen roten Ente ist und der große gelbe Hund vor dem großen blauen Schaf ist, klingelt eine Glocke.","Wenn die große rote Ente hinter der alten grünen Katze ist und das große blaue Schaf vor dem großen gelben Hund ist, klingelt eine Glocke.",DE-R1-EDV65,,,
b0371947ab,de,dev_a,quantity,"Stimmt es, dass es sechs junge weiße Hunde und zwei alte gelbe Pferde gibt?","Stimmt es, dass es zwei alte gelbe Pferde und sechs junge weiße Hunde gibt?",DE-R1-EDV65,,,
49b5696909,de,test,quantity,"Wenn es sechs große rote Hunde und fünf kleine weiße Löwen gibt, klingelt eine Glocke.","Wenn es fünf kleine weiße Löwen und sechs große rote Hunde gibt, klingelt eine Glocke.",DE-R1-EDV65,,,
db96930989,de,dev_a,negation,"Stimmt es, dass der große weiße Hund das junge blaue Pferd grüßt und das junge blaue Pferd den großen weißen Hund nicht grüßt?","Stimmt es, dass das junge blaue Pferd von dem großen weißen Hund gegrüßt wird und der große weiße Hund nicht von dem jungen blauen Pferd gegrüßt wird?",DE-R1-EDV65,,,
