id,language,split,task,sentence_a,sentence_b,label,reviewer,judged_label,fluent,comment
140251a46e4e189aadef13089b21307301ae68bad889de4f221978fd24249ff4:1:en,en,train,quantity,There are five old white mice and three old yellow mice.,There are three old yellow mice and five old white mice.,1,reviewer_1,,,
140251a46e4e189aadef13089b21307301ae68bad889de4f221978fd24249ff4:1:en,en,train,quantity,There are five old white mice and three old yellow mice.,There are three old yellow mice and five old white mice.,1,reviewer_2,,,
6d4fa7c4dfdf883d0d2e5d0fbf3bb0d6ad59aced432c64946d6d1389cb76300a:0:de,de,train,roles,Das kleine blaue Pferd verfolgt die alte gelbe Katze und die alte gelbe Katze sieht das kleine blaue Pferd.,Die alte gelbe Katze wird von dem kleinen blauen Pferd gesehen und das kleine blaue Pferd wird von der alten gelben Katze verfolgt.,0,reviewer_1,,,
6d4fa7c4dfdf883d0d2e5d0fbf3bb0d6ad59aced432c64946d6d1389cb76300a:0:de,de,train,roles,Das kleine blaue Pferd verfolgt die alte gelbe Katze und die alte gelbe Katze sieht das kleine blaue Pferd.,Die alte gelbe Katze wird von dem kleinen blauen Pferd gesehen und das kleine blaue Pferd wird von der alten gelben Katze verfolgt.,0,reviewer_2,,,
f0b71f4c08413945397a844229176303a9d9d5af2ba5ab2dd115fe3a0d1f9f2e:1:de,de,train,roles,Der kleine blaue Hund sieht die junge blaue Kuh und die junge blaue Kuh grüßt den kleinen blauen Hund.,Die junge blaue Kuh wird von dem kleinen blauen Hund gesehen und der kleine blaue Hund wird von der jungen blauen Kuh gegrüßt.,1,reviewer_1,,,
f0b71f4c08413945397a844229176303a9d9d5af2ba5ab2dd115fe3a0d1f9f2e:1:de,de,train,roles,Der kleine blaue Hund sieht die junge blaue Kuh und die junge blaue Kuh grüßt den kleinen blauen Hund.,Die junge blaue Kuh wird von dem kleinen blauen Hund gesehen und der kleine blaue Hund wird von der jungen blauen Kuh gegrüßt.,1,reviewer_2,,,
fc10142482c64b715919f1116ba975e8e747ac18874ac5948c86fd60c43511a9:0:de,de,train,negation,Das alte schwarze Schaf verfolgt die junge schwarze Maus und die junge schwarze Maus verfolgt das alte schwarze Schaf nicht.,Die junge schwarze Maus wird nicht von dem alten schwarzen Schaf verfolgt und das alte schwarze Schaf wird von der jungen schwarzen Maus verfolgt.,0,reviewer_1,,,
fc10142482c64b715919f1116ba975e8e747ac18874ac5948c86fd60c43511a9:0:de,de,train,negation,Das alte schwarze Schaf verfolgt die junge schwarze Maus und die junge schwarze Maus verfolgt das alte schwarze Schaf nicht.,Die junge schwarze Maus wird nicht von dem alten schwarzen Schaf verfolgt und das alte schwarze Schaf wird von der jungen schwarzen Maus verfolgt.,0,reviewer_2,,,
c8f6eff8ffe4e728abc0ea13dffacfaeed3a2351aa0a47bf21c05a60e7942226:1:de,de,train,negation,Die große rote Kuh grüßt die junge grüne Katze und die junge grüne Katze grüßt die große rote Kuh nicht.,Die junge grüne Katze wird von der großen roten Kuh gegrüßt und die große rote Kuh wird nicht von der jungen grünen Katze gegrüßt.,1,reviewer_1,,,
c8f6eff8ffe4e728abc0ea13dffacfaeed3a2351aa0a47bf21c05a60e7942226:1:de,de,train,negation,Die große rote Kuh grüßt die junge grüne Katze und die junge grüne Katze grüßt die große rote Kuh nicht.,Die junge grüne Katze wird von der großen roten Kuh gegrüßt und die große rote Kuh wird nicht von der jungen grünen Katze gegrüßt.,1,reviewer_2,,,
7bfc41188ac8d8f16828054712e0230a249ac23352160de58ce0720c433b8665:0:de,de,train,space,Das große weiße Kaninchen ist vor der großen blauen Maus und die große weiße Ente ist hinter dem kleinen roten Huhn.,Die große blaue Maus ist vor dem großen weißen Kaninchen und das kleine rote Huhn ist hinter der großen weißen Ente.,0,reviewer_1,,,
7bfc41188ac8d8f16828054712e0230a249ac23352160de58ce0720c433b8665:0:de,de,train,space,Das große weiße Kaninchen ist vor der großen blauen Maus und die große weiße Ente ist hinter dem kleinen roten Huhn.,Die große blaue Maus ist vor dem großen weißen Kaninchen und das kleine rote Huhn ist hinter der großen weißen Ente.,0,reviewer_2,,,
3cc0fdd87ac62d33a36a6a5177d69110d030e63b958299f4a9521d4adff9ca02:1:de,de,train,space,Die große weiße Katze ist oberhalb von der großen blauen Maus und das große weiße Huhn ist unterhalb von der alten weißen Maus.,Die große blaue Maus ist unterhalb von der großen weißen Katze und die alte weiße Maus ist oberhalb von dem großen weißen Huhn.,1,reviewer_1,,,
3cc0fdd87ac62d33a36a6a5177d69110d030e63b958299f4a9521d4adff9ca02:1:de,de,train,space,Die große weiße Katze ist oberhalb von der großen blauen Maus und das große weiße Huhn ist unterhalb von der alten weißen Maus.,Die große blaue Maus ist unterhalb von der großen weißen Katze und die alte weiße Maus ist oberhalb von dem großen weißen Huhn.,1,reviewer_2,,,
1ebe31ecd4270e4442af096b322299f2ef12680605a3e831c57b8683791e3609:0:de,de,train,quantity,Es gibt drei kleine weiße Hunde und zwei alte weiße Katzen.,Es gibt drei alte weiße Katzen und zwei kleine weiße Hunde.,0,reviewer_1,,,
1ebe31ecd4270e4442af096b322299f2ef12680605a3e831c57b8683791e3609:0:de,de,train,quantity,Es gibt drei kleine weiße Hunde und zwei alte weiße Katzen.,Es gibt drei alte weiße Katzen und zwei kleine weiße Hunde.,0,reviewer_2,,,
163f5c50e94ce17abafcddbdb47ab9b0ea6ac70621dc14e9c15ed748d9cc5586:1:de,de,train,quantity,Es gibt zwei alte blaue Mäuse und vier alte weiße Pferde.,Es gibt vier alte weiße Pferde und zwei alte blaue Mäuse.,1,reviewer_1,,,
163f5c50e94ce17abafcddbdb47ab9b0ea6ac70621dc14e9c15ed748d9cc5586:1:de,de,train,quantity,Es gibt zwei alte blaue Mäuse und vier alte weiße Pferde.,Es gibt vier alte weiße Pferde und zwei alte blaue Mäuse.,1,reviewer_2,,,
ad118a85660b715c75795dcddb907fa27bb4e66694f202eb5aaafd4f9e048f31:0:de,de,dev_a,roles,Das kleine gelbe Kaninchen sieht den alten gelben Hund und der alte gelbe Hund verfolgt das kleine gelbe Kaninchen.,Der alte gelbe Hund wird von dem kleinen gelben Kaninchen verfolgt und das kleine gelbe Kaninchen wird von dem alten gelben Hund gesehen.,0,reviewer_1,,,
ad118a85660b715c75795dcddb907fa27bb4e66694f202eb5aaafd4f9e048f31:0:de,de,dev_a,roles,Das kleine gelbe Kaninchen sieht den alten gelben Hund und der alte gelbe Hund verfolgt das kleine gelbe Kaninchen.,Der alte gelbe Hund wird von dem kleinen gelben Kaninchen verfolgt und das kleine gelbe Kaninchen wird von dem alten gelben Hund gesehen.,0,reviewer_2,,,
38a1c0fd9858459da3332751fd9d5e8af89b16393ae67c6528be11d39e4bc64c:1:de,de,dev_a,roles,Der große blaue Fuchs verfolgt den alten blauen Löwen und der alte blaue Löwe grüßt den großen blauen Fuchs.,Der alte blaue Löwe wird von dem großen blauen Fuchs verfolgt und der große blaue Fuchs wird von dem alten blauen Löwen gegrüßt.,1,reviewer_1,,,
38a1c0fd9858459da3332751fd9d5e8af89b16393ae67c6528be11d39e4bc64c:1:de,de,dev_a,roles,Der große blaue Fuchs verfolgt den alten blauen Löwen und der alte blaue Löwe grüßt den großen blauen Fuchs.,Der alte blaue Löwe wird von dem großen blauen Fuchs verfolgt und der große blaue Fuchs wird von dem alten blauen Löwen gegrüßt.,1,reviewer_2,,,
cf01edd93d6e9021fd9c67e97fcd6660641ebb01293c7d95ece96cf8f9a4816f:0:de,de,dev_a,negation,Die alte rote Katze grüßt die junge gelbe Ente nicht und die junge gelbe Ente grüßt die alte rote Katze.,Die junge gelbe Ente wird von der alten roten Katze gegrüßt und die alte rote Katze wird nicht von der jungen gelben Ente gegrüßt.,0,reviewer_1,,,
cf01edd93d6e9021fd9c67e97fcd6660641ebb01293c7d95ece96cf8f9a4816f:0:de,de,dev_a,negation,Die alte rote Katze grüßt die junge gelbe Ente nicht und die junge gelbe Ente grüßt die alte rote Katze.,Die junge gelbe Ente wird von der alten roten Katze gegrüßt und die alte rote Katze wird nicht von der jungen gelben Ente gegrüßt.,0,reviewer_2,,,
e438b4b90ff5918a77f56588da920ff77c9fb47fb0e5efad73925299662c29d0:1:de,de,dev_a,negation,Das kleine schwarze Pferd grüßt den kleinen grünen Löwen und der kleine grüne Löwe grüßt das kleine schwarze Pferd nicht.,Der kleine grüne Löwe wird von dem kleinen schwarzen Pferd gegrüßt und das kleine schwarze Pferd wird nicht von dem kleinen grünen Löwen gegrüßt.,1,reviewer_1,,,
e438b4b90ff5918a77f56588da920ff77c9fb47fb0e5efad73925299662c29d0:1:de,de,dev_a,negation,Das kleine schwarze Pferd grüßt den kleinen grünen Löwen und der kleine grüne Löwe grüßt das kleine schwarze Pferd nicht.,Der kleine grüne Löwe wird von dem kleinen schwarzen Pferd gegrüßt und das kleine schwarze Pferd wird nicht von dem kleinen grünen Löwen gegrüßt.,1,reviewer_2,,,
8ee868c9fa21296209bfa25f77d6ad016d7d0386068a57e9b6e342c1137a87ac:0:de,de,dev_a,space,Das alte schwarze Huhn ist unterhalb von dem alten schwarzen Pferd und der junge grüne Fuchs ist oberhalb von dem großen blauen Schaf.,Das alte schwarze Pferd ist unterhalb von dem alten schwarzen Huhn und das große blaue Schaf ist oberhalb von dem jungen grünen Fuchs.,0,reviewer_1,,,
8ee868c9fa21296209bfa25f77d6ad016d7d0386068a57e9b6e342c1137a87ac:0:de,de,dev_a,space,Das alte schwarze Huhn ist unterhalb von dem alten schwarzen Pferd und der junge grüne Fuchs ist oberhalb von dem großen blauen Schaf.,Das alte schwarze Pferd ist unterhalb von dem alten schwarzen Huhn und das große blaue Schaf ist oberhalb von dem jungen grünen Fuchs.,0,reviewer_2,,,
222498bd5e7200a76f416f1b1fe43565b312f8ba76654db6d6c57a3f52d41895:1:de,de,dev_a,space,Der alte gelbe Löwe ist hinter der großen schwarzen Kuh und der junge gelbe Fuchs ist vor dem großen roten Huhn.,Die große schwarze Kuh ist vor dem alten gelben Löwen und das große rote Huhn ist hinter dem jungen gelben Fuchs.,1,reviewer_1,,,
222498bd5e7200a76f416f1b1fe43565b312f8ba76654db6d6c57a3f52d41895:1:de,de,dev_a,space,Der alte gelbe Löwe ist hinter der großen schwarzen Kuh und der junge gelbe Fuchs ist vor dem großen roten Huhn.,Die große schwarze Kuh ist vor dem alten gelben Löwen und das große rote Huhn ist hinter dem jungen gelben Fuchs.,1,reviewer_2,,,
a99102655e606bf991a3cac0e0e0fb920876a5e453823a7bbdd4c97608cc577f:0:de,de,dev_a,quantity,Es gibt fünf junge grüne Kaninchen und sieben große gelbe Füchse.,Es gibt fünf große gelbe Füchse und sieben junge grüne Kaninchen.,0,reviewer_1,,,
a99102655e606bf991a3cac0e0e0fb920876a5e453823a7bbdd4c97608cc577f:0:de,de,dev_a,quantity,Es gibt fünf junge grüne Kaninchen und sieben große gelbe Füchse.,Es gibt fünf große gelbe Füchse und sieben junge grüne Kaninchen.,0,reviewer_2,,,
efc2827dd1e7b90a029a4dd74c1eb6813322f515c97a01f5c28c047e4cef1d2a:1:de,de,dev_a,quantity,Es gibt sieben junge weiße Füchse und fünf kleine schwarze Bären.,Es gibt fünf kleine schwarze Bären und sieben junge weiße Füchse.,1,reviewer_1,,,
efc2827dd1e7b90a029a4dd74c1eb6813322f515c97a01f5c28c047e4cef1d2a:1:de,de,dev_a,quantity,Es gibt sieben junge weiße Füchse und fünf kleine schwarze Bären.,Es gibt fünf kleine schwarze Bären und sieben junge weiße Füchse.,1,reviewer_2,,,
8f254a46eca7c74827f243ce1234888eb9617d526a3e91cb6548f47dcd6d1bd9:0:de,de,dev_b,roles,Der große rote Löwe verfolgt die alte grüne Katze und die alte grüne Katze grüßt den großen roten Löwen.,Die alte grüne Katze wird von dem großen roten Löwen gegrüßt und der große rote Löwe wird von der alten grünen Katze verfolgt.,0,reviewer_1,,,
8f254a46eca7c74827f243ce1234888eb9617d526a3e91cb6548f47dcd6d1bd9:0:de,de,dev_b,roles,Der große rote Löwe verfolgt die alte grüne Katze und die alte grüne Katze grüßt den großen roten Löwen.,Die alte grüne Katze wird von dem großen roten Löwen gegrüßt und der große rote Löwe wird von der alten grünen Katze verfolgt.,0,reviewer_2,,,
717996bed81b41bf07daa1c93fbc510e79e04ba40be3e138faffc7fc64e7ee1f:1:de,de,dev_b,roles,Der große schwarze Hund sieht das alte grüne Schaf und das alte grüne Schaf verfolgt den großen schwarzen Hund.,Das alte grüne Schaf wird von dem großen schwarzen Hund gesehen und der große schwarze Hund wird von dem alten grünen Schaf verfolgt.,1,reviewer_1,,,
717996bed81b41bf07daa1c93fbc510e79e04ba40be3e138faffc7fc64e7ee1f:1:de,de,dev_b,roles,Der große schwarze Hund sieht das alte grüne Schaf und das alte grüne Schaf verfolgt den großen schwarzen Hund.,Das alte grüne Schaf wird von dem großen schwarzen Hund gesehen und der große schwarze Hund wird von dem alten grünen Schaf verfolgt.,1,reviewer_2,,,
d9827ed202b066cf7eea4a5c9f5e7b4f62f30915c9f718b14be519a471d4b14e:0:de,de,dev_b,negation,Die große schwarze Kuh sieht die große rote Katze nicht und die große rote Katze sieht die große schwarze Kuh.,Die große rote Katze wird von der großen schwarzen Kuh gesehen und die große schwarze Kuh wird nicht von der großen roten Katze gesehen.,0,reviewer_1,,,
d9827ed202b066cf7eea4a5c9f5e7b4f62f30915c9f718b14be519a471d4b14e:0:de,de,dev_b,negation,Die große schwarze Kuh sieht die große rote Katze nicht und die große rote Katze sieht die große schwarze Kuh.,Die große rote Katze wird von der großen schwarzen Kuh gesehen und die große schwarze Kuh wird nicht von der großen roten Katze gesehen.,0,reviewer_2,,,
0e045812d0baafb5b2c60c10e824dca52e215ce6681f489b0c064616f1018994:1:de,de,dev_b,negation,Die kleine schwarze Kuh verfolgt den alten gelben Fuchs nicht und der alte gelbe Fuchs verfolgt die kleine schwarze Kuh.,Der alte gelbe Fuchs wird nicht von der kleinen schwarzen Kuh verfolgt und die kleine schwarze Kuh wird von dem alten gelben Fuchs verfolgt.,1,reviewer_1,,,
0e045812d0baafb5b2c60c10e824dca52e215ce6681f489b0c064616f1018994:1:de,de,dev_b,negation,Die kleine schwarze Kuh verfolgt den alten gelben Fuchs nicht und der alte gelbe Fuchs verfolgt die kleine schwarze Kuh.,Der alte gelbe Fuchs wird nicht von der kleinen schwarzen Kuh verfolgt und die kleine schwarze Kuh wird von dem alten gelben Fuchs verfolgt.,1,reviewer_2,,,
e46d8d8e36537522230ae6b8ff59d34a428f67db5aa49e23e8a0e23f0fe6e998:0:de,de,dev_b,space,Das kleine gelbe Kaninchen ist vor dem großen grünen Pferd und das alte grüne Pferd ist hinter dem kleinen schwarzen Huhn.,Das große grüne Pferd ist vor dem kleinen gelben Kaninchen und das kleine schwarze Huhn ist hinter dem alten grünen Pferd.,0,reviewer_1,,,
e46d8d8e36537522230ae6b8ff59d34a428f67db5aa49e23e8a0e23f0fe6e998:0:de,de,dev_b,space,Das kleine gelbe Kaninchen ist vor dem großen grünen Pferd und das alte grüne Pferd ist hinter dem kleinen schwarzen Huhn.,Das große grüne Pferd ist vor dem kleinen gelben Kaninchen und das kleine schwarze Huhn ist hinter dem alten grünen Pferd.,0,reviewer_2,,,
bf7ee1be53611b1fda17d8fb1168ee657f48217ff4062b86e12fbac8b8001839:1:de,de,dev_b,space,Das junge rote Pferd ist rechts von der jungen weißen Maus und der große weiße Fuchs ist links von dem großen gelben Kaninchen.,Die junge weiße Maus ist links von dem jungen roten Pferd und das große gelbe Kaninchen ist rechts von dem großen weißen Fuchs.,1,reviewer_1,,,
bf7ee1be53611b1fda17d8fb1168ee657f48217ff4062b86e12fbac8b8001839:1:de,de,dev_b,space,Das junge rote Pferd ist rechts von der jungen weißen Maus und der große weiße Fuchs ist links von dem großen gelben Kaninchen.,Die junge weiße Maus ist links von dem jungen roten Pferd und das große gelbe Kaninchen ist rechts von dem großen weißen Fuchs.,1,reviewer_2,,,
0ab4021e97c067ca61048877dc603f31de05ac5ca70855c190294d13f8b17768:0:de,de,dev_b,quantity,Es gibt drei große gelbe Hunde und vier junge blaue Schafe.,Es gibt drei junge blaue Schafe und vier große gelbe Hunde.,0,reviewer_1,,,
0ab4021e97c067ca61048877dc603f31de05ac5ca70855c190294d13f8b17768:0:de,de,dev_b,quantity,Es gibt drei große gelbe Hunde und vier junge blaue Schafe.,Es gibt drei junge blaue Schafe und vier große gelbe Hunde.,0,reviewer_2,,,
ba4d6efae986fa65953437aea80193761c62df85caa1ff6eb8deaedf70456585:1:de,de,dev_b,quantity,Es gibt acht junge rote Kaninchen und zwei kleine grüne Löwen.,Es gibt zwei kleine grüne Löwen und acht junge rote Kaninchen.,1,reviewer_1,,,
ba4d6efae986fa65953437aea80193761c62df85caa1ff6eb8deaedf70456585:1:de,de,dev_b,quantity,Es gibt acht junge rote Kaninchen und zwei kleine grüne Löwen.,Es gibt zwei kleine grüne Löwen und acht junge rote Kaninchen.,1,reviewer_2,,,
82db1ba3bc51a274ddc1a1d9430adf2ddc19a54432ad4ea19a744cca03af3d8f:0:de,de,test,roles,Die große gelbe Ente sieht den kleinen schwarzen Fuchs und der kleine schwarze Fuchs grüßt die große gelbe Ente.,Der kleine schwarze Fuchs wird von der großen gelben Ente gegrüßt und die große gelbe Ente wird von dem kleinen schwarzen Fuchs gesehen.,0,reviewer_1,,,
82db1ba3bc51a274ddc1a1d9430adf2ddc19a54432ad4ea19a744cca03af3d8f:0:de,de,test,roles,Die große gelbe Ente sieht den kleinen schwarzen Fuchs und der kleine schwarze Fuchs grüßt die große gelbe Ente.,Der kleine schwarze Fuchs wird von der großen gelben Ente gegrüßt und die große gelbe Ente wird von dem kleinen schwarzen Fuchs gesehen.,0,reviewer_2,,,
ac5d191715a595766585a3206dc0adcd4d1e9553ac5bbd30d701f7074f9bedc8:1:de,de,test,roles,Das junge gelbe Schaf sieht die kleine rote Kuh und die kleine rote Kuh grüßt das junge gelbe Schaf.,Die kleine rote Kuh wird von dem jungen gelben Schaf gesehen und das junge gelbe Schaf wird von der kleinen roten Kuh gegrüßt.,1,reviewer_1,,,
ac5d191715a595766585a3206dc0adcd4d1e9553ac5bbd30d701f7074f9bedc8:1:de,de,test,roles,Das junge gelbe Schaf sieht die kleine rote Kuh und die kleine rote Kuh grüßt das junge gelbe Schaf.,Die kleine rote Kuh wird von dem jungen gelben Schaf gesehen und das junge gelbe Schaf wird von der kleinen roten Kuh gegrüßt.,1,reviewer_2,,,
363753f3adcad2e9a7800fead7dbaefb11f0362146e235e308ae0920b0f83521:0:de,de,test,negation,Die große grüne Kuh grüßt den alten roten Löwen nicht und der alte rote Löwe grüßt die große grüne Kuh.,Der alte rote Löwe wird von der großen grünen Kuh gegrüßt und die große grüne Kuh wird nicht von dem alten roten Löwen gegrüßt.,0,reviewer_1,,,
363753f3adcad2e9a7800fead7dbaefb11f0362146e235e308ae0920b0f83521:0:de,de,test,negation,Die große grüne Kuh grüßt den alten roten Löwen nicht und der alte rote Löwe grüßt die große grüne Kuh.,Der alte rote Löwe wird von der großen grünen Kuh gegrüßt und die große grüne Kuh wird nicht von dem alten roten Löwen gegrüßt.,0,reviewer_2,,,
32a5bd87238b92cb17eb65d72567a2b111c57824af0c4954ce14acb76289117f:1:de,de,test,negation,Das große gelbe Pferd sieht das junge gelbe Huhn nicht und das junge gelbe Huhn sieht das große gelbe Pferd.,Das junge gelbe Huhn wird nicht von dem großen gelben Pferd gesehen und das große gelbe Pferd wird von dem jungen gelben Huhn gesehen.,1,reviewer_1,,,
32a5bd87238b92cb17eb65d72567a2b111c57824af0c4954ce14acb76289117f:1:de,de,test,negation,Das große gelbe Pferd sieht das junge gelbe Huhn nicht und das junge gelbe Huhn sieht das große gelbe Pferd.,Das junge gelbe Huhn wird nicht von dem großen gelben Pferd gesehen und das große gelbe Pferd wird von dem jungen gelben Huhn gesehen.,1,reviewer_2,,,
fc58341faaf6bc5e1a7d01576f8184acfeb0b0b9050f5cffc784f74dfe91635c:0:de,de,test,space,Die alte grüne Katze ist hinter der großen roten Ente und der große gelbe Hund ist vor dem großen blauen Schaf.,Die große rote Ente ist hinter der alten grünen Katze und das große blaue Schaf ist vor dem großen gelben Hund.,0,reviewer_1,,,
fc58341faaf6bc5e1a7d01576f8184acfeb0b0b9050f5cffc784f74dfe91635c:0:de,de,test,space,Die alte grüne Katze ist hinter der großen roten Ente und der große gelbe Hund ist vor dem großen blauen Schaf.,Die große rote Ente ist hinter der alten grünen Katze und das große blaue Schaf ist vor dem großen gelben Hund.,0,reviewer_2,,,
b8385393add50c8f1ec580191692a30c20dacf72cc11cfbf44e1bc7d41ce1348:1:de,de,test,space,Das alte blaue Schaf ist links von dem kleinen grünen Hund und die große schwarze Kuh ist rechts von dem kleinen weißen Fuchs.,Der kleine grüne Hund ist rechts von dem alten blauen Schaf und der kleine weiße Fuchs ist links von der großen schwarzen Kuh.,1,reviewer_1,,,
b8385393add50c8f1ec580191692a30c20dacf72cc11cfbf44e1bc7d41ce1348:1:de,de,test,space,Das alte blaue Schaf ist links von dem kleinen grünen Hund und die große schwarze Kuh ist rechts von dem kleinen weißen Fuchs.,Der kleine grüne Hund ist rechts von dem alten blauen Schaf und der kleine weiße Fuchs ist links von der großen schwarzen Kuh.,1,reviewer_2,,,
78331477e16b5e035f345fab528a318e812e3450e84be7f8e7018ebe2b62fbf1:0:de,de,test,quantity,Es gibt sechs junge rote Löwen und vier große weiße Hühner.,Es gibt sechs große weiße Hühner und vier junge rote Löwen.,0,reviewer_1,,,
78331477e16b5e035f345fab528a318e812e3450e84be7f8e7018ebe2b62fbf1:0:de,de,test,quantity,Es gibt sechs junge rote Löwen und vier große weiße Hühner.,Es gibt sechs große weiße Hühner und vier junge rote Löwen.,0,reviewer_2,,,
684ce1b72a1cc148c61cd926c8619321da3e88b8fa68672c9766403b62867653:1:de,de,test,quantity,Es gibt sechs große rote Hunde und fünf kleine weiße Löwen.,Es gibt fünf kleine weiße Löwen und sechs große rote Hunde.,1,reviewer_1,,,
684ce1b72a1cc148c61cd926c8619321da3e88b8fa68672c9766403b62867653:1:de,de,test,quantity,Es gibt sechs große rote Hunde und fünf kleine weiße Löwen.,Es gibt fünf kleine weiße Löwen und sechs große rote Hunde.,1,reviewer_2,,,
3b5aec240ad205a6df28e7ab6a94f481c7b3b2c3ec646a6069e12b1b0fcb65b2:0:de,de,train,roles,Die kleine gelbe Maus sieht das große rote Schaf und das große rote Schaf verfolgt die kleine gelbe Maus.,Das große rote Schaf wird von der kleinen gelben Maus verfolgt und die kleine gelbe Maus wird von dem großen roten Schaf gesehen.,0,reviewer_1,,,
3b5aec240ad205a6df28e7ab6a94f481c7b3b2c3ec646a6069e12b1b0fcb65b2:0:de,de,train,roles,Die kleine gelbe Maus sieht das große rote Schaf und das große rote Schaf verfolgt die kleine gelbe Maus.,Das große rote Schaf wird von der kleinen gelben Maus verfolgt und die kleine gelbe Maus wird von dem großen roten Schaf gesehen.,0,reviewer_2,,,
b23a3f00f73ff645e92e06c75574e84e322c656463c93dc00736598286be232f:1:de,de,train,roles,Der große gelbe Bär sieht den kleinen gelben Bären und der kleine gelbe Bär verfolgt den großen gelben Bären.,Der kleine gelbe Bär wird von dem großen gelben Bären gesehen und der große gelbe Bär wird von dem kleinen gelben Bären verfolgt.,1,reviewer_1,,,
b23a3f00f73ff645e92e06c75574e84e322c656463c93dc00736598286be232f:1:de,de,train,roles,Der große gelbe Bär sieht den kleinen gelben Bären und der kleine gelbe Bär verfolgt den großen gelben Bären.,Der kleine gelbe Bär wird von dem großen gelben Bären gesehen und der große gelbe Bär wird von dem kleinen gelben Bären verfolgt.,1,reviewer_2,,,
50f4e99c6037b4338049ee21e92dc01d1b3ae68d09ce33d0f19bb1d79b110398:0:de,de,train,negation,Das junge blaue Kaninchen sieht das große blaue Pferd und das große blaue Pferd sieht das junge blaue Kaninchen nicht.,Das große blaue Pferd wird nicht von dem jungen blauen Kaninchen gesehen und das junge blaue Kaninchen wird von dem großen blauen Pferd gesehen.,0,reviewer_1,,,
50f4e99c6037b4338049ee21e92dc01d1b3ae68d09ce33d0f19bb1d79b110398:0:de,de,train,negation,Das junge blaue Kaninchen sieht das große blaue Pferd und das große blaue Pferd sieht das junge blaue Kaninchen nicht.,Das große blaue Pferd wird nicht von dem jungen blauen Kaninchen gesehen und das junge blaue Kaninchen wird von dem großen blauen Pferd gesehen.,0,reviewer_2,,,
8168bde06143bfc68aa2b378e131511061ddfafd921478c47876d23a4dec1f40:1:de,de,train,negation,Der alte rote Hund grüßt den jungen weißen Hund nicht und der junge weiße Hund grüßt den alten roten Hund.,Der junge weiße Hund wird nicht von dem alten roten Hund gegrüßt und der alte rote Hund wird von dem jungen weißen Hund gegrüßt.,1,reviewer_1,,,
8168bde06143bfc68aa2b378e131511061ddfafd921478c47876d23a4dec1f40:1:de,de,train,negation,Der alte rote Hund grüßt den jungen weißen Hund nicht und der junge weiße Hund grüßt den alten roten Hund.,Der junge weiße Hund wird nicht von dem alten roten Hund gegrüßt und der alte rote Hund wird von dem jungen weißen Hund gegrüßt.,1,reviewer_2,,,
dc12dea8439a509c93688d51b5cd3c59983f8b09a66f69e80b3874ef3cb746a4:0:de,de,train,space,Der große weiße Hund ist links von der kleinen roten Maus und der alte schwarze Löwe ist rechts von dem alten gelben Pferd.,Die kleine rote Maus ist links von dem großen weißen Hund und das alte gelbe Pferd ist rechts von dem alten schwarzen Löwen.,0,reviewer_1,,,
dc12dea8439a509c93688d51b5cd3c59983f8b09a66f69e80b3874ef3cb746a4:0:de,de,train,space,Der große weiße Hund ist links von der kleinen roten Maus und der alte schwarze Löwe ist rechts von dem alten gelben Pferd.,Die kleine rote Maus ist links von dem großen weißen Hund und das alte gelbe Pferd ist rechts von dem alten schwarzen Löwen.,0,reviewer_2,,,
3d41e21409aa3aafcdbbf3c3324a9bd1ee64309c86e8d94ded65cd7796c404ac:1:de,de,train,space,Das alte blaue Huhn ist hinter dem großen blauen Huhn und das kleine grüne Huhn ist vor der kleinen gelben Katze.,Das große blaue Huhn ist vor dem alten blauen Huhn und die kleine gelbe Katze ist hinter dem kleinen grünen Huhn.,1,reviewer_1,,,
3d41e21409aa3aafcdbbf3c3324a9bd1ee64309c86e8d94ded65cd7796c404ac:1:de,de,train,space,Das alte blaue Huhn ist hinter dem großen blauen Huhn und das kleine grüne Huhn ist vor der kleinen gelben Katze.,Das große blaue Huhn ist vor dem alten blauen Huhn und die kleine gelbe Katze ist hinter dem kleinen grünen Huhn.,1,reviewer_2,,,
0acb2c74d997b173d4609ea56177208ebbd81f1312ddc6254a1ba60fa73c6899:0:de,de,train,quantity,Es gibt vier alte rote Enten und drei junge blaue Hunde.,Es gibt vier junge blaue Hunde und drei alte rote Enten.,0,reviewer_1,,,
0acb2c74d997b173d4609ea56177208ebbd81f1312ddc6254a1ba60fa73c6899:0:de,de,train,quantity,Es gibt vier alte rote Enten und drei junge blaue Hunde.,Es gibt vier junge blaue Hunde und drei alte rote Enten.,0,reviewer_2,,,
2c054680714bef74a908b95f736fd2fb231433ba3ea4bc62382c408a2a3b9668:1:de,de,train,quantity,Es gibt sechs junge weiße Hühner und acht große weiße Füchse.,Es gibt acht große weiße Füchse und sechs junge weiße Hühner.,1,reviewer_1,,,
2c054680714bef74a908b95f736fd2fb231433ba3ea4bc62382c408a2a3b9668:1:de,de,train,quantity,Es gibt sechs junge weiße Hühner und acht große weiße Füchse.,Es gibt acht große weiße Füchse und sechs junge weiße Hühner.,1,reviewer_2,,,
