language,noun,color,size,case,count_index,surface
de,2,1,3,plural,6,acht alte blaue Bären
de,2,2,0,nom,,der kleine grüne Bär
de,2,2,0,acc,,den kleinen grünen Bären
de,2,2,0,dat,,dem kleinen grünen Bären
de,2,2,0,plural,0,zwei kleine grüne Bären
de,2,2,0,plural,1,drei kleine grüne Bären
de,2,2,0,plural,2,vier kleine grüne Bären
de,2,2,0,plural,3,fünf kleine grüne Bären
de,2,2,0,plural,4,sechs kleine grüne Bären
de,2,2,0,plural,5,sieben kleine grüne Bären
de,2,2,0,plural,6,acht kleine grüne Bären
de,2,2,1,nom,,der große grüne Bär
de,2,2,1,acc,,den großen grünen Bären
de,2,2,1,dat,,dem großen grünen Bären
de,2,2,1,plural,0,zwei große grüne Bären
de,2,2,1,plural,1,drei große grüne Bären
de,2,2,1,plural,2,vier große grüne Bären
de,2,2,1,plural,3,fünf große grüne Bären
de,2,2,1,plural,4,sechs große grüne Bären
de,2,2,1,plural,5,sieben große grüne Bären
de,2,2,1,plural,6,acht große grüne Bären
de,2,2,2,nom,,der junge grüne Bär
de,2,2,2,acc,,den jungen grünen Bären
de,2,2,2,dat,,dem jungen grünen Bären
de,2,2,2,plural,0,zwei junge grüne Bären
de,2,2,2,plural,1,drei junge grüne Bären
de,2,2,2,plural,2,vier junge grüne Bären
de,2,2,2,plural,3,fünf junge grüne Bären
de,2,2,2,plural,4,sechs junge grüne Bären
de,2,2,2,plural,5,sieben junge grüne Bären
de,2,2,2,plural,6,acht junge grüne Bären
de,2,2,3,nom,,der alte grüne Bär
de,2,2,3,acc,,den alten grünen Bären
de,2,2,3,dat,,dem alten grünen Bären
de,2,2,3,plural,0,zwei alte grüne Bären
de,2,2,3,plural,1,drei alte grüne Bären
de,2,2,3,plural,2,vier alte grüne Bären
de,2,2,3,plural,3,fünf alte grüne Bären
de,2,2,3,plural,4,sechs alte grüne Bären
de,2,2,3,plural,5,sieben alte grüne Bären
de,2,2,3,plural,6,acht alte grüne Bären
de,2,3,0,nom,,der kleine gelbe Bär
de,2,3,0,acc,,den kleinen gelben Bären
de,2,3,0,dat,,dem kleinen gelben Bären
de,2,3,0,plural,0,zwei kleine gelbe Bären
de,2,3,0,plural,1,drei kleine gelbe Bären
de,2,3,0,plural,2,vier kleine gelbe Bären
de,2,3,0,plural,3,fünf kleine gelbe Bären
de,2,3,0,plural,4,sechs kleine gelbe Bären
de,2,3,0,plural,5,sieben kleine gelbe Bären
de,2,3,0,plural,6,acht kleine gelbe Bären
de,2,3,1,nom,,der große gelbe Bär
de,2,3,1,acc,,den großen gelben Bären
de,2,3,1,dat,,dem großen gelben Bären
de,2,3,1,plural,0,zwei große gelbe Bären
de,2,3,1,plural,1,drei große gelbe Bären
de,2,3,1,plural,2,vier große gelbe Bären
de,2,3,1,plural,3,fünf große gelbe Bären
de,2,3,1,plural,4,sechs große gelbe Bären
de,2,3,1,plural,5,sieben große gelbe Bären
de,2,3,1,plural,6,acht große gelbe Bären
de,2,3,2,nom,,der junge gelbe Bär
de,2,3,2,acc,,den jungen gelben Bären
de,2,3,2,dat,,dem jungen gelben Bären
de,2,3,2,plural,0,zwei junge gelbe Bären
de,2,3,2,plural,1,drei junge gelbe Bären
de,2,3,2,plural,2,vier junge gelbe Bären
de,2,3,2,plural,3,fünf junge gelbe Bären
de,2,3,2,plural,4,sechs junge gelbe Bären
de,2,3,2,plural,5,sieben junge gelbe Bären
de,2,3,2,plural,6,acht junge gelbe Bären
de,2,3,3,nom,,der alte gelbe Bär
de,2,3,3,acc,,den alten gelben Bären
de,2,3,3,dat,,dem alten gelben Bären
de,2,3,3,plural,0,zwei alte gelbe Bären
de,2,3,3,plural,1,drei alte gelbe Bären
de,2,3,3,plural,2,vier alte gelbe Bären
de,2,3,3,plural,3,fünf alte gelbe Bären
de,2,3,3,plural,4,sechs alte gelbe Bären
de,2,3,3,plural,5,sieben alte gelbe Bären
de,2,3,3,plural,6,acht alte gelbe Bären
de,2,4,0,nom,,der kleine schwarze Bär
de,2,4,0,acc,,den kleinen schwarzen Bären
de,2,4,0,dat,,dem kleinen schwarzen Bären
de,2,4,0,plural,0,zwei kleine schwarze Bären
de,2,4,0,plural,1,drei kleine schwarze Bären
de,2,4,0,plural,2,vier kleine schwarze Bären
de,2,4,0,plural,3,fünf kleine schwarze Bären
de,2,4,0,plural,4,sechs kleine schwarze Bären
de,2,4,0,plural,5,sieben kleine schwarze Bären
de,2,4,0,plural,6,acht kleine schwarze Bären
de,2,4,1,nom,,der große schwarze Bär
de,2,4,1,acc,,den großen schwarzen Bären
de,2,4,1,dat,,dem großen schwarzen Bären
de,2,4,1,plural,0,zwei große schwarze Bären
de,2,4,1,plural,1,drei große schwarze Bären
de,2,4,1,plural,2,vier große schwarze Bären
de,2,4,1,plural,3,fünf große schwarze Bären
de,2,4,1,plural,4,sechs große schwarze Bären
de,2,4,1,plural,5,sieben große schwarze Bären
de,2,4,1,plural,6,acht große schwarze Bären
de,2,4,2,nom,,der junge schwarze Bär
de,2,4,2,acc,,den jungen schwarzen Bären
de,2,4,2,dat,,dem jungen schwarzen Bären
de,2,4,2,plural,0,zwei junge schwarze Bären
de,2,4,2,plural,1,drei junge schwarze Bären
de,2,4,2,plural,2,vier junge schwarze Bären
de,2,4,2,plural,3,fünf junge schwarze Bären
de,2,4,2,plural,4,sechs junge schwarze Bären
de,2,4,2,plural,5,sieben junge schwarze Bären
de,2,4,2,plural,6,acht junge schwarze Bären
de,2,4,3,nom,,der alte schwarze Bär
de,2,4,3,acc,,den alten schwarzen Bären
de,2,4,3,dat,,dem alten schwarzen Bären
de,2,4,3,plural,0,zwei alte schwarze Bären
de,2,4,3,plural,1,drei alte schwarze Bären
de,2,4,3,plural,2,vier alte schwarze Bären
de,2,4,3,plural,3,fünf alte schwarze Bären
de,2,4,3,plural,4,sechs alte schwarze Bären
de,2,4,3,plural,5,sieben alte schwarze Bären
de,2,4,3,plural,6,acht alte schwarze Bären
de,2,5,0,nom,,der kleine weiße Bär
de,2,5,0,acc,,den kleinen weißen Bären
de,2,5,0,dat,,dem kleinen weißen Bären
de,2,5,0,plural,0,zwei kleine weiße Bären
de,2,5,0,plural,1,drei kleine weiße Bären
de,2,5,0,plural,2,vier kleine weiße Bären
de,2,5,0,plural,3,fünf kleine weiße Bären
de,2,5,0,plural,4,sechs kleine weiße Bären
de,2,5,0,plural,5,sieben kleine weiße Bären
de,2,5,0,plural,6,acht kleine weiße Bären
de,2,5,1,nom,,der große weiße Bär
de,2,5,1,acc,,den großen weißen Bären
de,2,5,1,dat,,dem großen weißen Bären
de,2,5,1,plural,0,zwei große weiße Bären
de,2,5,1,plural,1,drei große weiße Bären
de,2,5,1,plural,2,vier große weiße Bären
de,2,5,1,plural,3,fünf große weiße Bären
de,2,5,1,plural,4,sechs große weiße Bären
de,2,5,1,plural,5,sieben große weiße Bären
de,2,5,1,plural,6,acht große weiße Bären
de,2,5,2,nom,,der junge weiße Bär
de,2,5,2,acc,,den jungen weißen Bären
de,2,5,2,dat,,dem jungen weißen Bären
de,2,5,2,plural,0,zwei junge weiße Bären
de,2,5,2,plural,1,drei junge weiße Bären
de,2,5,2,plural,2,vier junge weiße Bären
de,2,5,2,plural,3,fünf junge weiße Bären
de,2,5,2,plural,4,sechs junge weiße Bären
de,2,5,2,plural,5,sieben junge weiße Bären
de,2,5,2,plural,6,acht junge weiße Bären
de,2,5,3,nom,,der alte weiße Bär
de,2,5,3,acc,,den alten weißen Bären
de,2,5,3,dat,,dem alten weißen Bären
de,2,5,3,plural,0,zwei alte weiße Bären
de,2,5,3,plural,1,drei alte weiße Bären
de,2,5,3,plural,2,vier alte weiße Bären
de,2,5,3,plural,3,fünf alte weiße Bären
de,2,5,3,plural,4,sechs alte weiße Bären
de,2,5,3,plural,5,sieben alte weiße Bären
de,2,5,3,plural,6,acht alte weiße Bären
de,3,0,0,nom,,der kleine rote Löwe
de,3,0,0,acc,,den kleinen roten Löwen
de,3,0,0,dat,,dem kleinen roten Löwen
de,3,0,0,plural,0,zwei kleine rote Löwen
de,3,0,0,plural,1,drei kleine rote Löwen
de,3,0,0,plural,2,vier kleine rote Löwen
de,3,0,0,plural,3,fünf kleine rote Löwen
de,3,0,0,plural,4,sechs kleine rote Löwen
de,3,0,0,plural,5,sieben kleine rote Löwen
de,3,0,0,plural,6,acht kleine rote Löwen
de,3,0,1,nom,,der große rote Löwe
de,3,0,1,acc,,den großen roten Löwen
de,3,0,1,dat,,dem großen roten Löwen
de,3,0,1,plural,0,zwei große rote Löwen
de,3,0,1,plural,1,drei große rote Löwen
de,3,0,1,plural,2,vier große rote Löwen
de,3,0,1,plural,3,fünf große rote Löwen
de,3,0,1,plural,4,sechs große rote Löwen
de,3,0,1,plural,5,sieben große rote Löwen
de,3,0,1,plural,6,acht große rote Löwen
de,3,0,2,nom,,der junge rote Löwe
de,3,0,2,acc,,den jungen roten Löwen
de,3,0,2,dat,,dem jungen roten Löwen
de,3,0,2,plural,0,zwei junge rote Löwen
de,3,0,2,plural,1,drei junge rote Löwen
de,3,0,2,plural,2,vier junge rote Löwen
de,3,0,2,plural,3,fünf junge rote Löwen
de,3,0,2,plural,4,sechs junge rote Löwen
de,3,0,2,plural,5,sieben junge rote Löwen
de,3,0,2,plural,6,acht junge rote Löwen
de,3,0,3,nom,,der alte rote Löwe
de,3,0,3,acc,,den alten roten Löwen
de,3,0,3,dat,,dem alten roten Löwen
de,3,0,3,plural,0,zwei alte rote Löwen
de,3,0,3,plural,1,drei alte rote Löwen
de,3,0,3,plural,2,vier alte rote Löwen
de,3,0,3,plural,3,fünf alte rote Löwen
de,3,0,3,plural,4,sechs alte rote Löwen
de,3,0,3,plural,5,sieben alte rote Löwen
de,3,0,3,plural,6,acht alte rote Löwen
de,3,1,0,nom,,der kleine blaue Löwe
de,3,1,0,acc,,den kleinen blauen Löwen
de,3,1,0,dat,,dem kleinen blauen Löwen
de,3,1,0,plural,0,zwei kleine blaue Löwen
de,3,1,0,plural,1,drei kleine blaue Löwen
de,3,1,0,plural,2,vier kleine blaue Löwen
de,3,1,0,plural,3,fünf kleine blaue Löwen
de,3,1,0,plural,4,sechs kleine blaue Löwen
de,3,1,0,plural,5,sieben kleine blaue Löwen
de,3,1,0,plural,6,acht kleine blaue Löwen
de,3,1,1,nom,,der große blaue Löwe
de,3,1,1,acc,,den großen blauen Löwen
de,3,1,1,dat,,dem großen blauen Löwen
de,3,1,1,plural,0,zwei große blaue Löwen
de,3,1,1,plural,1,drei große blaue Löwen
de,3,1,1,plural,2,vier große blaue Löwen
de,3,1,1,plural,3,fünf große blaue Löwen
de,3,1,1,plural,4,sechs große blaue Löwen
de,3,1,1,plural,5,sieben große blaue Löwen
de,3,1,1,plural,6,acht große blaue Löwen
de,3,1,2,nom,,der junge blaue Löwe
de,3,1,2,acc,,den jungen blauen Löwen
de,3,1,2,dat,,dem jungen blauen Löwen
de,3,1,2,plural,0,zwei junge blaue Löwen
de,3,1,2,plural,1,drei junge blaue Löwen
de,3,1,2,plural,2,vier junge blaue Löwen
de,3,1,2,plural,3,fünf junge blaue Löwen
de,3,1,2,plural,4,sechs junge blaue Löwen
de,3,1,2,plural,5,sieben junge blaue Löwen
de,3,1,2,plural,6,acht junge blaue Löwen
de,3,1,3,nom,,der alte blaue Löwe
de,3,1,3,acc,,den alten blauen Löwen
de,3,1,3,dat,,dem alten blauen Löwen
de,3,1,3,plural,0,zwei alte blaue Löwen
de,3,1,3,plural,1,drei alte blaue Löwen
de,3,1,3,plural,2,vier alte blaue Löwen
de,3,1,3,plural,3,fünf alte blaue Löwen
de,3,1,3,plural,4,sechs alte blaue Löwen
de,3,1,3,plural,5,sieben alte blaue Löwen
de,3,1,3,plural,6,acht alte blaue Löwen
de,3,2,0,nom,,der kleine grüne Löwe
de,3,2,0,acc,,den kleinen grünen Löwen
de,3,2,0,dat,,dem kleinen grünen Löwen
de,3,2,0,plural,0,zwei kleine grüne Löwen
de,3,2,0,plural,1,drei kleine grüne Löwen
de,3,2,0,plural,2,vier kleine grüne Löwen
de,3,2,0,plural,3,fünf kleine grüne Löwen
de,3,2,0,plural,4,sechs kleine grüne Löwen
de,3,2,0,plural,5,sieben kleine grüne Löwen
de,3,2,0,plural,6,acht kleine grüne Löwen
de,3,2,1,nom,,der große grüne Löwe
de,3,2,1,acc,,den großen grünen Löwen
de,3,2,1,dat,,dem großen grünen Löwen
de,3,2,1,plural,0,zwei große grüne Löwen
de,3,2,1,plural,1,drei große grüne Löwen
de,3,2,1,plural,2,vier große grüne Löwen
de,3,2,1,plural,3,fünf große grüne Löwen
de,3,2,1,plural,4,sechs große grüne Löwen
de,3,2,1,plural,5,sieben große grüne Löwen
de,3,2,1,plural,6,acht große grüne Löwen
de,3,2,2,nom,,der junge grüne Löwe
de,3,2,2,acc,,den jungen grünen Löwen
de,3,2,2,dat,,dem jungen grünen Löwen
de,3,2,2,plural,0,zwei junge grüne Löwen
de,3,2,2,plural,1,drei junge grüne Löwen
de,3,2,2,plural,2,vier junge grüne Löwen
de,3,2,2,plural,3,fünf junge grüne Löwen
de,3,2,2,plural,4,sechs junge grüne Löwen
de,3,2,2,plural,5,sieben junge grüne Löwen
de,3,2,2,plural,6,acht junge grüne Löwen
de,3,2,3,nom,,der alte grüne Löwe
de,3,2,3,acc,,den alten grünen Löwen
de,3,2,3,dat,,dem alten grünen Löwen
de,3,2,3,plural,0,zwei alte grüne Löwen
de,3,2,3,plural,1,drei alte grüne Löwen
de,3,2,3,plural,2,vier alte grüne Löwen
de,3,2,3,plural,3,fünf alte grüne Löwen
de,3,2,3,plural,4,sechs alte grüne Löwen
de,3,2,3,plural,5,sieben alte grüne Löwen
de,3,2,3,plural,6,acht alte grüne Löwen
de,3,3,0,nom,,der kleine gelbe Löwe
de,3,3,0,acc,,den kleinen gelben Löwen
de,3,3,0,dat,,dem kleinen gelben Löwen
de,3,3,0,plural,0,zwei kleine gelbe Löwen
de,3,3,0,plural,1,drei kleine gelbe Löwen
de,3,3,0,plural,2,vier kleine gelbe Löwen
de,3,3,0,plural,3,fünf kleine gelbe Löwen
de,3,3,0,plural,4,sechs kleine gelbe Löwen
de,3,3,0,plural,5,sieben kleine gelbe Löwen
de,3,3,0,plural,6,acht kleine gelbe Löwen
de,3,3,1,nom,,der große gelbe Löwe
de,3,3,1,acc,,den großen gelben Löwen
de,3,3,1,dat,,dem großen gelben Löwen
de,3,3,1,plural,0,zwei große gelbe Löwen
de,3,3,1,plural,1,drei große gelbe Löwen
de,3,3,1,plural,2,vier große gelbe Löwen
de,3,3,1,plural,3,fünf große gelbe Löwen
de,3,3,1,plural,4,sechs große gelbe Löwen
de,3,3,1,plural,5,sieben große gelbe Löwen
de,3,3,1,plural,6,acht große gelbe Löwen
de,3,3,2,nom,,der junge gelbe Löwe
de,3,3,2,acc,,den jungen gelben Löwen
de,3,3,2,dat,,dem jungen gelben Löwen
de,3,3,2,plural,0,zwei junge gelbe Löwen
de,3,3,2,plural,1,drei junge gelbe Löwen
de,3,3,2,plural,2,vier junge gelbe Löwen
de,3,3,2,plural,3,fünf junge gelbe Löwen
de,3,3,2,plural,4,sechs junge gelbe Löwen
de,3,3,2,plural,5,sieben junge gelbe Löwen
de,3,3,2,plural,6,acht junge gelbe Löwen
de,3,3,3,nom,,der alte gelbe Löwe
de,3,3,3,acc,,den alten gelben Löwen
de,3,3,3,dat,,dem alten gelben Löwen
de,3,3,3,plural,0,zwei alte gelbe Löwen
de,3,3,3,plural,1,drei alte gelbe Löwen
de,3,3,3,plural,2,vier alte gelbe Löwen
de,3,3,3,plural,3,fünf alte gelbe Löwen
de,3,3,3,plural,4,sechs alte gelbe Löwen
de,3,3,3,plural,5,sieben alte gelbe Löwen
de,3,3,3,plural,6,acht alte gelbe Löwen
de,3,4,0,nom,,der kleine schwarze Löwe
de,3,4,0,acc,,den kleinen schwarzen Löwen
de,3,4,0,dat,,dem kleinen schwarzen Löwen
de,3,4,0,plural,0,zwei kleine schwarze Löwen
de,3,4,0,plural,1,drei kleine schwarze Löwen
de,3,4,0,plural,2,vier kleine schwarze Löwen
de,3,4,0,plural,3,fünf kleine schwarze Löwen
de,3,4,0,plural,4,sechs kleine schwarze Löwen
de,3,4,0,plural,5,sieben kleine schwarze Löwen
de,3,4,0,plural,6,acht kleine schwarze Löwen
de,3,4,1,nom,,der große schwarze Löwe
de,3,4,1,acc,,den großen schwarzen Löwen
de,3,4,1,dat,,dem großen schwarzen Löwen
de,3,4,1,plural,0,zwei große schwarze Löwen
de,3,4,1,plural,1,drei große schwarze Löwen
de,3,4,1,plural,2,vier große schwarze Löwen
de,3,4,1,plural,3,fünf große schwarze Löwen
de,3,4,1,plural,4,sechs große schwarze Löwen
de,3,4,1,plural,5,sieben große schwarze Löwen
de,3,4,1,plural,6,acht große schwarze Löwen
de,3,4,2,nom,,der junge schwarze Löwe
de,3,4,2,acc,,den jungen schwarzen Löwen
de,3,4,2,dat,,dem jungen schwarzen Löwen
de,3,4,2,plural,0,zwei junge schwarze Löwen
de,3,4,2,plural,1,drei junge schwarze Löwen
de,3,4,2,plural,2,vier junge schwarze Löwen
de,3,4,2,plural,3,fünf junge schwarze Löwen
de,3,4,2,plural,4,sechs junge schwarze Löwen
de,3,4,2,plural,5,sieben junge schwarze Löwen
de,3,4,2,plural,6,acht junge schwarze Löwen
de,3,4,3,nom,,der alte schwarze Löwe
de,3,4,3,acc,,den alten schwarzen Löwen
de,3,4,3,dat,,dem alten schwarzen Löwen
de,3,4,3,plural,0,zwei alte schwarze Löwen
de,3,4,3,plural,1,drei alte schwarze Löwen
de,3,4,3,plural,2,vier alte schwarze Löwen
de,3,4,3,plural,3,fünf alte schwarze Löwen
de,3,4,3,plural,4,sechs alte schwarze Löwen
de,3,4,3,plural,5,sieben alte schwarze Löwen
de,3,4,3,plural,6,acht alte schwarze Löwen
de,3,5,0,nom,,der kleine weiße Löwe
de,3,5,0,acc,,den kleinen weißen Löwen
de,3,5,0,dat,,dem kleinen weißen Löwen
de,3,5,0,plural,0,zwei kleine weiße Löwen
de,3,5,0,plural,1,drei kleine weiße Löwen
de,3,5,0,plural,2,vier kleine weiße Löwen
de,3,5,0,plural,3,fünf kleine weiße Löwen
de,3,5,0,plural,4,sechs kleine weiße Löwen
de,3,5,0,plural,5,sieben kleine weiße Löwen
de,3,5,0,plural,6,acht kleine weiße Löwen
de,3,5,1,nom,,der große weiße Löwe
de,3,5,1,acc,,den großen weißen Löwen
de,3,5,1,dat,,dem großen weißen Löwen
de,3,5,1,plural,0,zwei große weiße Löwen
de,3,5,1,plural,1,drei große weiße Löwen
de,3,5,1,plural,2,vier große weiße Löwen
de,3,5,1,plural,3,fünf große weiße Löwen
de,3,5,1,plural,4,sechs große weiße Löwen
de,3,5,1,plural,5,sieben große weiße Löwen
de,3,5,1,plural,6,acht große weiße Löwen
de,3,5,2,nom,,der junge weiße Löwe
de,3,5,2,acc,,den jungen weißen Löwen
de,3,5,2,dat,,dem jungen weißen Löwen
de,3,5,2,plural,0,zwei junge weiße Löwen
de,3,5,2,plural,1,drei junge weiße Löwen
de,3,5,2,plural,2,vier junge weiße Löwen
de,3,5,2,plural,3,fünf junge weiße Löwen
de,3,5,2,plural,4,sechs junge weiße Löwen
de,3,5,2,plural,5,sieben junge weiße Löwen
de,3,5,2,plural,6,acht junge weiße Löwen
de,3,5,3,nom,,der alte weiße Löwe
de,3,5,3,acc,,den alten weißen Löwen
de,3,5,3,dat,,dem alten weißen Löwen
de,3,5,3,plural,0,zwei alte weiße Löwen
de,3,5,3,plural,1,drei alte weiße Löwen
de,3,5,3,plural,2,vier alte weiße Löwen
de,3,5,3,plural,3,fünf alte weiße Löwen
de,3,5,3,plural,4,sechs alte weiße Löwen
de,3,5,3,plural,5,sieben alte weiße Löwen
de,3,5,3,plural,6,acht alte weiße Löwen
de,4,0,0,nom,,die kleine rote Katze
de,4,0,0,acc,,die kleine rote Katze
de,4,0,0,dat,,der kleinen roten Katze
de,4,0,0,plural,0,zwei kleine rote Katzen
de,4,0,0,plural,1,drei kleine rote Katzen
de,4,0,0,plural,2,vier kleine rote Katzen
de,4,0,0,plural,3,fünf kleine rote Katzen
de,4,0,0,plural,4,sechs kleine rote Katzen
de,4,0,0,plural,5,sieben kleine rote Katzen
de,4,0,0,plural,6,acht kleine rote Katzen
de,4,0,1,nom,,die große rote Katze
de,4,0,1,acc,,die große rote Katze
de,4,0,1,dat,,der großen roten Katze
de,4,0,1,plural,0,zwei große rote Katzen
de,4,0,1,plural,1,drei große rote Katzen
de,4,0,1,plural,2,vier große rote Katzen
de,4,0,1,plural,3,fünf große rote Katzen
de,4,0,1,plural,4,sechs große rote Katzen
de,4,0,1,plural,5,sieben große rote Katzen
de,4,0,1,plural,6,acht große rote Katzen
de,4,0,2,nom,,die junge rote Katze
de,4,0,2,acc,,die junge rote Katze
de,4,0,2,dat,,der jungen roten Katze
de,4,0,2,plural,0,zwei junge rote Katzen
de,4,0,2,plural,1,drei junge rote Katzen
de,4,0,2,plural,2,vier junge rote Katzen
de,4,0,2,plural,3,fünf junge rote Katzen
de,4,0,2,plural,4,sechs junge rote Katzen
de,4,0,2,plural,5,sieben junge rote Katzen
de,4,0,2,plural,6,acht junge rote Katzen
de,4,0,3,nom,,die alte rote Katze
de,4,0,3,acc,,die alte rote Katze
de,4,0,3,dat,,der alten roten Katze
de,4,0,3,plural,0,zwei alte rote Katzen
de,4,0,3,plural,1,drei alte rote Katzen
de,4,0,3,plural,2,vier alte rote Katzen
de,4,0,3,plural,3,fünf alte rote Katzen
de,4,0,3,plural,4,sechs alte rote Katzen
de,4,0,3,plural,5,sieben alte rote Katzen
de,4,0,3,plural,6,acht alte rote Katzen
de,4,1,0,nom,,die kleine blaue Katze
de,4,1,0,acc,,die kleine blaue Katze
de,4,1,0,dat,,der kleinen blauen Katze
de,4,1,0,plural,0,zwei kleine blaue Katzen
de,4,1,0,plural,1,drei kleine blaue Katzen
de,4,1,0,plural,2,vier kleine blaue Katzen
de,4,1,0,plural,3,fünf kleine blaue Katzen
de,4,1,0,plural,4,sechs kleine blaue Katzen
de,4,1,0,plural,5,sieben kleine blaue Katzen
de,4,1,0,plural,6,acht kleine blaue Katzen
de,4,1,1,nom,,die große blaue Katze
de,4,1,1,acc,,die große blaue Katze
de,4,1,1,dat,,der großen blauen Katze
de,4,1,1,plural,0,zwei große blaue Katzen
de,4,1,1,plural,1,drei große blaue Katzen
de,4,1,1,plural,2,vier große blaue Katzen
de,4,1,1,plural,3,fünf große blaue Katzen
de,4,1,1,plural,4,sechs große blaue Katzen
de,4,1,1,plural,5,sieben große blaue Katzen
de,4,1,1,plural,6,acht große blaue Katzen
de,4,1,2,nom,,die junge blaue Katze
de,4,1,2,acc,,die junge blaue Katze
de,4,1,2,dat,,der jungen blauen Katze
de,4,1,2,plural,0,zwei junge blaue Katzen
de,4,1,2,plural,1,drei junge blaue Katzen
de,4,1,2,plural,2,vier junge blaue Katzen
de,4,1,2,plural,3,fünf junge blaue Katzen
de,4,1,2,plural,4,sechs junge blaue Katzen
de,4,1,2,plural,5,sieben junge blaue Katzen
de,4,1,2,plural,6,acht junge blaue Katzen
de,4,1,3,nom,,die alte blaue Katze
de,4,1,3,acc,,die alte blaue Katze
de,4,1,3,dat,,der alten blauen Katze
de,4,1,3,plural,0,zwei alte blaue Katzen
de,4,1,3,plural,1,drei alte blaue Katzen
de,4,1,3,plural,2,vier alte blaue Katzen
de,4,1,3,plural,3,fünf alte blaue Katzen
de,4,1,3,plural,4,sechs alte blaue Katzen
de,4,1,3,plural,5,sieben alte blaue Katzen
de,4,1,3,plural,6,acht alte blaue Katzen
de,4,2,0,nom,,die kleine grüne Katze
de,4,2,0,acc,,die kleine grüne Katze
de,4,2,0,dat,,der kleinen grünen Katze
de,4,2,0,plural,0,zwei kleine grüne Katzen
de,4,2,0,plural,1,drei kleine grüne Katzen
de,4,2,0,plural,2,vier kleine grüne Katzen
de,4,2,0,plural,3,fünf kleine grüne Katzen
de,4,2,0,plural,4,sechs kleine grüne Katzen
de,4,2,0,plural,5,sieben kleine grüne Katzen
de,4,2,0,plural,6,acht kleine grüne Katzen
de,4,2,1,nom,,die große grüne Katze
de,4,2,1,acc,,die große grüne Katze
de,4,2,1,dat,,der großen grünen Katze
de,4,2,1,plural,0,zwei große grüne Katzen
de,4,2,1,plural,1,drei große grüne Katzen
de,4,2,1,plural,2,vier große grüne Katzen
de,4,2,1,plural,3,fünf große grüne Katzen
de,4,2,1,plural,4,sechs große grüne Katzen
de,4,2,1,plural,5,sieben große grüne Katzen
de,4,2,1,plural,6,acht große grüne Katzen
de,4,2,2,nom,,die junge grüne Katze
de,4,2,2,acc,,die junge grüne Katze
de,4,2,2,dat,,der jungen grünen Katze
de,4,2,2,plural,0,zwei junge grüne Katzen
de,4,2,2,plural,1,drei junge grüne Katzen
de,4,2,2,plural,2,vier junge grüne Katzen
de,4,2,2,plural,3,fünf junge grüne Katzen
de,4,2,2,plural,4,sechs junge grüne Katzen
de,4,2,2,plural,5,sieben junge grüne Katzen
de,4,2,2,plural,6,acht junge grüne Katzen
de,4,2,3,nom,,die alte grüne Katze
de,4,2,3,acc,,die alte grüne Katze
de,4,2,3,dat,,der alten grünen Katze
de,4,2,3,plural,0,zwei alte grüne Katzen
de,4,2,3,plural,1,drei alte grüne Katzen
de,4,2,3,plural,2,vier alte grüne Katzen
de,4,2,3,plural,3,fünf alte grüne Katzen
de,4,2,3,plural,4,sechs alte grüne Katzen
de,4,2,3,plural,5,sieben alte grüne Katzen
de,4,2,3,plural,6,acht alte grüne Katzen
de,4,3,0,nom,,die kleine gelbe Katze
de,4,3,0,acc,,die kleine gelbe Katze
de,4,3,0,dat,,der kleinen gelben Katze
de,4,3,0,plural,0,zwei kleine gelbe Katzen
de,4,3,0,plural,1,drei kleine gelbe Katzen
de,4,3,0,plural,2,vier kleine gelbe Katzen
de,4,3,0,plural,3,fünf kleine gelbe Katzen
de,4,3,0,plural,4,sechs kleine gelbe Katzen
de,4,3,0,plural,5,sieben kleine gelbe Katzen
de,4,3,0,plural,6,acht kleine gelbe Katzen
de,4,3,1,nom,,die große gelbe Katze
de,4,3,1,acc,,die große gelbe Katze
de,4,3,1,dat,,der großen gelben Katze
de,4,3,1,plural,0,zwei große gelbe Katzen
de,4,3,1,plural,1,drei große gelbe Katzen
de,4,3,1,plural,2,vier große gelbe Katzen
de,4,3,1,plural,3,fünf große gelbe Katzen
de,4,3,1,plural,4,sechs große gelbe Katzen
de,4,3,1,plural,5,sieben große gelbe Katzen
de,4,3,1,plural,6,acht große gelbe Katzen
de,4,3,2,nom,,die junge gelbe Katze
de,4,3,2,acc,,die junge gelbe Katze
de,4,3,2,dat,,der jungen gelben Katze
de,4,3,2,plural,0,zwei junge gelbe Katzen
de,4,3,2,plural,1,drei junge gelbe Katzen
de,4,3,2,plural,2,vier junge gelbe Katzen
de,4,3,2,plural,3,fünf junge gelbe Katzen
de,4,3,2,plural,4,sechs junge gelbe Katzen
de,4,3,2,plural,5,sieben junge gelbe Katzen
de,4,3,2,plural,6,acht junge gelbe Katzen
de,4,3,3,nom,,die alte gelbe Katze
de,4,3,3,acc,,die alte gelbe Katze
de,4,3,3,dat,,der alten gelben Katze
de,4,3,3,plural,0,zwei alte gelbe Katzen
de,4,3,3,plural,1,drei alte gelbe Katzen
de,4,3,3,plural,2,vier alte gelbe Katzen
de,4,3,3,plural,3,fünf alte gelbe Katzen
de,4,3,3,plural,4,sechs alte gelbe Katzen
de,4,3,3,plural,5,sieben alte gelbe Katzen
de,4,3,3,plural,6,acht alte gelbe Katzen
de,4,4,0,nom,,die kleine schwarze Katze
de,4,4,0,acc,,die kleine schwarze Katze
