review_id,language,split,task,sentence_a,sentence_b,reviewer,judged_label,fluent,comment
4fafeb1fc5,en,dev_b,space,Someone says that the young white rabbit is below the old blue horse and the old blue bear is above the small black bear.,Someone says that the old blue horse is above the young white rabbit and the small black bear is below the old blue bear.,EN-R2-G4A2V,,,
a97dbbdc69,en,train,roles,The large black cat sees the old blue rabbit and the old blue rabbit greets the large black cat.,The old blue rabbit is seen by the large black cat and the large black cat is greeted by the old blue rabbit.,EN-R2-G4A2V,,,
888c9e783e,en,test,negation,"If the old yellow lion follows the young blue fox and the young blue fox does not follow the old yellow lion, a bell rings.","If the young blue fox is not followed by the old yellow lion and the old yellow lion is followed by the young blue fox, a bell rings.",EN-R2-G4A2V,,,
ba3f42e2bb,en,train,quantity,There are eight small yellow cats and four young white cows.,There are eight young white cows and four small yellow cats.,EN-R2-G4A2V,,,
a73b22a62f,en,test,negation,"If the old blue hen sees the young black dog and the young black dog does not see the old blue hen, a bell rings.","If the young black dog is not seen by the old blue hen and the old blue hen is seen by the young black dog, a bell rings.",EN-R2-G4A2V,,,
788dc921b6,en,dev_b,negation,Someone says that the large green dog greets the young blue rabbit and the young blue rabbit does not greet the large green dog.,Someone says that the young blue rabbit is greeted by the large green dog and the large green dog is not greeted by the young blue rabbit.,EN-R2-G4A2V,,,
478d89c907,en,dev_b,roles,Someone says that the small white cow follows the small white duck and the small white duck greets the small white cow.,Someone says that the small white duck is followed by the small white cow and the small white cow is greeted by the small white duck.,EN-R2-G4A2V,,,
016148fc3c,en,train,quantity,There are four old red cows and five small white foxes.,There are four small white foxes and five old red cows.,EN-R2-G4A2V,,,
f1e53af30f,en,test,negation,"If the old yellow fox greets the large yellow horse and the large yellow horse does not greet the old yellow fox, a bell rings.","If the large yellow horse is not greeted by the old yellow fox and the old yellow fox is greeted by the large yellow horse, a bell rings.",EN-R2-G4A2V,,,
db61b014e1,en,test,quantity,"If there are seven small green bears and eight small red dogs, a bell rings.","If there are eight small red dogs and seven small green bears, a bell rings.",EN-R2-G4A2V,,,
3a46fb6b53,en,train,roles,The small green lion sees the young red sheep and the young red sheep greets the small green lion.,The young red sheep is greeted by the small green lion and the small green lion is seen by the young red sheep.,EN-R2-G4A2V,,,
f2b9c9966e,en,test,quantity,"If there are two young blue hens and five small black foxes, a bell rings.","If there are five small black foxes and two young blue hens, a bell rings.",EN-R2-G4A2V,,,
e7ffea8d77,en,dev_a,space,Is it true that the small green mouse is below the large white cat and the young blue duck is above the small white bear?,Is it true that the large white cat is above the small green mouse and the small white bear is below the young blue duck?,EN-R2-G4A2V,,,
c9ce8c5d85,en,train,roles,The small red rabbit follows the large yellow cow and the large yellow cow sees the small red rabbit.,The large yellow cow is seen by the small red rabbit and the small red rabbit is followed by the large yellow cow.,EN-R2-G4A2V,,,
f001944f56,en,dev_a,negation,Is it true that the small yellow rabbit does not follow the young black cat and the young black cat follows the small yellow rabbit?,Is it true that the young black cat is not followed by the small yellow rabbit and the small yellow rabbit is followed by the young black cat?,EN-R2-G4A2V,,,
59601b3666,en,test,roles,"If the small yellow bear follows the old white rabbit and the old white rabbit sees the small yellow bear, a bell rings.","If the old white rabbit is followed by the small yellow bear and the small yellow bear is seen by the old white rabbit, a bell rings.",EN-R2-G4A2V,,,
0b295279bd,en,test,quantity,"If there are two small black bears and four old white foxes, a bell rings.","If there are two old white foxes and four small black bears, a bell rings.",EN-R2-G4A2V,,,
9e9359a906,en,test,negation,"If the young yellow duck follows the old blue lion and the old blue lion does not follow the young yellow duck, a bell rings.","If the old blue lion is followed by the young yellow duck and the young yellow duck is not followed by the old blue lion, a bell rings.",EN-R2-G4A2V,,,
1191f4126e,en,test,space,"If the old white rabbit is behind the small red hen and the old yellow duck is in front of the large white mouse, a bell rings.","If the small red hen is in front of the old white rabbit and the large white mouse is behind the old yellow duck, a bell rings.",EN-R2-G4A2V,,,
7ae5a9c90b,en,dev_b,negation,Someone says that the large yellow cow does not greet the old white lion and the old white lion greets the large yellow cow.,Someone says that the old white lion is not greeted by the large yellow cow and the large yellow cow is greeted by the old white lion.,EN-R2-G4A2V,,,
aed48408bc,en,train,space,The young green mouse is to the right of the old white cat and the large white hen is to the left of the old black hen.,The old white cat is to the left of the young green mouse and the old black hen is to the right of the large white hen.,EN-R2-G4A2V,,,
03e3e69dc3,en,dev_b,space,Someone says that the large black rabbit is above the old yellow mouse and the old white mouse is below the large yellow horse.,Someone says that the old yellow mouse is below the large black rabbit and the large yellow horse is above the old white mouse.,EN-R2-G4A2V,,,
a664049bd4,en,train,roles,The young black mouse greets the small black cow and the small black cow sees the young black mouse.,The small black cow is greeted by the young black mouse and the young black mouse is seen by the small black cow.,EN-R2-G4A2V,,,
5030309528,en,dev_a,negation,Is it true that the young blue lion does not greet the large black lion and the large black lion greets the young blue lion?,Is it true that the large black lion is not greeted by the young blue lion and the young blue lion is greeted by the large black lion?,EN-R2-G4A2V,,,
47aa3f07f0,en,train,quantity,There are seven small blue lions and eight young yellow horses.,There are eight young yellow horses and seven small blue lions.,EN-R2-G4A2V,,,
f23dfd2c64,en,dev_b,space,Someone says that the large green duck is to the right of the old black horse and the young black dog is to the left of the old green duck.,Someone says that the old black horse is to the right of the large green duck and the old green duck is to the left of the young black dog.,EN-R2-G4A2V,,,
2845e01fec,en,dev_b,quantity,Someone says that there are six large red cats and seven young blue dogs.,Someone says that there are six young blue dogs and seven large red cats.,EN-R2-G4A2V,,,
3fc0608818,en,train,space,The small black cow is to the left of the young black lion and the old yellow fox is to the right of the small red horse.,The young black lion is to the left of the small black cow and the small red horse is to the right of the old yellow fox.,EN-R2-G4A2V,,,
e1fb7b1e87,en,dev_b,space,Someone says that the young white duck is behind the old black fox and the old red duck is in front of the small green cat.,Someone says that the old black fox is in front of the young white duck and the small green cat is behind the old red duck.,EN-R2-G4A2V,,,
7329a0c478,en,train,negation,The young green dog does not see the small white fox and the small white fox sees the young green dog.,The small white fox is not seen by the young green dog and the young green dog is seen by the small white fox.,EN-R2-G4A2V,,,
cc191b5bfc,en,test,space,"If the young black duck is to the left of the large yellow bear and the small black cow is to the right of the young black bear, a bell rings.","If the large yellow bear is to the left of the young black duck and the young black bear is to the right of the small black cow, a bell rings.",EN-R2-G4A2V,,,
711060a9b6,en,dev_a,negation,Is it true that the small green hen greets the young white cow and the young white cow does not greet the small green hen?,Is it true that the young white cow is not greeted by the small green hen and the small green hen is greeted by the young white cow?,EN-R2-G4A2V,,,
ead6ba654d,en,dev_b,negation,Someone says that the small yellow cow greets the small blue dog and the small blue dog does not greet the small yellow cow.,Someone says that the small blue dog is not greeted by the small yellow cow and the small yellow cow is greeted by the small blue dog.,EN-R2-G4A2V,,,
4b0f1842d4,en,dev_a,space,Is it true that the old white rabbit is in front of the large red rabbit and the large blue cow is behind the large blue dog?,Is it true that the large red rabbit is behind the old white rabbit and the large blue dog is in front of the large blue cow?,EN-R2-G4A2V,,,
a9c754dcd3,en,dev_b,roles,Someone says that the small green mouse follows the old black duck and the old black duck greets the small green mouse.,Someone says that the old black duck is followed by the small green mouse and the small green mouse is greeted by the old black duck.,EN-R2-G4A2V,,,
7afd87fe58,en,dev_a,roles,Is it true that the small black duck follows the small black mouse and the small black mouse sees the small black duck?,Is it true that the small black mouse is followed by the small black duck and the small black duck is seen by the small black mouse?,EN-R2-G4A2V,,,
8f59681b2e,en,train,space,The young red cat is to the right of the large white cow and the large green rabbit is to the left of the young red rabbit.,The large white cow is to the right of the young red cat and the young red rabbit is to the left of the large green rabbit.,EN-R2-G4A2V,,,
12b2286aa6,en,dev_b,space,Someone says that the old yellow rabbit is behind the small blue dog and the large black lion is in front of the old green fox.,Someone says that the small blue dog is behind the old yellow rabbit and the old green fox is in front of the large black lion.,EN-R2-G4A2V,,,
012f357bde,en,dev_b,roles,Someone says that the old blue lion greets the old black horse and the old black horse follows the old blue lion.,Someone says that the old black horse is followed by the old blue lion and the old blue lion is greeted by the old black horse.,EN-R2-G4A2V,,,
7ab9d3ef72,en,test,quantity,"If there are six young blue mice and two young red dogs, a bell rings.","If there are two young red dogs and six young blue mice, a bell rings.",EN-R2-G4A2V,,,
aaa72be2b9,en,dev_a,roles,Is it true that the large green hen follows the small black hen and the small black hen greets the large green hen?,Is it true that the small black hen is greeted by the large green hen and the large green hen is followed by the small black hen?,EN-R2-G4A2V,,,
04ce31a931,en,test,roles,"If the large red rabbit greets the small yellow bear and the small yellow bear follows the large red rabbit, a bell rings.","If the small yellow bear is followed by the large red rabbit and the large red rabbit is greeted by the small yellow bear, a bell rings.",EN-R2-G4A2V,,,
817987cb55,en,dev_b,quantity,Someone says that there are five small white hens and two young yellow mice.,Someone says that there are two young yellow mice and five small white hens.,EN-R2-G4A2V,,,
4119a343ed,en,test,negation,"If the old yellow horse greets the young black dog and the young black dog does not greet the old yellow horse, a bell rings.","If the young black dog is greeted by the old yellow horse and the old yellow horse is not greeted by the young black dog, a bell rings.",EN-R2-G4A2V,,,
8ab2663158,en,train,space,The young green lion is to the left of the small green bear and the large red fox is to the right of the small black rabbit.,The small green bear is to the right of the young green lion and the small black rabbit is to the left of the large red fox.,EN-R2-G4A2V,,,
3998497918,en,test,quantity,"If there are five old green foxes and eight young red sheep, a bell rings.","If there are five young red sheep and eight old green foxes, a bell rings.",EN-R2-G4A2V,,,
c2c64f0c8b,en,train,negation,The large blue dog does not see the old white hen and the old white hen sees the large blue dog.,The old white hen is not seen by the large blue dog and the large blue dog is seen by the old white hen.,EN-R2-G4A2V,,,
d3be82d0de,en,dev_b,space,Someone says that the old white sheep is behind the small white bear and the small black bear is in front of the small black hen.,Someone says that the small white bear is in front of the old white sheep and the small black hen is behind the small black bear.,EN-R2-G4A2V,,,
6fd99dce8f,en,train,roles,The small yellow horse sees the young green hen and the young green hen greets the small yellow horse.,The young green hen is seen by the small yellow horse and the small yellow horse is greeted by the young green hen.,EN-R2-G4A2V,,,
58b2c17d18,en,dev_a,space,Is it true that the large blue dog is to the right of the old red sheep and the young blue bear is to the left of the small red mouse?,Is it true that the old red sheep is to the right of the large blue dog and the small red mouse is to the left of the young blue bear?,EN-R2-G4A2V,,,
e3a8e34ace,en,test,space,"If the young red cat is in front of the small white fox and the young yellow fox is behind the young green sheep, a bell rings.","If the small white fox is in front of the young red cat and the young green sheep is behind the young yellow fox, a bell rings.",EN-R2-G4A2V,,,
6dab820129,en,test,space,"If the old white rabbit is to the right of the young black bear and the old yellow lion is to the left of the young blue hen, a bell rings.","If the young black bear is to the left of the old white rabbit and the young blue hen is to the right of the old yellow lion, a bell rings.",EN-R2-G4A2V,,,
fdfac1dc57,en,test,negation,"If the young blue mouse sees the old yellow cat and the old yellow cat does not see the young blue mouse, a bell rings.","If the old yellow cat is not seen by the young blue mouse and the young blue mouse is seen by the old yellow cat, a bell rings.",EN-R2-G4A2V,,,
4921d5714f,en,test,quantity,"If there are two large white ducks and four young white horses, a bell rings.","If there are two young white horses and four large white ducks, a bell rings.",EN-R2-G4A2V,,,
e5c208d144,en,dev_a,negation,Is it true that the small black mouse does not see the large yellow hen and the large yellow hen sees the small black mouse?,Is it true that the large yellow hen is not seen by the small black mouse and the small black mouse is seen by the large yellow hen?,EN-R2-G4A2V,,,
0c262d05be,en,test,space,"If the old blue lion is to the right of the old red dog and the small black sheep is to the left of the small yellow bear, a bell rings.","If the old red dog is to the left of the old blue lion and the small yellow bear is to the right of the small black sheep, a bell rings.",EN-R2-G4A2V,,,
4d9190d718,en,train,negation,The small red cat does not follow the young white bear and the young white bear follows the small red cat.,The young white bear is followed by the small red cat and the small red cat is not followed by the young white bear.,EN-R2-G4A2V,,,
92cfc60bc6,en,dev_b,quantity,Someone says that there are three young red horses and five small black cats.,Someone says that there are three small black cats and five young red horses.,EN-R2-G4A2V,,,
